email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
coldcup403@outlook.com,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2
acientblanket316@yahoo.com,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1
replacementshoes99@outlook.com,1,1,1,2,2,2,2,2,1,1,2,2,1,0,1,2,2,1
newshack421@163.com,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1
dirtybeans888@outlook.com,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,1,1,2
foundrug2@yahoo.com,2,2,1,1,1,1,2,2,1,2,1,2,1,1,2,2,1,2
deepbeans875@qq.com,0,1,2,1,2,2,1,2,1,1,2,1,2,2,1,2,2,0
milkyshoes505@gmail.com,2,2,1,2,1,2,0,2,1,2,1,2,2,1,1,2,1,1
acientjug849@gmail.com,2,2,2,0,0,2,1,1,2,1,1,1,2,2,2,2,1,1
acientchrysler884@163.com,1,2,2,2,2,1,2,2,1,2,1,1,0,1,1,2,1,2
deepchrysler238@outlook.com,0,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2
dirtyrug889@163.com,2,1,2,2,0,1,2,0,2,0,1,2,2,1,2,1,2,0
acientrug266@gmail.com,1,2,2,2,1,1,2,1,0,1,2,2,1,1,1,2,2,2
hotchrysler124@outlook.com,2,1,2,1,2,1,1,2,0,1,2,2,0,2,2,2,1,1
acientspice799@yahoo.com,1,0,2,2,0,2,2,2,1,0,2,2,2,0,0,2,1,1
slightlybread907@outlook.com,1,2,1,1,0,2,2,1,1,2,2,1,2,2,2,1,2,0
slimywindow139@gmail.com,1,2,1,2,1,2,0,2,2,2,2,2,1,1,1,1,1,2
clamyspice37@gmail.com,2,2,2,2,1,1,0,1,2,2,2,1,1,1,2,1,1,2
fishyjeep316@yahoo.com,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2
acientshoes215@outlook.com,2,1,2,1,2,1,2,0,2,1,1,1,2,2,2,0,2,1
fishysub695@qq.com,2,1,1,2,1,2,0,1,2,1,2,1,2,1,2,2,2,1
usedbike748@qq.com,1,1,2,0,2,2,1,0,2,2,1,1,2,1,2,2,2,1
soiledsub425@163.com,0,2,0,2,0,1,2,2,1,1,2,2,0,1,2,2,2,0
oldhat392@163.com,2,2,2,2,2,1,1,2,2,0,1,0,1,2,1,2,1,1
soiledrug174@yahoo.com,2,2,2,1,1,1,0,1,2,1,2,2,0,2,1,1,2,2
replacementskates777@yahoo.com,2,1,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,0
freshytide573@yahoo.com,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0
soiledwindow985@yahoo.com,0,2,2,1,0,0,2,2,1,0,1,2,1,2,2,0,2,2
deepcola862@outlook.com,0,1,2,0,2,2,1,0,2,1,0,0,1,2,2,2,2,2
deepshack71@outlook.com,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2
milkysub116@yahoo.com,1,1,1,2,2,1,0,2,2,2,0,2,2,0,2,1,1,2
dryspice502@gmail.com,2,1,2,2,2,1,2,1,1,1,2,2,1,2,0,2,1,1
freshyjug894@yahoo.com,0,2,2,2,0,2,1,1,2,2,2,2,1,1,1,1,2,1
buriedshoes758@outlook.com,2,1,1,2,2,2,0,0,1,1,0,2,1,2,2,2,1,2
moistbeans966@163.com,2,2,1,0,1,1,2,0,2,2,2,1,2,0,2,2,1,0
soiledcup851@outlook.com,2,0,1,0,2,1,2,1,2,1,2,0,2,2,1,1,2,2
moistskates376@yahoo.com,0,1,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,2
acientwindow492@gmail.com,1,1,1,2,2,2,1,2,2,1,1,2,1,0,0,2,2,2
freshytide12@gmail.com,0,1,1,2,2,1,2,2,1,2,0,2,2,2,2,1,1,1
foldingspice440@outlook.com,0,1,2,2,0,1,1,1,0,2,1,2,2,0,2,2,2,2
foundshirt542@yahoo.com,2,2,1,1,2,2,0,1,2,1,2,1,1,2,1,2,2,0
foundjeep958@gmail.com,0,2,1,0,1,2,2,2,2,1,1,0,2,2,1,2,1,2
clamyspice389@163.com,2,2,1,0,2,2,1,1,2,2,2,1,1,2,1,2,1,1
extrahat650@yahoo.com,2,2,0,2,2,2,1,1,1,1,2,1,0,1,2,2,2,1
dirtysub288@163.com,2,1,1,1,1,2,1,2,2,2,2,0,2,2,1,2,1,1
foldingblanket123@qq.com,2,2,2,0,1,2,1,0,2,1,2,2,1,1,2,1,2,1
deeprug165@outlook.com,2,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2
lostjeep796@gmail.com,2,2,2,1,1,1,1,1,1,1,2,2,0,2,2,2,2,1
hotspice194@gmail.com,2,2,0,2,1,1,1,2,2,0,1,2,2,1,2,1,1,2
buriedbread907@outlook.com,1,0,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,2
moistbike54@163.com,1,2,2,1,1,2,1,1,1,0,1,0,2,2,2,2,2,2
retiredcola606@qq.com,2,2,1,2,0,2,1,2,0,1,2,2,2,1,1,1,1,2
newchrysler981@gmail.com,0,0,2,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2
fishyrug380@163.com,2,0,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1
dailytire690@qq.com,1,1,1,1,0,2,1,2,2,2,2,1,2,2,1,2,2,1
replacementcola583@163.com,1,1,2,2,2,2,2,1,1,2,1,1,1,0,2,2,1,2
oldbread551@yahoo.com,2,0,1,2,0,2,2,1,1,2,2,2,1,2,1,1,1,2
freshytide614@gmail.com,0,1,1,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1
usedjeep501@outlook.com,0,1,1,2,2,2,2,2,1,1,1,2,1,2,0,2,1,2
dirtytide740@gmail.com,2,2,2,0,0,2,2,2,2,1,0,2,1,0,2,0,1,1
soiledsub30@qq.com,1,2,1,0,2,2,2,2,1,1,1,1,2,2,1,1,2,2
milkydrum700@yahoo.com,2,2,2,1,2,1,0,2,2,0,1,1,2,2,1,0,1,2
hotbeans6@gmail.com,2,1,0,0,2,0,2,2,2,2,1,1,1,2,1,2,2,1
drysub137@outlook.com,2,2,2,1,2,2,1,2,2,1,1,1,0,2,1,2,1,1
slimycup494@qq.com,2,1,0,0,2,2,2,1,2,0,1,1,1,2,2,2,2,0
tiredskates86@yahoo.com,2,2,2,0,2,1,1,2,2,1,2,1,2,1,1,1,1,2
oldbeans441@qq.com,0,2,1,2,1,2,0,0,1,1,2,2,1,2,1,2,2,2
slightlyshirt355@yahoo.com,2,0,2,1,2,1,1,0,2,2,2,2,2,2,1,1,1,1
clamyjug899@yahoo.com,1,2,0,1,2,1,1,2,1,2,2,1,2,1,1,2,2,2
milkysub209@outlook.com,2,1,2,2,0,1,1,2,1,1,2,2,2,1,0,1,2,2
clamyspice962@yahoo.com,2,2,0,1,2,1,2,0,1,1,1,1,2,2,2,2,2,0
dailybike78@163.com,1,1,2,2,1,1,2,1,2,0,2,2,1,2,1,2,1,2
freshytire743@outlook.com,0,2,2,2,2,0,2,1,1,1,2,1,0,2,1,0,2,2
replacementshirt214@163.com,2,1,1,2,2,2,0,0,2,1,1,2,1,1,2,2,1,2
fishyshack946@163.com,2,1,2,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2
fishyrug633@163.com,2,1,1,0,2,0,1,0,2,1,2,0,2,2,2,2,1,2
deepsnake396@163.com,2,1,1,2,2,2,2,1,1,0,1,0,2,2,2,2,1,0
dailyspice943@163.com,0,1,1,2,2,2,1,0,0,0,1,2,2,1,2,2,2,2
slimyjeep659@qq.com,2,2,0,0,1,1,0,1,2,0,2,1,2,2,2,1,2,2
buriedskates672@outlook.com,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,1,1,2
coldtire20@163.com,0,2,2,1,0,1,2,1,2,1,1,1,2,2,0,2,2,2
buriedspice689@qq.com,2,1,2,2,2,1,1,1,0,2,2,1,0,1,2,1,2,2
extracola545@yahoo.com,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2
hotrug940@gmail.com,2,2,2,2,2,1,1,2,1,1,2,1,1,1,1,2,1,2
lostskates470@gmail.com,1,1,2,2,0,2,2,1,1,1,2,2,1,2,1,2,2,0
hotwindow831@outlook.com,2,1,2,2,1,1,1,0,2,1,1,2,1,2,2,2,2,1
freshycola999@yahoo.com,2,2,2,2,1,2,0,1,1,1,2,1,1,1,2,0,2,2
foldingcola28@yahoo.com,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,0,1,2
drybeans185@163.com,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,1,1,1
moistwindow556@yahoo.com,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2
moistwindow592@outlook.com,1,2,2,1,2,1,1,1,2,2,2,2,1,0,1,2,1,2
soiledshirt718@outlook.com,2,2,1,1,2,2,1,0,1,2,1,2,1,2,2,2,1,1
slightlyhat58@gmail.com,2,2,2,1,1,1,2,0,1,2,2,1,2,0,2,2,1,1
slimytire345@gmail.com,0,2,1,2,1,2,2,2,1,2,1,1,2,0,2,1,1,2
dailywindow99@gmail.com,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2
freshytide794@qq.com,2,1,1,2,2,1,1,2,1,2,1,1,0,2,2,2,2,1
newsnake821@gmail.com,2,1,1,1,2,1,1,0,2,2,2,1,2,2,2,2,0,0
soiledshoes971@163.com,2,1,1,2,1,2,2,0,2,2,1,2,2,1,0,1,0,2
replacementsub369@qq.com,2,2,1,2,0,2,1,2,2,1,2,1,2,1,2,1,1,1
dailytire844@yahoo.com,1,2,1,2,2,1,2,1,1,0,2,2,1,1,1,2,2,2
acientspice952@gmail.com,2,2,1,1,2,0,1,2,1,2,2,1,2,2,2,1,1,1
mostlyrug653@gmail.com,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1
hotskates911@qq.com,0,1,1,0,0,2,1,2,2,1,2,2,2,1,1,2,2,2
oldspice340@163.com,0,1,0,2,2,1,2,2,1,2,1,2,0,2,2,2,1,0
hotcup894@163.com,1,1,1,2,2,2,2,0,1,1,1,1,0,2,2,2,2,2
oldchrysler964@163.com,1,1,2,2,2,1,0,2,1,2,2,1,2,1,1,2,0,2
moistcup595@outlook.com,2,1,1,2,0,2,1,0,2,1,1,2,2,2,1,2,2,1
slightlydrum798@163.com,2,2,0,1,0,1,2,1,2,1,2,2,2,0,1,1,2,2
freshycola351@qq.com,1,2,1,2,0,1,0,1,2,2,2,2,0,1,2,1,2,2
slightlychrysler353@qq.com,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,1
buriedtire367@163.com,2,1,2,2,2,1,2,1,2,1,1,1,1,0,2,1,2,2
newwindow185@outlook.com,2,0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,1
oldspice866@163.com,0,2,1,2,0,2,2,0,1,2,1,2,1,1,2,2,1,2
coldchrysler992@163.com,1,2,2,2,1,1,1,2,1,1,2,2,1,0,0,2,2,2
extracola140@gmail.com,1,1,2,2,1,1,1,2,1,2,2,0,2,1,1,2,2,2
replacementbike875@qq.com,0,2,2,2,1,1,2,0,2,1,1,2,2,2,1,1,2,0
acienthat377@qq.com,1,2,2,1,2,1,2,1,2,2,2,0,1,0,1,1,2,2
soiledspice290@163.com,0,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,2
mostlyshirt458@yahoo.com,0,2,1,0,2,2,2,2,1,2,1,1,2,0,2,1,2,0
foldingwindow224@gmail.com,2,1,0,0,0,1,1,2,2,2,2,2,2,0,1,1,2,2
dirtybread587@yahoo.com,2,2,2,0,0,2,0,0,2,0,2,1,1,2,1,2,2,1
dailywindow592@163.com,2,2,1,0,1,2,0,2,1,1,2,2,2,1,1,2,1,2
freshytide168@qq.com,2,1,2,2,0,1,2,1,1,1,2,2,1,2,2,2,1,0
extraspice708@qq.com,2,2,2,1,0,2,1,0,2,2,1,2,1,2,2,1,1,1
fishybeans629@qq.com,1,1,2,2,2,2,2,2,2,1,1,2,0,2,1,1,1,1
lostbike893@outlook.com,1,1,1,2,0,2,1,2,1,0,2,2,2,1,2,2,2,0
hotcup999@163.com,2,2,0,2,1,0,1,2,1,1,1,2,2,0,2,0,2,2
newspice255@outlook.com,2,2,2,0,0,1,2,2,1,2,2,1,2,0,1,1,2,0
moisttide935@gmail.com,1,2,1,2,2,2,1,2,2,1,1,0,2,2,1,1,1,2
buriedhat948@gmail.com,1,0,2,1,2,1,2,0,2,1,2,2,2,1,1,1,2,2
retiredrug998@yahoo.com,2,2,1,1,1,1,2,2,0,2,1,2,2,0,2,0,2,0
newtide749@gmail.com,2,2,2,0,1,1,1,2,2,2,2,1,1,0,1,0,2,2
newbike501@163.com,0,1,1,2,2,1,2,2,1,2,2,2,1,0,1,2,2,0
hotskates95@qq.com,0,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2
usedjeep619@outlook.com,2,2,1,2,2,2,0,2,2,1,1,1,1,0,2,1,1,2
clamysnake136@163.com,0,1,1,2,2,1,2,2,2,1,2,0,2,1,2,1,1,2
slightlybike13@yahoo.com,0,2,1,2,2,2,2,2,2,1,1,2,0,1,2,1,1,0
soiledjug360@yahoo.com,2,2,1,2,1,2,2,0,2,2,1,1,1,0,2,2,1,1
extraspice523@gmail.com,0,2,2,2,2,2,2,1,1,1,1,1,2,0,1,2,2,1
extrabeans516@gmail.com,1,1,2,2,2,0,2,2,1,2,1,2,1,1,0,2,1,2
drybread918@gmail.com,1,1,2,2,2,2,2,2,1,1,1,1,2,0,0,2,1,2
dailydrum264@gmail.com,2,2,2,0,2,1,1,0,1,1,2,0,1,0,2,2,2,2
moistsnake175@yahoo.com,2,2,2,0,0,2,1,0,2,0,1,1,1,2,2,2,2,0
mostlyspice474@yahoo.com,2,2,1,2,0,1,1,1,2,1,2,1,2,2,2,1,2,1
mostlyshoes535@gmail.com,0,1,0,2,2,2,1,2,1,2,2,1,1,1,1,2,2,2
extrajeep354@qq.com,1,0,0,2,0,2,2,0,2,1,1,2,2,1,2,2,1,2
dirtyshack540@gmail.com,0,2,1,2,0,1,2,1,2,1,1,2,2,0,1,2,2,2
clamyspice605@yahoo.com,2,2,0,2,2,1,1,0,2,2,2,1,1,0,2,1,1,2
coldsnake85@qq.com,2,1,2,0,0,2,2,0,1,1,2,2,2,1,2,2,1,0
foundhat456@outlook.com,1,2,2,2,0,1,2,2,1,2,1,2,2,0,2,0,1,1
soiledshack984@163.com,0,1,1,0,1,2,2,2,1,2,1,2,2,1,1,2,2,2
buriedtire207@gmail.com,2,1,1,2,2,2,2,2,1,2,1,2,0,1,2,0,1,1
clamywindow198@outlook.com,2,2,1,1,2,2,2,2,1,2,2,0,2,0,1,1,1,0
mostlysnake491@qq.com,2,2,2,1,2,1,0,0,2,2,1,2,2,1,1,2,1,0
burieddrum15@gmail.com,2,2,2,1,0,2,2,1,1,1,1,1,1,0,2,2,2,2
hotsnake106@qq.com,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,0
dailychrysler726@outlook.com,0,1,2,2,0,1,1,1,2,2,1,2,2,2,2,1,1,2
newbread192@gmail.com,2,1,2,1,0,1,2,0,2,2,1,2,2,0,2,2,1,0
dryjug552@gmail.com,2,2,2,1,2,1,1,0,0,1,1,0,1,2,2,2,2,2
acientshoes397@163.com,2,2,1,1,2,1,0,2,2,2,2,1,2,1,1,1,2,1
hotwindow293@gmail.com,0,1,2,2,0,1,1,1,2,2,2,2,1,1,2,2,1,2
slimycola966@outlook.com,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,0
foldingchrysler304@outlook.com,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2
deepshack879@outlook.com,2,2,2,2,2,1,1,0,1,0,2,1,0,2,2,1,1,2
buriedcup124@yahoo.com,2,1,2,2,0,1,2,1,1,2,1,2,2,1,2,1,2,1
slimyhat932@yahoo.com,0,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,0
mostlyhat50@yahoo.com,2,2,2,1,2,1,2,1,2,0,2,1,1,1,2,1,2,1
retiredblanket962@yahoo.com,2,2,2,0,2,1,0,0,2,1,1,2,1,2,2,1,2,0
dailycola319@yahoo.com,2,2,2,0,1,1,2,0,2,2,1,2,1,1,1,0,2,2
foldingsnake99@qq.com,1,0,1,2,2,2,0,2,2,2,1,1,1,2,2,1,1,2
slightlyjeep112@yahoo.com,1,1,1,0,2,1,2,0,2,2,2,2,2,0,2,1,2,1
freshytide508@163.com,1,2,2,2,1,2,2,0,1,0,2,1,0,2,2,2,1,0
tiredskates27@163.com,1,0,2,0,2,1,2,1,1,2,1,1,2,2,2,2,1,2
drysnake580@gmail.com,1,1,2,0,2,2,2,1,1,2,1,2,2,1,1,0,2,2
foldingsnake263@yahoo.com,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2
dailyblanket972@163.com,0,2,1,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2
clamyskates705@yahoo.com,1,0,2,0,0,1,0,2,1,1,2,2,2,0,2,2,2,2
newskates92@gmail.com,0,2,1,2,0,1,2,2,2,1,2,2,0,1,2,1,1,2
lostblanket503@163.com,2,1,0,2,2,0,2,1,1,2,1,1,2,0,2,0,2,2
usedsnake976@gmail.com,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1
newtide512@gmail.com,2,2,2,0,1,2,1,1,2,1,1,1,2,2,2,1,2,0
slimysnake947@gmail.com,2,2,1,2,0,1,1,2,1,2,2,2,1,2,1,0,1,2
acientrug262@gmail.com,2,0,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2
slightlytire36@qq.com,2,1,0,2,2,0,2,2,2,0,2,1,1,1,1,2,2,0
hotcup793@outlook.com,1,0,1,0,2,0,2,2,1,0,2,2,2,1,2,2,2,0
acientcup238@outlook.com,2,2,2,1,1,1,1,0,2,1,2,2,2,1,2,2,1,1
deeptire624@163.com,1,0,2,2,1,2,1,1,1,2,1,2,2,0,0,2,2,2
hotbike959@outlook.com,1,2,1,2,1,2,0,1,1,0,2,2,1,0,2,2,2,2
oldchrysler191@qq.com,0,2,2,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2
freshybike323@yahoo.com,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2
soiledshoes666@outlook.com,1,1,1,2,2,2,2,0,1,2,1,2,1,0,2,2,2,0
dirtyhat787@gmail.com,2,1,2,1,2,2,1,2,1,2,2,1,2,0,1,2,1,0
buriedtire678@yahoo.com,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2
slimyjeep502@163.com,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1
slightlycup6@qq.com,2,0,2,2,1,2,2,0,1,2,1,2,0,2,2,1,1,1
acientshirt492@gmail.com,1,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,1
drysnake204@gmail.com,2,1,2,0,2,1,1,2,2,0,2,1,0,0,2,1,2,2
mostlyshirt500@163.com,2,0,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,0
fishychrysler416@163.com,2,1,0,2,0,1,1,0,1,2,2,2,2,2,1,1,2,2
acientsnake134@outlook.com,2,2,1,1,0,1,2,2,2,0,2,2,1,2,0,1,1,2
tiredbeans825@163.com,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1
deepskates63@qq.com,0,1,0,2,2,2,2,0,1,2,1,1,2,2,1,2,1,2
drycola993@163.com,0,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2
replacementshack38@163.com,2,2,0,2,1,2,1,2,1,1,1,2,1,2,2,1,1,2
dirtywindow798@qq.com,0,2,1,0,2,2,2,2,1,2,1,2,2,1,1,1,1,2
soiledsnake93@qq.com,1,2,2,2,0,1,2,2,1,1,1,1,2,2,0,1,2,2
deeptire735@gmail.com,2,2,2,1,0,2,2,1,2,2,1,2,2,1,1,1,1,1
freshywindow29@163.com,2,1,1,1,1,0,2,2,2,2,1,2,2,1,2,2,1,1
replacementsnake675@outlook.com,2,1,1,0,0,2,1,2,2,2,2,1,2,1,2,1,2,0
coldsnake463@outlook.com,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,2,1
milkychrysler100@gmail.com,2,2,2,1,0,1,1,1,1,1,2,2,2,2,1,1,2,2
soiledblanket652@gmail.com,2,1,0,0,1,2,2,2,1,2,2,1,1,2,1,1,2,2
dirtywindow29@163.com,1,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2
mostlycup475@outlook.com,2,2,1,0,2,1,1,2,2,0,2,2,1,2,2,1,1,1
dryshirt284@gmail.com,0,0,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2
foundshack537@qq.com,1,2,2,0,2,1,2,2,2,1,1,0,1,2,2,1,1,2
slimyskates157@163.com,2,2,0,2,0,1,2,2,1,1,2,2,1,0,2,1,2,0
milkyjug513@163.com,1,2,2,0,1,1,2,1,0,2,1,2,2,1,2,2,1,2
dirtysnake317@163.com,1,2,1,0,0,2,2,2,2,2,2,2,1,0,1,1,1,2
dailywindow454@yahoo.com,2,2,0,0,1,1,2,2,2,1,2,1,0,2,0,2,2,1
dailyshoes209@163.com,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1
usedhat751@qq.com,1,1,2,1,2,1,2,1,2,1,2,2,2,0,2,1,2,0
dailyspice313@gmail.com,2,2,2,2,1,1,2,2,2,1,2,1,1,0,1,2,1,1
newhat584@gmail.com,1,1,2,1,2,2,2,2,1,2,1,2,1,0,2,1,1,2
newbeans365@qq.com,2,1,1,2,1,2,1,1,2,1,2,2,0,2,1,2,1,2
buriedsnake868@qq.com,1,1,0,2,0,2,2,0,2,2,1,1,1,1,2,2,2,2
milkysub801@163.com,0,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2
hotshack160@outlook.com,2,1,2,2,0,0,2,0,2,1,2,2,1,2,1,1,2,0
coldskates31@gmail.com,0,1,2,2,0,0,2,2,2,1,1,1,2,2,2,1,2,0
acientskates970@gmail.com,2,2,1,1,0,1,1,2,1,2,1,2,2,0,0,2,2,2
mostlyblanket953@163.com,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,0
usedspice200@qq.com,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,2,0
replacementtide600@outlook.com,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2
hotwindow473@qq.com,0,2,1,1,2,2,2,2,2,1,1,2,0,0,2,0,1,2
slightlyjug290@qq.com,1,1,1,2,2,2,2,2,1,2,1,2,0,2,1,1,1,2
mostlywindow744@qq.com,2,2,1,2,0,0,2,2,0,1,2,2,2,1,2,1,1,0
newdrum817@outlook.com,1,2,1,0,1,1,2,2,2,2,1,2,2,2,1,1,1,2
foldingsnake953@outlook.com,2,0,1,2,2,1,0,0,2,2,1,2,2,1,2,1,2,0
buriedwindow446@outlook.com,0,2,2,2,2,2,1,0,2,1,1,2,1,2,2,0,0,1
dailywindow488@outlook.com,2,1,2,1,1,1,0,2,0,1,1,1,2,2,2,2,2,2
slimyshoes43@qq.com,1,1,0,2,1,2,2,2,2,0,1,2,2,1,1,1,2,2
newspice843@gmail.com,2,0,2,1,2,2,2,0,1,2,2,1,2,2,1,1,1,0
oldblanket634@yahoo.com,1,2,2,1,1,1,2,0,1,1,2,1,2,2,2,2,1,2
dailybread940@yahoo.com,1,1,2,2,0,2,2,1,2,1,1,0,2,0,1,2,2,2
oldchrysler712@gmail.com,2,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1
retiredjug229@yahoo.com,1,1,1,2,0,2,2,2,1,2,2,0,1,2,2,1,1,2
oldjug810@qq.com,2,1,2,0,1,2,2,1,2,2,1,1,2,0,0,2,1,2
acientblanket702@qq.com,2,1,2,2,2,2,2,2,2,1,1,2,0,1,1,1,1,1
freshyrug186@163.com,2,2,1,2,2,2,1,2,2,2,1,1,1,0,1,1,2,0
hotwindow664@163.com,0,1,2,0,0,2,2,0,2,1,2,2,0,1,2,2,1,2
freshyjug542@qq.com,2,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1
tiredskates490@gmail.com,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2
moistcup153@163.com,2,1,2,2,2,1,2,0,1,1,1,1,1,2,2,2,1,2
buriedjeep883@163.com,1,2,2,2,2,1,0,2,1,2,1,0,1,0,2,2,2,1
deephat767@qq.com,1,2,2,1,0,0,2,1,2,1,2,2,1,2,1,2,1,2
foldingcup786@163.com,2,0,2,2,1,1,0,1,2,1,2,2,2,1,1,1,2,2
replacementbeans665@yahoo.com,2,1,2,1,2,2,1,2,1,1,1,1,2,0,2,1,2,2
tiredrug873@163.com,2,1,1,1,1,0,2,1,2,2,0,2,2,1,1,2,2,2
usedwindow885@yahoo.com,0,1,0,2,2,1,0,2,2,1,1,2,1,2,2,2,1,2
retiredshoes923@163.com,2,2,2,1,1,1,1,2,1,0,2,2,0,1,2,2,1,2
clamyspice948@outlook.com,2,1,1,2,2,1,1,2,2,1,1,2,2,0,2,1,1,2
hotbeans567@qq.com,2,2,2,1,1,1,2,2,2,1,2,1,1,0,0,2,2,0
coldchrysler584@outlook.com,1,2,2,1,0,2,0,2,2,1,1,2,1,2,2,1,1,2
dailytire10@yahoo.com,2,2,2,0,2,2,1,2,1,0,1,2,1,0,2,1,2,0
dailybeans457@163.com,1,2,2,0,1,2,2,1,0,2,2,1,1,2,2,2,1,0
deeprug933@163.com,2,1,1,2,0,2,2,0,2,2,1,0,0,2,1,2,0,2
buriedrug530@outlook.com,1,1,0,0,2,2,2,2,2,0,2,2,1,0,1,2,2,1
foldingtire722@163.com,2,1,2,2,1,2,1,0,2,2,2,1,1,1,2,2,1,1
foldingshack729@gmail.com,0,0,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2
foldingwindow502@yahoo.com,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,2
slimybread27@qq.com,1,2,1,2,0,2,1,1,1,2,2,2,2,2,1,2,1,1
retiredsnake808@gmail.com,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2
mostlyblanket918@163.com,2,1,1,0,2,2,1,0,1,0,1,2,2,2,2,2,1,2
freshydrum128@qq.com,0,2,2,2,2,2,2,0,1,1,2,1,1,0,1,1,2,2
fishytide407@gmail.com,1,1,2,2,2,2,0,2,2,0,2,1,1,2,1,2,1,0
clamytire323@outlook.com,2,2,1,1,2,2,2,1,2,1,2,1,0,2,1,0,1,2
slightlytide309@yahoo.com,2,0,1,2,0,2,2,2,2,2,2,1,1,1,2,0,1,1
soiledbike119@outlook.com,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2
foldingtire66@outlook.com,2,0,1,1,0,2,2,2,1,2,2,0,2,0,1,2,2,1
clamyjug230@qq.com,1,1,0,0,0,2,1,2,2,2,2,2,1,2,0,2,1,2
replacementbeans194@yahoo.com,2,1,2,0,2,1,1,2,2,0,1,2,1,2,1,1,2,2
fishyspice176@qq.com,2,1,1,0,2,2,2,2,1,0,1,2,1,1,2,0,2,2
slightlycup436@yahoo.com,2,1,2,2,2,1,1,1,2,2,1,0,1,2,1,2,1,2
lostwindow390@gmail.com,1,0,1,2,0,2,1,2,0,2,2,0,2,2,1,2,2,0
retiredbeans380@yahoo.com,1,1,1,0,1,2,2,1,2,2,1,2,1,0,2,2,2,2
mostlycup165@yahoo.com,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,0
tiredtide263@outlook.com,2,2,2,0,1,2,1,2,1,1,2,1,2,0,2,2,1,1
