email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
extraspice523@gmail.com,1,2,2,2,2,2,2,1,1,1,0,1,2,1,1,2,2,0
soiledrug637@163.com,2,0,1,2,2,0,2,1,0,1,0,2,2,2,1,0,2,2
dryjeep915@163.com,2,2,2,1,1,1,1,2,2,2,1,2,0,1,2,2,1,0
foldingskates613@gmail.com,2,1,2,0,2,1,1,1,2,2,0,2,2,1,2,0,2,1
newspice255@outlook.com,2,2,2,1,0,1,2,2,1,2,2,1,2,1,1,0,2,0
buriedrug530@outlook.com,1,0,1,0,2,2,2,2,2,1,2,2,1,0,0,2,2,0
foldingshack252@yahoo.com,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,1,2
drychrysler511@gmail.com,1,0,1,1,0,1,1,2,1,2,2,2,2,2,2,2,1,2
slimytire237@gmail.com,2,2,2,2,1,1,0,2,1,2,1,1,0,2,2,1,2,0
hotcup999@163.com,2,2,1,2,1,0,1,2,0,0,1,2,2,1,2,0,2,2
soiledshoes971@163.com,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2
lostrug518@qq.com,2,2,1,1,0,0,2,1,2,2,0,1,1,2,2,2,2,1
clamywindow198@outlook.com,2,2,1,0,2,2,2,2,1,2,2,0,2,0,1,1,1,0
replacementshack840@outlook.com,2,2,2,0,2,1,1,2,2,1,1,2,0,1,2,2,1,0
acientbread18@outlook.com,2,0,2,2,1,2,2,1,1,1,1,2,0,2,2,1,2,1
dryshirt414@163.com,2,0,2,2,0,2,2,1,2,1,1,2,1,2,0,2,1,1
usedcola500@yahoo.com,2,0,2,1,1,2,1,2,2,2,1,0,0,2,2,1,2,0
soiledjeep158@outlook.com,1,1,2,2,1,2,2,2,1,2,1,2,0,0,2,1,2,1
moisttide843@qq.com,2,2,2,1,1,0,2,2,2,1,2,0,1,1,1,2,2,1
clamyblanket825@qq.com,2,1,1,2,1,2,0,2,1,1,1,2,2,2,1,2,2,1
mostlysnake491@qq.com,2,2,2,1,2,1,0,0,2,2,0,2,2,0,1,2,1,1
oldrug449@qq.com,2,0,1,0,2,2,2,2,1,2,1,0,2,1,1,2,2,0
milkybread911@163.com,2,2,2,2,0,2,2,1,2,1,1,1,2,1,0,1,2,1
dirtyshoes356@yahoo.com,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2
dailybike96@outlook.com,1,2,2,2,1,1,2,1,0,2,1,0,0,2,1,2,2,2
foldingbeans104@gmail.com,1,2,1,1,1,1,2,2,1,2,1,2,2,0,2,2,2,1
deepsnake659@163.com,2,2,2,2,2,1,1,1,1,2,2,0,2,0,1,1,2,1
dailyspice313@gmail.com,2,2,2,2,1,0,2,2,2,0,2,0,0,1,1,2,1,0
dirtybread769@gmail.com,2,2,2,1,0,1,1,2,0,1,1,2,0,2,2,1,2,2
usedspice200@qq.com,1,0,2,2,1,2,2,1,0,2,1,2,2,2,1,1,2,0
foldingshoes858@qq.com,2,1,2,2,1,2,2,0,2,2,1,2,1,2,1,1,1,0
usedjeep164@yahoo.com,2,0,1,1,0,1,1,1,2,2,2,2,2,2,2,1,2,1
extrachrysler578@outlook.com,1,0,2,1,0,1,2,2,1,1,2,2,2,2,1,1,2,2
foundbeans91@163.com,1,2,2,2,1,2,2,0,1,1,1,2,1,2,2,2,1,1
fishyhat971@outlook.com,2,1,2,2,1,2,1,0,1,1,2,2,1,2,1,0,2,2
tireddrum663@163.com,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,1,1
soiledblanket478@outlook.com,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2,2,1,2
drywindow943@qq.com,1,2,2,2,2,0,2,1,0,2,0,2,1,2,1,1,1,2
newsnake440@gmail.com,1,0,1,1,1,2,1,2,2,2,2,2,1,0,1,2,2,2
usedspice345@gmail.com,2,1,1,2,2,2,2,2,1,2,1,1,0,2,2,1,1,0
extraskates465@qq.com,1,0,2,2,2,1,1,2,2,1,2,2,1,0,1,1,2,2
mostlyshoes535@gmail.com,1,1,1,2,2,2,1,2,1,2,2,0,1,1,1,2,2,2
dailyskates789@outlook.com,2,2,1,1,1,2,2,1,2,0,2,1,2,1,1,2,2,1
dailycup910@outlook.com,2,0,2,1,2,1,1,2,1,1,1,2,2,2,2,0,2,1
lostjug455@outlook.com,1,2,1,2,2,2,1,2,2,2,1,1,1,0,2,0,2,0
deeptide738@gmail.com,1,2,0,1,1,2,2,1,2,2,2,0,2,2,2,1,1,1
deeprug190@yahoo.com,2,2,1,0,2,0,2,1,2,1,0,2,2,1,2,1,1,2
foundcup206@qq.com,1,1,2,2,1,1,2,1,1,2,2,2,0,1,0,2,2,2
foldinghat916@yahoo.com,1,1,2,2,0,1,0,2,1,2,1,2,1,2,2,1,2,2
retiredtire193@yahoo.com,2,1,1,1,2,2,2,2,1,1,0,2,1,1,2,0,2,2
hotshack160@outlook.com,2,0,2,2,1,0,2,0,2,1,2,2,1,2,0,0,2,1
usedbike751@qq.com,1,2,0,2,2,1,2,2,0,2,1,2,1,1,2,1,2,1
newbread192@gmail.com,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1
foundspice938@yahoo.com,1,0,1,2,2,1,0,1,2,1,2,2,1,2,2,2,1,2
clamyspice717@outlook.com,1,0,2,2,2,1,2,0,0,2,0,2,2,1,0,0,2,2
newbread222@outlook.com,1,1,2,2,2,1,2,1,2,2,2,1,0,2,2,0,0,1
clamyhat383@163.com,1,1,1,2,2,2,2,2,0,2,1,2,1,0,0,2,1,2
fishywindow973@outlook.com,0,0,1,1,2,1,2,2,2,2,0,2,2,1,1,2,2,0
extraskates390@qq.com,1,2,1,1,2,2,1,2,2,2,0,2,0,0,2,1,1,2
clamywindow857@yahoo.com,1,1,1,2,2,1,2,2,1,2,0,1,1,2,2,1,2,2
slightlybread757@yahoo.com,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,1,0,0
lostjeep796@gmail.com,2,2,2,1,0,1,1,0,0,1,2,2,0,2,2,2,2,0
foundskates680@gmail.com,1,0,1,1,0,2,2,1,2,2,0,1,2,2,2,1,2,2
foldingsnake99@qq.com,1,0,1,2,2,2,0,2,2,2,1,1,1,2,2,1,1,2
olddrum822@gmail.com,2,2,1,2,1,2,1,2,2,1,1,2,2,0,2,1,1,1
slightlyrug271@yahoo.com,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1
acientblanket702@qq.com,2,1,2,2,2,2,2,2,2,1,1,2,1,1,0,0,1,1
foundshoes908@gmail.com,2,0,1,2,1,2,2,1,1,0,2,0,1,2,2,2,2,0
coldshack63@qq.com,2,2,2,0,0,2,1,0,0,1,2,0,2,0,2,1,2,2
slightlybike13@yahoo.com,1,2,1,2,2,2,2,2,2,1,1,2,0,0,2,1,0,0
foundbread301@163.com,2,2,2,0,1,1,2,0,2,2,1,1,0,2,2,0,1,2
acienttide795@yahoo.com,2,1,2,0,0,2,2,2,0,1,2,2,2,0,2,1,1,0
dailyhat217@qq.com,0,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,1
mostlytire665@163.com,2,2,2,1,2,1,2,2,2,1,2,0,0,1,1,1,1,2
replacementsnake840@yahoo.com,2,2,1,2,2,2,0,2,1,2,0,1,2,2,0,1,1,1
hotspice38@yahoo.com,1,0,1,1,2,2,2,2,0,2,1,2,0,0,1,2,2,2
dailybread940@yahoo.com,1,0,2,2,1,2,2,1,2,1,1,1,2,1,0,2,2,2
slimyhat636@outlook.com,1,2,2,2,2,2,2,1,1,1,0,2,1,1,1,1,2,2
hotcup894@163.com,1,1,1,2,2,2,2,1,0,1,1,1,1,2,2,2,2,2
clamyjug891@163.com,2,1,1,0,2,1,1,2,2,2,1,1,1,2,2,1,2,2
coldcola526@163.com,1,2,2,2,2,1,0,2,0,1,2,2,2,2,1,0,1,0
slightlywindow230@qq.com,1,0,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1
freshyskates966@gmail.com,1,0,1,2,2,1,2,0,2,2,2,2,2,1,1,1,1,2
soiledsub160@yahoo.com,1,0,2,2,0,1,1,2,0,2,1,2,2,1,2,2,2,0
oldtire137@qq.com,1,0,1,2,0,2,2,2,2,1,0,2,1,1,2,2,1,2
slightlytire383@qq.com,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2
moistsnake675@yahoo.com,2,2,1,1,1,2,1,2,1,1,2,0,1,2,2,2,2,1
tiredskates86@yahoo.com,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,0,1,2
clamydrum820@outlook.com,2,2,1,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2
slightlycup586@163.com,2,2,2,2,2,0,1,0,2,1,2,2,0,0,0,0,2,0
usedcola992@yahoo.com,2,2,1,2,2,1,1,1,2,2,1,1,0,2,2,2,1,1
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1
soiledsnake360@yahoo.com,2,1,2,1,2,0,2,1,0,2,0,1,0,2,1,2,2,2
deeptire624@163.com,1,0,2,2,0,2,1,1,0,2,1,2,2,1,0,2,2,2
fishyspice921@outlook.com,1,1,2,2,2,2,1,2,0,0,1,2,2,2,1,0,1,2
soiledskates976@163.com,2,0,1,2,1,0,0,0,2,2,2,2,0,2,2,2,1,0
foundtire912@qq.com,2,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1
freshybike569@163.com,1,0,1,2,2,1,2,2,2,2,2,1,2,0,0,1,2,1
dryjug552@gmail.com,2,2,2,1,2,1,1,0,1,0,1,1,0,2,2,2,2,2
moistjeep527@outlook.com,1,2,2,0,2,2,1,0,0,2,0,1,1,2,2,1,2,2
retiredtide905@qq.com,2,0,2,2,2,1,2,0,1,0,1,2,2,2,0,2,1,0
replacementsub16@163.com,2,2,1,2,0,0,1,2,0,1,1,2,2,0,1,2,2,2
moistcola120@gmail.com,2,0,1,1,2,2,2,1,0,2,0,2,1,2,2,2,1,1
mostlycup475@outlook.com,2,2,1,1,2,0,1,2,2,0,2,2,1,2,2,0,1,1
acientcup238@outlook.com,2,2,2,0,1,1,1,0,2,0,2,2,2,1,2,2,1,1
slimyjeep670@gmail.com,1,0,1,2,0,1,2,2,1,2,1,2,1,2,2,2,2,0
dailycup358@yahoo.com,1,2,2,2,0,2,1,1,1,2,2,1,1,2,2,1,1,2
dailywindow992@gmail.com,1,2,1,1,2,2,0,1,0,2,1,2,2,2,1,2,2,1
replacementskates478@yahoo.com,1,1,1,2,2,2,2,2,0,2,2,1,2,2,1,0,1,1
slightlyshirt355@yahoo.com,2,0,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1
milkyhat906@gmail.com,2,0,2,2,2,0,2,1,2,1,0,2,0,0,0,2,2,1
freshytide794@qq.com,2,0,0,2,2,1,0,2,1,2,0,1,1,2,2,2,2,1
dryspice502@gmail.com,2,1,2,2,2,1,2,0,1,1,2,2,1,2,1,2,1,0
lostrug937@outlook.com,2,2,1,1,2,0,2,1,0,2,1,1,1,2,2,2,1,2
retiredsub614@outlook.com,2,2,1,1,1,1,2,0,1,2,2,2,1,1,1,2,2,2
clamytire323@outlook.com,2,2,1,1,2,2,2,0,2,1,2,0,1,2,1,0,1,2
milkydrum700@yahoo.com,2,2,2,1,2,1,1,2,2,0,1,1,2,2,0,1,1,2
tiredbike897@qq.com,2,1,1,0,2,0,1,1,1,1,2,2,2,2,1,2,2,2
dailybeans457@163.com,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1
slightlyjeep732@163.com,2,1,1,0,1,1,2,2,2,1,2,1,0,2,2,2,2,1
clamyrug518@163.com,2,2,1,2,0,1,2,2,2,0,2,0,1,1,2,2,1,1
acientsub492@gmail.com,2,2,1,2,1,0,1,1,2,1,2,1,2,2,1,2,2,1
extrarug864@qq.com,2,2,2,1,2,2,2,1,0,2,0,1,1,0,2,1,2,1
extrasnake663@gmail.com,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,1,1,2
slimycup494@qq.com,2,1,1,1,2,2,2,0,2,0,1,1,0,2,2,2,2,0
buriedcup356@outlook.com,2,0,2,2,2,1,2,0,2,1,2,0,2,0,0,2,1,0
clamyjug230@qq.com,1,0,1,0,1,2,1,2,2,2,2,2,1,2,1,2,1,2
burieddrum15@gmail.com,2,2,2,1,0,2,2,1,1,1,0,0,1,1,2,2,2,2
clamyblanket28@outlook.com,2,2,1,0,1,1,2,1,1,2,2,0,2,1,2,2,2,1
milkydrum371@163.com,2,0,1,1,1,0,1,2,0,2,2,2,2,2,0,0,2,2
foldingcola28@yahoo.com,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,0,1,2
foldingchrysler304@outlook.com,2,2,1,1,1,2,2,2,1,2,1,0,1,2,1,2,1,2
lostdrum631@163.com,1,2,2,1,1,2,2,2,1,0,0,0,2,2,2,2,1,0
freshyrug42@qq.com,2,0,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,0
fishyblanket703@gmail.com,0,2,2,1,0,1,2,2,2,2,1,2,1,2,1,1,1,2
clamyspice948@outlook.com,2,1,1,2,2,1,1,2,2,0,1,2,2,0,2,1,1,2
fishywindow737@yahoo.com,2,1,0,2,2,0,2,1,2,2,2,0,2,0,1,1,1,2
extracola140@gmail.com,1,0,2,2,1,0,1,2,1,2,2,1,2,1,1,2,2,2
replacementbike875@qq.com,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,1
fishybeans673@163.com,2,1,0,1,1,2,1,2,0,1,2,2,1,2,2,2,2,1
hotrug368@outlook.com,2,1,2,0,1,2,1,2,2,2,0,2,1,1,0,0,2,2
moistcup496@gmail.com,1,0,2,2,1,2,2,1,0,1,2,2,1,1,1,2,2,2
dailycup813@yahoo.com,2,2,1,2,2,2,2,1,2,1,1,1,1,0,1,1,2,2
freshytide12@gmail.com,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1
usedrug5@gmail.com,2,2,1,2,1,1,2,2,1,0,2,2,2,1,1,2,1,0
founddrum703@qq.com,1,1,1,2,2,2,2,0,2,2,1,1,1,1,2,0,2,2
usedskates18@gmail.com,2,2,1,2,2,1,2,2,2,1,1,2,0,2,1,1,1,1
dailybeans446@yahoo.com,1,2,2,2,1,0,2,2,2,2,1,2,1,2,1,1,1,0
slimycola683@outlook.com,1,2,1,2,1,2,1,1,2,0,2,1,2,2,1,2,1,2
replacementtide904@outlook.com,2,0,2,1,2,2,1,2,2,2,1,0,2,0,1,0,2,1
clamyshack993@163.com,1,1,2,1,2,2,1,2,0,2,1,1,0,1,2,2,2,2
newblanket921@yahoo.com,2,0,1,1,2,2,1,0,2,2,2,1,2,0,2,1,1,2
foundtide219@qq.com,2,0,1,0,1,2,1,2,1,2,0,2,2,2,2,2,1,1
foldingskates420@gmail.com,1,2,2,1,1,1,2,0,2,1,2,2,1,2,0,2,2,0
milkybread750@gmail.com,2,2,2,2,1,1,2,2,2,1,1,0,2,0,1,1,1,2
dirtybread587@yahoo.com,2,2,2,1,0,2,1,0,2,1,2,0,1,2,0,2,2,0
coldsub278@yahoo.com,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1,2
milkydrum471@163.com,2,1,2,0,2,0,1,1,1,1,2,1,2,2,2,2,1,2
acientsnake555@gmail.com,2,2,2,1,1,1,2,1,2,2,1,2,2,0,2,0,1,1
buriedtire207@gmail.com,2,0,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1
dailybike78@163.com,1,0,2,2,0,1,2,1,2,1,2,2,0,2,0,2,1,2
retiredspice749@gmail.com,2,2,1,1,2,1,2,0,1,2,2,1,2,1,2,1,2,1
buriedtide314@outlook.com,2,2,1,1,2,0,2,0,1,1,1,2,2,2,2,1,2,1
fishyrug380@163.com,2,0,2,2,1,2,2,0,2,1,0,0,2,1,2,2,1,1
dailybike787@163.com,2,2,2,2,2,1,1,2,1,1,2,0,0,1,1,2,1,2
buriedtire367@163.com,2,0,2,2,2,1,2,1,2,1,1,0,1,0,2,0,2,2
colddrum262@163.com,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1
soiledshirt927@gmail.com,2,2,0,0,1,1,2,2,1,2,0,2,2,1,2,0,0,2
newtide749@gmail.com,2,2,2,1,0,0,1,2,2,2,2,1,1,1,1,1,2,2
foundbeans35@163.com,2,1,2,2,1,2,1,1,2,0,2,2,1,0,0,1,2,2
slimybread27@qq.com,1,2,1,2,0,2,1,1,1,2,2,2,2,2,1,2,1,0
tiredsub5@gmail.com,2,2,2,1,1,1,2,2,2,2,1,0,1,1,1,1,2,2
foldingcola121@163.com,2,2,1,1,1,2,2,2,0,2,2,2,1,0,1,2,1,1
fishycup876@qq.com,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,1,0
extrashack431@yahoo.com,2,0,2,2,1,2,2,1,0,1,1,2,2,0,1,2,1,2
foldingblanket123@qq.com,2,2,2,1,1,2,1,0,2,1,2,2,0,0,2,1,2,1
slimyrug453@gmail.com,1,2,0,1,1,2,2,1,1,2,1,2,2,2,2,2,1,1
slimyrug911@163.com,2,1,1,2,1,2,1,0,2,2,2,1,2,1,2,2,1,1
tiredspice581@qq.com,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,0,2,2
foldingtire631@163.com,1,2,2,0,2,1,1,0,1,2,2,0,2,2,2,0,1,2
oldhat392@163.com,2,2,2,2,2,1,0,2,2,1,0,1,1,2,1,2,1,1
replacementcola583@163.com,1,0,2,2,2,2,2,0,1,2,1,1,0,0,2,2,1,2
dryjug879@yahoo.com,2,2,0,2,2,2,1,2,1,1,1,1,1,1,2,2,2,0
mostlyrug473@gmail.com,1,2,2,0,2,2,2,1,0,2,2,2,2,1,1,1,0,0
moistcup595@outlook.com,2,0,1,2,1,2,1,0,2,1,0,2,2,2,1,2,2,0
coldcup974@outlook.com,2,2,2,1,2,2,2,0,1,2,1,1,0,2,0,1,1,2
coldspice23@qq.com,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2
drybread918@gmail.com,1,1,2,2,2,2,2,2,1,1,0,1,2,1,1,2,1,2
freshycola999@yahoo.com,2,2,2,2,1,2,1,1,0,1,2,1,0,1,2,0,2,2
acientbread947@163.com,2,2,1,1,1,1,1,0,2,1,2,1,2,2,2,2,2,0
coldtide977@gmail.com,2,2,1,2,2,0,1,0,2,1,2,1,0,2,1,2,2,0
lostshack328@gmail.com,1,0,2,2,2,0,2,2,2,0,2,1,1,1,1,2,2,1
foldingtide515@qq.com,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,0,0,2
dirtydrum384@163.com,2,0,2,2,2,0,2,2,1,2,1,2,1,1,1,1,1,2
moisttide935@gmail.com,1,2,1,2,2,2,1,2,2,1,1,1,2,2,0,1,1,2
freshycola108@qq.com,2,2,2,0,0,2,2,0,1,1,1,2,1,0,2,2,1,2
slimytire42@gmail.com,2,0,2,2,1,1,1,0,2,2,0,1,2,2,2,1,2,0
coldtire810@yahoo.com,1,0,2,2,2,1,1,2,2,1,2,0,2,1,2,1,1,2
coldchrysler992@163.com,1,2,2,2,1,1,1,2,1,0,2,2,1,1,0,2,2,2
oldjug372@gmail.com,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,1
replacementbeans665@yahoo.com,2,0,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2
oldblanket634@yahoo.com,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2
moistshoes897@163.com,1,2,2,1,2,2,1,2,0,2,2,1,2,1,0,0,1,2
slightlytide674@outlook.com,0,2,2,1,2,1,1,1,0,2,1,2,2,2,2,0,1,2
dryhat316@outlook.com,2,2,2,1,1,2,2,2,2,1,1,1,0,2,1,2,1,0
buriedjug233@yahoo.com,1,2,2,1,2,2,1,0,0,1,1,2,1,2,2,2,1,2
slimyshoes43@qq.com,1,0,1,2,0,2,2,2,2,0,0,2,2,1,1,1,2,2
oldtide62@qq.com,2,2,0,1,1,0,2,2,0,2,2,1,1,2,2,1,2,1
foldingcola241@outlook.com,2,2,0,1,1,2,2,1,0,1,1,2,2,2,2,1,2,1
foldingtire66@outlook.com,2,0,0,1,1,2,2,2,0,2,2,0,2,0,0,2,2,1
foldingshoes832@outlook.com,2,1,2,2,2,2,2,2,1,1,0,2,0,1,1,1,1,2
colddrum318@gmail.com,2,1,2,1,0,1,1,2,2,1,2,1,1,2,2,1,2,2
foldingtire722@163.com,2,1,2,2,1,2,1,0,2,2,2,1,1,1,2,2,1,1
dryjeep934@gmail.com,2,2,1,1,2,2,2,1,2,1,2,2,1,1,0,2,1,0
moistshack97@qq.com,2,2,1,2,2,1,1,1,2,2,1,1,0,1,0,2,2,2
dirtyspice38@163.com,1,2,2,2,1,0,1,2,0,1,0,2,0,1,2,2,2,2
lostskates238@qq.com,2,2,2,2,1,2,2,1,0,2,1,1,2,2,1,0,1,1
foundbeans7@163.com,2,2,1,1,2,2,2,2,2,1,1,1,1,2,0,2,1,1
deepshack879@outlook.com,2,2,2,2,2,0,0,0,0,0,2,1,1,2,2,0,1,2
replacementshirt40@163.com,2,0,2,1,2,2,2,1,0,0,1,1,2,1,2,2,1,2
coldshirt926@163.com,2,0,1,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1
extraskates217@163.com,2,2,1,2,1,0,1,2,1,1,1,2,2,2,2,1,1,2
slightlychrysler739@yahoo.com,1,2,2,2,0,1,2,1,2,1,2,1,2,1,0,2,1,2
acientspice799@yahoo.com,1,0,2,2,1,2,2,2,0,0,2,2,2,0,0,2,1,0
foundtire500@gmail.com,1,0,2,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2
clamysnake136@163.com,1,0,0,2,2,1,2,2,2,1,2,1,2,0,2,1,1,2
oldshack980@gmail.com,1,0,0,2,0,1,2,1,2,2,2,1,1,2,2,2,1,2
slimyjeep386@163.com,1,1,1,2,2,0,2,1,0,1,2,2,0,2,1,2,2,2
slimycola966@outlook.com,1,0,2,2,2,2,1,2,2,1,0,2,2,1,1,2,1,0
retiredrug998@yahoo.com,2,2,1,1,0,0,2,2,0,2,0,2,2,1,2,1,2,0
freshyblanket717@outlook.com,2,1,1,2,1,0,2,2,1,2,2,1,2,0,1,1,2,2
usedspice992@gmail.com,2,1,0,0,2,1,2,2,1,2,2,2,0,1,2,0,1,2
deepshirt742@gmail.com,2,1,1,2,1,1,1,2,2,2,2,1,1,1,0,2,2,2
dirtyhat787@gmail.com,2,1,2,1,2,2,1,2,1,2,2,1,2,0,1,2,1,1
milkychrysler100@gmail.com,2,2,2,1,1,1,1,0,0,1,2,2,2,2,1,1,2,2
deepdrum919@qq.com,0,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2
newbeans217@yahoo.com,1,0,1,2,2,2,1,2,0,2,2,2,1,1,2,2,1,1
dailyspice363@outlook.com,1,2,2,2,2,1,1,0,0,1,2,1,2,2,2,2,1,1
usedblanket979@163.com,2,2,1,1,0,0,2,2,2,1,0,2,2,2,0,1,1,2
moistjug851@outlook.com,2,2,1,2,1,1,1,2,1,1,1,2,0,1,2,2,2,2
freshyspice871@qq.com,2,0,2,2,2,1,2,0,2,1,1,2,1,1,2,2,0,1
newshirt132@yahoo.com,1,2,2,2,1,1,0,0,2,1,0,2,2,1,1,2,2,2
freshytide168@qq.com,2,1,2,2,1,1,2,0,1,1,2,2,1,2,2,2,1,1
oldcola533@yahoo.com,1,2,2,2,1,1,2,1,2,2,0,2,0,0,2,1,1,2
usedwindow885@yahoo.com,1,1,1,2,2,1,1,2,2,1,1,2,0,2,2,2,1,2
soiledsub30@qq.com,1,2,1,0,2,2,2,2,0,1,0,1,2,2,1,0,2,2
slightlybread907@outlook.com,1,2,1,1,1,2,2,1,1,2,2,0,2,2,2,1,2,1
replacementshoes858@gmail.com,1,1,2,1,1,2,2,2,1,2,1,2,0,1,2,2,1,2
buriedsnake868@qq.com,1,1,1,2,0,2,2,0,2,2,0,1,1,1,2,2,2,2
slightlyjeep112@yahoo.com,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,0
retiredsnake808@gmail.com,1,2,2,2,1,2,1,2,2,1,2,1,0,1,1,0,2,2
deepshirt307@yahoo.com,1,0,1,2,2,2,1,1,2,2,0,2,1,2,2,2,1,1
milkyshoes260@163.com,1,2,1,2,2,1,1,2,1,2,2,1,1,1,0,2,2,2
dailyshoes209@163.com,0,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,0
hotbike143@outlook.com,2,1,2,1,0,0,2,0,2,1,2,1,0,2,2,2,2,0
dailywindow592@163.com,2,2,1,1,0,2,1,2,1,1,2,2,2,0,1,2,1,2
foldingshack729@gmail.com,1,0,1,1,1,2,2,2,2,2,0,1,2,2,1,2,1,2
deepcola71@qq.com,0,2,2,2,1,0,1,2,2,1,2,2,2,1,1,1,1,2
fishyspice4@outlook.com,1,2,2,0,1,2,1,1,0,2,2,1,2,1,2,0,2,2
deeptire245@qq.com,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,2
hottide136@yahoo.com,2,0,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1
buriedhat948@gmail.com,1,0,2,0,2,1,2,1,2,1,2,2,2,1,1,1,2,2
drydrum979@gmail.com,1,2,1,0,2,2,2,2,0,1,2,0,2,1,1,1,2,2
oldchrysler227@outlook.com,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,1,2
fishyshack419@163.com,2,2,2,2,1,1,1,2,0,2,2,1,1,2,1,2,0,0
replacementdrum150@163.com,1,0,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1
coldtire692@yahoo.com,2,2,2,2,0,1,2,1,2,2,1,1,2,2,0,1,1,0
usedsub254@gmail.com,1,1,2,2,1,2,2,1,2,1,0,1,0,1,2,2,2,2
oldchrysler400@163.com,1,2,1,2,1,1,2,2,2,1,0,2,2,0,2,2,1,1
slimyskates43@163.com,2,0,1,1,1,2,1,0,2,1,2,2,0,1,2,2,2,2
replacementshoes137@outlook.com,1,2,1,2,2,1,2,2,2,1,0,1,2,1,0,2,1,2
replacementsnake137@gmail.com,1,1,1,2,2,2,1,2,1,1,0,2,0,2,0,2,2,2
replacementcup675@qq.com,2,1,2,2,2,2,1,1,0,1,2,2,2,2,1,1,1,1
newjeep577@163.com,1,1,2,1,2,2,2,1,2,0,0,0,2,1,2,2,2,1
newbeans365@qq.com,2,1,1,2,1,2,1,1,2,1,2,2,1,2,0,2,1,2
replacementblanket784@163.com,2,1,1,2,0,1,1,1,2,2,2,2,0,2,2,2,1,0
oldjug810@qq.com,2,0,2,0,0,2,2,1,2,2,0,1,2,1,1,2,1,2
usedspice635@gmail.com,2,2,1,1,2,0,2,2,0,1,1,0,1,2,2,1,2,2
buriedshirt115@yahoo.com,1,2,2,2,1,2,1,0,0,1,0,2,2,2,2,0,2,0
usedshirt122@163.com,2,2,1,1,1,2,1,2,0,2,0,1,2,2,1,2,1,2
newbike169@gmail.com,2,2,2,2,1,1,1,2,1,1,2,1,0,0,2,1,2,2
hotshoes609@163.com,1,0,2,2,1,1,2,2,2,2,1,1,0,2,0,2,0,2
moistsnake909@outlook.com,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2
mostlyrug152@qq.com,2,2,1,2,0,1,1,2,1,0,1,2,2,2,2,0,2,1
slightlyhat250@gmail.com,2,0,2,0,2,0,0,2,2,2,1,1,2,0,1,0,2,2
lostbike893@outlook.com,1,1,1,2,1,2,0,2,0,1,2,2,2,0,2,2,2,0
hotrug940@gmail.com,2,2,2,2,2,1,1,2,1,1,2,1,0,1,0,2,1,2
mostlyblanket918@163.com,2,0,1,0,2,2,1,0,0,1,1,2,2,2,2,2,1,2
