email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18
moistcup496@gmail.com,0,1,2,2,1,2,2,0,1,0,2,2,1,1,1,2,2,2
freshycola999@yahoo.com,2,2,2,2,1,2,1,1,1,1,2,0,1,1,2,1,2,2
mostlycup165@yahoo.com,2,0,2,2,1,2,0,1,1,1,2,1,2,1,2,2,2,1
tiredhat748@yahoo.com,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1
dailycola319@yahoo.com,2,2,2,0,0,1,2,1,2,2,0,2,0,1,1,1,2,2
dirtychrysler281@163.com,2,2,1,2,1,1,1,2,1,1,1,1,2,1,2,2,2,2
dirtysub599@163.com,2,2,1,2,1,2,0,2,1,1,1,2,2,2,1,0,1,2
milkyrug473@yahoo.com,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2
slimyrug81@yahoo.com,1,2,2,2,1,2,1,1,2,0,0,0,0,2,2,2,2,1
deepshoes878@outlook.com,1,1,2,1,2,1,0,2,1,0,2,1,2,2,2,2,1,2
dirtyspice29@outlook.com,2,1,2,2,0,2,1,1,2,1,1,2,2,2,1,2,1,1
fishyshack946@163.com,2,1,2,2,1,1,1,2,1,2,1,2,2,0,1,2,1,2
oldcola188@outlook.com,2,0,1,1,1,2,2,1,2,2,0,2,2,1,2,1,2,1
foldingdrum2@163.com,0,2,2,1,1,2,2,1,2,0,2,1,2,1,1,0,2,2
clamybread980@163.com,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,0
usedbread568@163.com,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2
deepblanket774@outlook.com,1,1,2,0,1,2,1,1,2,1,1,2,2,1,2,2,2,2
slightlytire774@163.com,1,0,2,2,0,2,2,1,1,2,1,2,1,2,1,2,2,1
tiredhat606@qq.com,2,1,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,2
moistcola199@qq.com,0,1,2,2,2,1,2,0,2,2,2,2,2,1,1,0,1,1
milkychrysler100@gmail.com,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2
extrachrysler814@outlook.com,2,1,1,2,2,0,0,1,1,2,0,2,2,0,2,2,1,2
dailycup574@outlook.com,1,0,2,1,2,1,0,2,1,2,2,0,0,2,2,1,2,2
buriedtire367@163.com,2,1,2,2,2,1,2,1,2,0,1,1,1,1,2,1,2,2
acientblanket702@qq.com,2,1,2,2,2,2,2,2,2,1,0,2,1,1,1,1,1,0
tiredsub722@163.com,2,0,1,2,2,2,0,2,1,1,0,0,1,1,2,2,2,2
tiredwindow970@163.com,2,1,1,2,1,2,1,2,2,2,0,0,2,2,1,1,0,2
foldinghat165@qq.com,2,0,1,1,2,2,2,1,2,0,2,0,2,1,1,2,2,1
dailyblanket972@163.com,0,2,1,2,1,1,1,2,0,2,1,2,1,2,1,2,2,2
freshyshoes711@gmail.com,2,2,2,1,2,2,2,1,2,1,0,2,1,1,0,1,1,2
deepcup89@qq.com,1,1,2,1,0,1,1,1,2,2,1,2,2,2,1,2,2,2
dirtytire674@outlook.com,1,0,2,0,2,2,0,2,2,2,2,1,1,1,0,2,2,1
hotsub233@gmail.com,1,2,2,2,1,2,1,2,2,2,2,0,1,1,1,1,1,2
slightlyjeep732@163.com,2,1,0,1,1,1,2,2,2,1,2,0,1,2,2,2,2,1
foldinghat152@qq.com,2,1,1,2,2,0,2,1,2,0,1,2,2,2,1,1,2,1
clamywindow857@yahoo.com,1,1,1,2,2,1,2,2,1,2,1,0,0,2,2,1,2,2
fishyshirt859@outlook.com,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,1,1
foundshoes908@gmail.com,2,0,1,2,1,2,2,1,0,0,2,0,1,2,2,2,2,0
freshyspice185@qq.com,2,2,1,1,2,1,1,2,2,0,1,0,2,1,2,2,1,2
buriedwindow446@outlook.com,1,2,2,2,2,2,1,1,2,0,1,2,1,2,2,1,1,1
deepskates63@qq.com,0,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,1,2
retiredjug229@yahoo.com,1,1,1,2,0,2,2,2,1,2,2,1,1,2,2,1,1,2
acientbread18@outlook.com,2,0,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1
oldjug810@qq.com,2,1,2,0,1,2,2,1,2,2,1,0,2,1,1,2,1,2
fishywindow973@outlook.com,0,0,1,0,2,1,2,2,2,2,1,2,2,1,0,2,2,1
slimybread27@qq.com,1,2,1,2,1,2,1,0,1,2,2,2,2,2,1,2,1,1
hotspice38@yahoo.com,0,1,1,1,2,2,2,2,1,2,1,2,0,1,1,2,2,2
milkytide458@163.com,1,0,2,1,2,2,2,1,2,0,2,1,1,1,2,1,2,2
slightlybread757@yahoo.com,0,2,1,0,2,2,2,2,1,2,2,1,2,1,2,1,0,0
dailycup358@yahoo.com,1,2,2,2,1,2,1,0,1,2,2,0,0,2,2,1,1,2
mostlywindow744@qq.com,2,2,1,2,0,1,2,2,1,0,2,2,2,1,2,1,1,1
retiredsub266@yahoo.com,1,0,1,0,2,0,0,2,2,2,2,0,2,2,1,1,2,2
oldwindow763@yahoo.com,2,1,1,2,1,0,2,0,2,0,2,2,0,2,1,1,2,2
hotspice194@gmail.com,2,2,1,2,1,1,1,2,2,1,1,2,2,0,2,1,1,2
drybread918@gmail.com,0,0,2,2,2,2,2,2,1,1,0,1,2,1,0,2,1,2
soiledhat544@outlook.com,2,2,1,1,2,1,2,1,2,1,2,1,0,1,2,2,2,1
extraspice861@outlook.com,2,2,2,2,1,2,1,2,1,2,0,2,1,1,1,2,1,1
moistshoes897@163.com,1,2,2,1,2,2,1,2,1,2,2,0,2,1,1,1,1,2
coldblanket679@outlook.com,0,2,2,1,2,1,1,2,0,0,2,2,2,2,1,1,2,1
dryhat911@yahoo.com,1,1,2,2,1,0,0,2,2,2,0,2,2,2,2,1,1,0
foundshirt542@yahoo.com,2,2,1,1,2,2,1,1,2,1,2,1,1,2,1,2,2,1
lostskates583@163.com,2,2,2,2,2,1,2,2,0,1,0,1,1,2,0,0,0,2
fishytire372@gmail.com,2,1,0,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1
acientchrysler809@gmail.com,1,2,2,0,0,2,1,0,2,2,1,2,2,1,2,1,2,0
slimycola966@outlook.com,1,1,2,2,2,2,1,2,2,1,0,2,2,1,1,2,1,0
oldchrysler712@gmail.com,2,2,2,0,2,1,2,1,1,1,2,2,1,1,2,2,1,1
foundchrysler353@gmail.com,2,2,2,1,1,2,2,1,1,1,2,1,2,0,2,2,1,1
slimyspice279@qq.com,2,1,1,2,2,1,2,1,2,0,1,1,2,2,2,1,2,1
dailysnake707@qq.com,2,2,2,1,0,1,0,2,1,2,1,1,2,2,1,1,2,2
acientbike144@yahoo.com,2,1,1,1,2,2,2,2,1,2,2,2,0,2,1,1,1,0
milkyshoes757@yahoo.com,1,2,2,2,0,2,2,2,1,0,0,2,2,1,2,1,1,1
foldingtide644@gmail.com,2,0,0,1,2,2,0,2,1,1,2,1,2,2,1,2,2,1
buriedbread569@outlook.com,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1
acientshirt492@gmail.com,0,2,2,1,2,0,1,2,2,1,2,2,0,2,1,2,1,1
drycola993@163.com,1,0,1,1,1,0,1,2,2,1,2,2,1,2,2,2,2,2
fishybike986@qq.com,2,2,1,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2
dailyshoes233@gmail.com,2,0,2,1,2,2,1,2,2,0,2,0,2,1,2,1,1,1
clamyblanket825@qq.com,2,1,1,2,0,2,1,2,1,0,1,2,2,2,1,2,2,1
foundshack286@163.com,2,0,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,1
slightlywindow230@qq.com,1,1,1,2,2,2,0,2,2,2,1,0,2,2,1,1,2,0
hotwindow831@outlook.com,2,1,2,2,1,1,1,0,2,1,1,2,1,2,2,2,2,1
buriedwindow794@yahoo.com,2,2,2,0,1,1,0,1,2,0,2,2,2,2,1,1,2,1
lostdrum631@163.com,1,2,2,0,1,2,2,2,1,0,1,1,2,2,2,2,1,0
soiledshoes664@yahoo.com,1,2,2,2,1,2,1,2,2,2,1,0,2,1,1,2,1,1
tiredtire369@yahoo.com,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2
milkyrug604@yahoo.com,2,0,0,2,2,1,0,0,1,2,2,2,2,1,2,1,2,0
newtide512@gmail.com,2,2,2,0,1,2,1,1,2,1,1,0,2,2,2,1,2,0
soiledsnake93@qq.com,1,2,2,2,0,1,2,2,1,1,1,1,2,2,0,1,2,2
foldingspice440@outlook.com,1,1,2,2,1,1,1,0,1,2,1,2,2,1,2,2,2,2
foldingtire631@163.com,1,2,2,1,2,1,0,1,1,2,2,1,2,2,2,1,1,2
buriedcup310@outlook.com,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,2,2,1
milkyshoes260@163.com,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,2,2
replacementskates795@outlook.com,1,1,2,1,2,2,1,2,0,2,2,1,1,1,2,1,2,2
tiredhat204@163.com,0,0,1,0,1,2,1,2,2,2,1,2,2,2,2,1,2,1
slightlybread907@outlook.com,1,2,0,1,1,2,2,1,1,2,2,0,2,2,2,1,2,0
hotchrysler124@outlook.com,2,1,2,1,2,0,1,2,1,0,2,2,1,2,2,2,1,0
moistshoes316@qq.com,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2
newchrysler620@yahoo.com,0,2,2,2,1,1,1,0,1,2,0,2,2,2,2,1,1,2
moistdrum752@qq.com,1,1,1,2,2,1,2,2,2,0,1,2,1,1,2,1,2,2
dailycup813@yahoo.com,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2
clamyspice605@yahoo.com,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,1,1,2
dailyspice87@yahoo.com,2,1,2,2,1,1,2,0,0,2,0,2,1,2,1,2,2,0
soiledshoes666@outlook.com,1,1,1,2,2,2,2,0,0,2,1,2,1,1,2,2,2,0
clamyjug230@qq.com,1,1,1,0,0,2,0,2,2,2,2,2,1,2,1,2,0,2
dailyshoes843@qq.com,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,0,2
soiledspice423@gmail.com,2,2,2,1,2,2,1,2,1,2,1,1,2,0,1,1,2,0
extrabike590@outlook.com,1,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,1,2
milkytire691@qq.com,0,1,2,1,1,2,0,2,2,2,1,2,0,1,2,2,1,2
replacementskates478@yahoo.com,1,1,0,2,2,2,2,2,1,2,2,1,2,2,1,0,1,0
extrajeep354@qq.com,1,0,1,2,0,2,2,1,2,0,0,2,2,1,2,2,1,2
useddrum754@163.com,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,0
newbeans797@163.com,1,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2
hotbike959@outlook.com,1,2,1,2,1,2,1,1,1,0,2,2,1,0,2,2,2,2
fishybread363@yahoo.com,2,2,1,2,2,1,0,2,1,2,0,1,2,2,0,1,1,2
moistwindow929@outlook.com,2,0,2,0,2,1,1,1,1,2,1,1,2,2,2,1,2,2
fishydrum493@yahoo.com,1,2,2,2,1,2,1,2,2,2,1,2,1,0,1,1,1,2
tiredbeans817@gmail.com,2,2,1,2,1,0,2,2,0,2,2,2,1,2,1,1,1,1
foldingwindow224@gmail.com,2,1,1,1,1,0,1,2,2,2,2,2,2,1,1,0,2,2
tiredbike897@qq.com,2,1,1,1,2,1,1,1,1,0,2,2,2,2,0,2,2,2
dailyhat217@qq.com,1,2,2,1,2,2,2,2,2,0,1,0,1,1,2,1,2,1
extrashoes369@outlook.com,2,2,2,1,0,1,0,1,2,0,2,2,0,2,2,1,1,2
foldingwindow786@qq.com,2,0,0,0,1,1,2,1,1,2,2,0,2,2,2,2,2,0
coldrug976@yahoo.com,2,0,1,0,2,1,2,2,2,0,0,2,2,1,0,1,2,2
freshyjug542@qq.com,2,1,2,1,2,2,2,0,1,2,0,2,1,2,2,1,0,1
buriedshoes758@outlook.com,2,0,0,2,2,2,1,1,1,0,1,2,0,2,2,2,1,2
hotspice48@qq.com,2,1,0,1,2,2,2,2,1,1,1,2,2,0,2,1,2,0
extrawindow359@outlook.com,2,2,1,2,2,2,1,1,2,2,1,1,0,2,2,1,1,1
hotbike829@163.com,1,2,2,2,1,2,1,1,2,2,0,0,0,0,1,2,2,2
acienthat353@yahoo.com,1,2,2,1,2,0,1,2,2,2,2,1,2,2,0,1,1,1
coldtire692@yahoo.com,2,2,2,2,1,1,2,0,2,2,0,0,2,2,1,1,1,0
buriedcola618@gmail.com,1,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2
losthat457@163.com,2,1,2,0,2,1,1,2,1,2,1,0,1,2,2,2,2,1
retiredtire193@yahoo.com,2,1,1,0,2,2,2,2,1,0,1,2,1,1,2,1,2,2
mostlyjug823@yahoo.com,1,2,1,2,1,2,2,1,2,2,0,0,1,2,2,2,1,0
slimyshoes919@yahoo.com,2,2,1,2,0,1,0,2,1,2,1,2,2,2,1,1,2,0
freshyblanket453@gmail.com,1,1,1,2,2,1,1,1,2,2,2,2,2,1,0,2,2,0
deepblanket891@outlook.com,0,2,1,2,0,1,1,2,1,2,2,1,2,1,1,2,2,2
soiledrug174@yahoo.com,2,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2
slightlychrysler546@gmail.com,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,1
deepsub474@yahoo.com,1,1,2,0,2,1,2,1,1,2,2,2,2,1,1,1,2,2
moistshoes107@qq.com,2,2,1,1,0,1,2,2,1,2,2,1,2,2,2,0,1,1
milkyblanket205@yahoo.com,2,2,2,2,1,1,2,2,2,0,2,0,0,0,1,2,1,1
moistsnake675@yahoo.com,2,2,1,0,1,2,1,2,1,1,2,1,1,2,2,2,2,1
foundsnake177@163.com,1,1,1,1,2,0,2,2,2,1,2,2,0,1,2,2,0,2
dailybike530@gmail.com,2,2,1,2,1,1,0,1,1,0,0,2,2,2,2,1,2,2
fishyjeep316@yahoo.com,2,0,0,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2
retiredjeep648@163.com,2,0,2,1,1,2,2,2,1,1,2,0,2,1,1,2,2,0
mostlycup475@outlook.com,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1
clamyshoes18@163.com,0,2,2,2,2,0,2,2,1,0,2,2,1,1,1,1,2,1
slimytire345@gmail.com,1,2,1,2,1,2,2,2,1,2,1,0,2,1,2,0,1,2
fishyrug380@163.com,2,1,2,2,1,2,2,1,2,0,1,0,2,1,2,2,1,1
hotwindow664@163.com,0,1,2,1,1,2,2,0,2,0,2,2,1,1,2,2,0,2
tiredshack292@gmail.com,1,2,2,2,0,2,1,2,1,2,0,2,1,2,1,0,1,2
replacementtide600@outlook.com,1,0,1,2,0,1,1,2,2,2,2,1,1,2,2,1,2,2
foldingbike830@outlook.com,2,2,1,1,1,2,2,2,1,1,2,0,2,2,1,1,2,1
moistcup626@163.com,2,1,0,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1
clamyshirt749@163.com,1,1,2,2,0,2,2,2,1,2,1,1,1,2,1,2,2,1
foldingcola121@163.com,2,2,1,0,0,2,2,2,1,2,2,2,1,1,1,2,1,1
dryjug879@yahoo.com,2,2,1,2,2,2,1,2,1,1,0,0,1,1,2,2,2,1
lostwindow390@gmail.com,0,1,1,2,1,2,1,2,1,2,2,0,2,2,1,2,2,0
acientbike19@outlook.com,1,0,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,0
acientshoes397@163.com,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1
slightlytire36@qq.com,2,1,1,2,2,1,2,2,2,0,2,1,1,1,1,2,2,1
replacementrug659@gmail.com,1,1,1,0,2,1,1,0,2,2,2,2,1,2,2,2,1,2
foldingcup786@163.com,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2
foldingshack252@yahoo.com,2,2,2,0,2,1,1,0,2,2,1,2,1,0,1,2,1,2
buriedjug927@qq.com,2,0,2,0,2,0,1,2,2,2,0,2,1,2,1,1,2,0
buriedrug530@outlook.com,1,0,1,1,2,2,2,2,2,0,2,2,0,1,0,2,2,1
mostlytire325@outlook.com,0,2,1,0,1,1,2,1,2,2,2,0,2,2,2,2,1,0
colddrum262@163.com,2,2,2,1,1,1,0,2,2,2,1,1,2,2,1,2,1,1
slightlyhat370@outlook.com,1,2,2,1,2,2,0,2,2,1,2,2,1,1,1,0,2,1
replacementhat268@qq.com,1,2,1,0,1,2,0,2,2,2,2,1,2,1,1,2,1,2
buriedtire207@gmail.com,2,0,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1
foldingchrysler304@outlook.com,2,2,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2
lostsub509@yahoo.com,2,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,0
extracola545@yahoo.com,1,2,0,1,2,1,1,0,1,2,2,0,2,2,2,0,2,2
tiredcola21@yahoo.com,2,0,1,2,0,1,2,0,2,1,2,2,1,2,1,2,1,2
freshyshirt46@outlook.com,2,1,2,1,2,0,1,1,1,1,1,2,2,2,2,2,2,0
deepsnake600@yahoo.com,2,2,2,0,2,2,2,2,2,1,0,2,1,0,1,1,1,1
tiredskates27@163.com,0,1,2,0,2,1,2,1,1,2,1,1,2,2,2,2,1,2
acientbread9@outlook.com,1,2,2,1,0,1,0,2,2,2,0,0,2,2,1,1,2,2
coldblanket498@qq.com,1,1,2,2,1,0,1,2,1,2,2,2,1,1,2,0,2,2
replacementbeans194@yahoo.com,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,2,2
hottide167@outlook.com,2,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,2
coldcup974@outlook.com,2,2,2,1,2,2,2,0,1,2,1,1,1,2,1,1,1,2
foundtide103@qq.com,2,1,0,2,2,2,2,2,1,0,2,1,1,2,1,1,1,2
slimywindow139@gmail.com,1,2,0,2,1,2,0,2,2,2,2,2,1,1,0,1,1,2
tiredtide263@outlook.com,2,2,2,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1
deepcola862@outlook.com,1,1,2,1,2,2,1,0,2,0,1,1,0,2,2,2,2,2
mostlyjeep956@outlook.com,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,1,2,2
lostjeep796@gmail.com,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,0
fishyspice176@qq.com,2,0,1,0,2,2,2,2,1,1,1,2,1,1,2,1,2,2
mostlyrug473@gmail.com,0,2,2,0,2,2,2,1,1,2,2,2,2,1,1,1,1,0
coldskates31@gmail.com,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,2,1
acientjeep593@163.com,1,2,2,2,2,1,2,0,1,2,2,1,2,1,1,1,2,0
clamyrug518@163.com,2,2,1,2,1,1,2,2,2,1,2,1,0,1,2,2,1,0
fishybike502@qq.com,1,2,2,1,1,2,2,2,1,0,2,2,1,1,1,2,0,2
hotcup999@163.com,2,2,1,2,0,1,0,2,1,1,0,2,2,0,2,1,2,2
soiledcola253@163.com,2,1,0,2,2,2,0,2,2,1,2,0,2,0,2,1,1,1
buriedjug172@yahoo.com,1,2,1,1,0,2,0,1,2,0,2,2,1,2,2,2,1,2
deepshoes686@163.com,1,2,1,1,2,2,1,2,2,0,2,0,1,2,2,1,2,1
dailybeans981@gmail.com,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,2
clamyblanket565@outlook.com,2,1,2,1,1,2,0,2,2,1,2,2,1,2,1,2,0,1
acientjug849@gmail.com,2,2,2,0,0,2,1,1,2,0,1,1,2,2,2,2,0,0
foldingchrysler517@qq.com,1,0,2,1,1,1,2,1,2,2,0,2,2,1,2,2,1,2
freshyblanket717@outlook.com,2,0,1,2,1,1,2,2,1,2,2,0,2,0,1,1,2,2
retiredshoes923@163.com,2,2,2,1,0,1,1,2,1,1,2,2,1,1,2,2,1,2
drysnake580@gmail.com,1,1,2,1,2,2,2,0,1,2,1,2,2,1,1,1,2,2
slightlywindow471@gmail.com,2,0,1,2,2,2,1,1,1,2,1,1,2,0,2,2,2,1
newbeans217@yahoo.com,0,0,1,2,2,2,1,2,1,2,2,2,0,1,2,2,1,1
replacementshoes137@outlook.com,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2
lostskates393@qq.com,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1
clamyshirt500@qq.com,1,1,2,0,1,2,1,2,1,2,2,2,1,2,1,1,2,2
clamyjug899@yahoo.com,0,2,1,1,2,1,1,2,1,2,2,0,2,1,1,2,2,2
soiledsub160@yahoo.com,0,1,2,2,0,1,1,2,1,2,0,2,2,1,2,2,2,0
slimybread561@yahoo.com,1,2,2,1,2,2,2,2,1,2,1,1,0,1,2,1,2,1
hottire211@outlook.com,1,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2
replacementdrum717@163.com,2,2,0,2,2,2,1,2,2,1,2,1,1,1,1,2,1,1
freshycola108@qq.com,2,2,2,1,0,2,2,1,1,1,0,2,0,1,2,2,1,2
lostjug315@yahoo.com,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1
milkyshack320@qq.com,1,1,2,0,2,1,2,1,2,0,2,2,1,1,2,2,2,1
retiredshack97@gmail.com,2,1,2,2,0,2,2,0,1,1,0,2,1,1,1,2,2,2
replacementspice591@163.com,1,0,2,2,1,0,2,0,1,2,1,1,2,2,2,1,2,2
oldjug372@gmail.com,1,2,1,1,2,2,1,2,2,1,1,0,1,2,2,2,2,1
soiledrug889@gmail.com,1,2,2,1,2,1,2,1,2,2,2,0,2,1,2,1,1,1
acientskates970@gmail.com,2,2,0,1,0,0,1,2,1,2,1,2,2,1,1,2,2,2
milkysub801@163.com,0,1,1,2,2,0,2,0,1,2,2,1,1,2,1,2,2,2
newshirt132@yahoo.com,1,2,2,2,0,1,1,1,2,1,1,2,2,0,0,2,2,2
deepshoes912@163.com,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,0
newskates26@outlook.com,2,2,0,2,2,1,1,1,1,2,1,2,1,2,1,2,0,2
dirtywindow48@qq.com,1,2,0,1,2,1,2,2,1,2,1,2,2,1,1,2,2,0
dryshoes626@gmail.com,2,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,1,0
extrabeans516@gmail.com,1,0,2,2,2,1,2,2,1,2,1,2,1,1,1,2,0,2
coldcup403@outlook.com,2,1,1,2,2,1,1,2,1,1,2,2,2,1,1,0,2,2
replacementsnake675@outlook.com,2,1,1,0,1,2,1,2,2,2,2,0,2,1,2,1,2,1
retiredsnake808@gmail.com,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2
tiredchrysler382@163.com,0,1,1,2,1,1,0,2,2,2,0,2,1,2,2,2,1,2
fishyjug479@qq.com,1,1,2,2,1,0,2,0,1,1,2,2,2,2,2,0,2,1
newhat584@gmail.com,1,0,2,1,2,2,2,2,1,2,1,2,1,1,2,1,0,2
buriedbread907@outlook.com,1,1,2,1,2,2,2,2,1,1,0,2,1,1,2,1,2,2
retiredcola606@qq.com,2,2,1,2,0,2,0,2,1,1,2,2,2,1,1,1,0,2
dryblanket964@gmail.com,2,2,1,0,1,1,1,1,2,1,2,1,2,1,2,2,2,2
hotblanket968@163.com,1,1,2,1,1,1,0,1,1,2,2,2,2,2,2,1,2,2
milkywindow853@yahoo.com,2,1,2,2,2,1,2,1,1,1,1,0,2,2,2,2,1,1
replacementchrysler733@163.com,2,1,2,2,2,2,1,2,0,0,0,0,2,1,2,2,1,1
fishysnake533@yahoo.com,2,1,2,0,2,2,2,0,1,0,2,0,2,1,2,2,1,0
retiredrug224@qq.com,1,2,2,0,1,1,1,2,1,1,1,2,1,2,2,2,2,2
freshytire743@outlook.com,1,2,2,2,2,0,2,0,1,0,2,0,1,2,1,1,2,2
newshirt323@gmail.com,1,2,2,1,2,2,2,2,1,1,1,2,0,1,2,1,2,0
newsnake821@gmail.com,2,1,1,1,2,1,1,0,2,2,2,1,2,2,2,2,1,1
dirtydrum361@yahoo.com,1,1,1,2,1,2,2,0,2,2,1,0,2,0,2,2,2,0
usedrug746@outlook.com,2,2,2,2,1,2,0,2,2,1,0,1,2,1,1,1,0,2
acientblanket316@yahoo.com,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,1
foldinghat916@yahoo.com,1,1,2,2,0,0,1,2,1,2,0,2,1,2,2,1,2,2
buriedtide794@163.com,1,2,2,2,1,1,1,2,2,2,1,0,2,1,2,2,0,1
moistspice387@qq.com,0,1,0,1,2,2,1,0,1,2,2,2,1,2,2,1,2,2
drychrysler833@gmail.com,1,2,2,0,0,2,2,2,0,2,1,0,2,1,2,2,0,0
acientjeep537@163.com,2,0,2,0,2,1,2,0,2,0,2,1,2,1,1,1,2,2
replacementshoes36@gmail.com,1,1,1,2,2,2,1,2,1,0,1,2,1,2,1,2,2,2
slightlytide309@yahoo.com,2,1,1,2,1,2,2,2,2,2,2,0,0,1,2,1,0,0
deepsnake659@163.com,2,2,2,2,2,0,0,0,1,2,2,1,2,1,0,1,2,1
olddrum912@yahoo.com,2,0,0,2,0,1,2,2,1,0,2,2,1,2,0,2,2,1
foundchrysler509@yahoo.com,0,0,2,1,2,1,2,2,1,2,0,1,2,2,2,1,1,2
deeptire624@163.com,0,1,2,2,0,2,1,1,1,2,0,2,2,1,1,2,2,2
mostlyrug152@qq.com,2,2,0,2,1,0,1,2,1,1,1,2,2,2,2,1,2,1
usedjeep619@outlook.com,2,2,1,2,2,2,1,2,2,0,1,0,1,1,2,1,1,2
oldspice866@163.com,0,2,1,2,1,2,2,1,0,2,1,2,1,0,2,2,1,2
freshyjug808@gmail.com,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,1
lostblanket503@163.com,2,0,0,2,2,1,2,0,1,2,1,1,2,1,2,1,2,2
drywindow943@qq.com,1,2,2,2,2,0,2,1,0,2,1,2,0,2,1,1,1,2
slightlyhat58@gmail.com,2,2,2,1,1,0,2,1,1,2,2,1,2,1,2,2,1,1
slimyjeep670@gmail.com,1,0,1,2,0,0,2,2,1,2,1,2,0,2,2,2,2,1
usedjeep501@outlook.com,0,0,0,2,2,2,2,2,1,0,1,2,1,2,1,2,1,2
fishyrug633@163.com,2,1,1,1,2,0,1,1,2,0,2,0,2,2,2,2,0,2
clamyspice389@163.com,2,2,1,1,2,2,1,0,2,2,2,0,1,2,1,2,1,1
freshytide12@gmail.com,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,0
milkyjug513@163.com,1,2,2,1,1,1,2,1,1,2,0,2,2,1,2,2,0,2
soiledjeep158@outlook.com,1,1,2,2,1,2,2,2,1,2,1,2,1,1,2,1,2,0
foldingdrum983@qq.com,2,1,1,1,0,2,2,2,1,2,1,2,2,2,1,1,2,1
mostlyspice339@gmail.com,2,1,2,2,2,2,2,2,2,1,1,0,1,1,2,1,1,0
extrarug864@qq.com,2,2,2,1,2,2,2,1,1,2,0,1,1,1,2,1,2,0
lostshoes128@163.com,1,1,0,2,2,2,2,0,2,1,2,0,2,2,1,1,2,0
milkysub116@yahoo.com,1,1,1,2,2,1,1,2,2,2,0,2,2,1,2,1,0,2
slimysnake947@gmail.com,2,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,1,2
soiledbike20@gmail.com,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1
clamyshack71@qq.com,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,2
dirtyshack540@gmail.com,0,2,0,2,1,1,2,0,2,1,0,2,2,0,1,2,2,2
