moistspice308@yahoo.com,2,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1
replacementtide500@gmail.com,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2
retiredcup394@yahoo.com,1,1,2,2,2,0,2,1,2,1,1,2,1,1,0,2,2,2
soileddrum807@163.com,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1
dirtydrum427@outlook.com,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,1
usedshoes680@163.com,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,2
freshyjug934@qq.com,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2
lostblanket305@outlook.com,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2
moistbike402@gmail.com,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,2
losthat757@gmail.com,2,1,0,2,1,1,1,2,2,2,2,2,2,1,1,1,2,0
soiledtide573@qq.com,1,2,2,2,1,1,1,0,1,1,2,1,2,1,2,2,2,2
founddrum576@outlook.com,1,2,0,2,2,2,1,2,1,2,1,1,2,1,0,2,1,2
extratide825@qq.com,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,0,2
retiredbike205@163.com,2,1,1,2,1,1,2,2,1,2,1,2,2,1,0,1,2,2
dryshack41@gmail.com,2,1,2,0,2,1,1,0,2,2,1,2,2,1,2,1,1,2
buriedshoes139@yahoo.com,2,2,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,2
freshyrug122@yahoo.com,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2
freshyrug762@yahoo.com,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,1
slightlycup382@yahoo.com,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2
tiredbeans183@gmail.com,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,1,1,1
fishyshack646@qq.com,2,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1
retiredbike272@163.com,2,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1
lostskates718@163.com,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1
coldskates394@outlook.com,1,1,1,2,2,2,1,2,2,1,2,1,2,0,2,1,2,0
newspice21@gmail.com,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,1,2
foldingchrysler99@qq.com,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,1
newskates774@yahoo.com,2,2,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,0
oldcola969@outlook.com,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1
replacementjeep971@qq.com,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,0,2,1
foldingrug816@163.com,2,2,2,1,2,1,2,2,1,1,2,2,2,0,1,1,1,0
drydrum594@yahoo.com,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2
foldingcola428@qq.com,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,1,1,2
soiledchrysler461@yahoo.com,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,1
replacementchrysler827@qq.com,2,0,2,1,2,1,1,2,0,2,2,1,2,2,1,2,1,0
clamydrum576@gmail.com,2,1,0,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1
tiredblanket888@163.com,2,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,2
foundbike70@163.com,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1
tiredcola340@qq.com,2,1,0,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1
buriedbike549@gmail.com,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,1,1,0
milkyjug186@outlook.com,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2
tiredtire198@gmail.com,1,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1
soiledcup452@outlook.com,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
soiledspice86@163.com,1,2,2,2,1,1,1,2,2,1,2,0,2,2,2,1,1,1
fishybeans910@qq.com,1,1,2,1,1,2,2,2,1,2,2,0,1,1,1,2,2,2
replacementsub235@outlook.com,2,2,1,1,1,2,1,1,2,2,1,2,0,2,2,1,1,2
extrabeans673@outlook.com,1,1,2,1,1,1,1,1,2,0,2,2,2,2,2,2,2,1
mostlycola867@gmail.com,2,2,1,2,1,2,0,0,1,2,2,2,2,2,1,1,1,1
retiredbeans240@outlook.com,1,1,2,2,2,2,2,2,0,1,1,1,2,1,2,1,1,2
newspice714@gmail.com,1,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,1
deepbread689@outlook.com,2,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1
buriedhat766@gmail.com,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2
deepdrum787@163.com,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,0,2,2
soileddrum982@yahoo.com,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,1
lostshirt475@yahoo.com,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2
freshysnake925@yahoo.com,2,1,0,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1
clamyspice281@gmail.com,2,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,1,1
extracup696@yahoo.com,1,1,1,2,1,0,1,2,2,1,2,2,2,2,1,2,1,2
slimytide602@163.com,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2
lostwindow761@yahoo.com,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,2,2,2
coldbike575@qq.com,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2
buriedchrysler423@gmail.com,1,1,0,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2
fishyhat189@qq.com,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2
oldrug732@outlook.com,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1
hotchrysler820@yahoo.com,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1
milkydrum391@outlook.com,1,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1,2,1
buriedshoes777@163.com,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2
dailywindow396@outlook.com,2,1,0,2,2,2,2,0,1,1,1,1,2,1,2,1,2,2
deeptire280@outlook.com,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1
retiredspice754@gmail.com,2,1,2,1,2,2,2,1,0,2,1,2,1,1,1,2,2,1
colddrum303@yahoo.com,2,1,1,2,1,2,2,1,2,2,2,1,2,1,0,2,1,1
mostlytide114@gmail.com,2,1,0,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2
coldsub442@yahoo.com,1,1,1,2,1,0,2,2,2,1,2,1,2,2,1,2,2,1
deepshoes305@outlook.com,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2,1
foldingshoes824@yahoo.com,2,1,1,2,1,2,2,1,2,1,2,1,1,1,2,2,2,1
oldhat278@gmail.com,1,1,1,2,1,2,2,1,0,2,2,2,2,0,1,1,2,2
slimyhat374@outlook.com,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2
foldinghat359@qq.com,2,1,0,2,1,2,2,1,0,2,1,2,1,2,1,1,2,2
dirtybeans815@qq.com,1,2,2,1,2,0,2,2,1,2,1,1,2,2,2,1,1,1
soiledshirt954@qq.com,1,2,2,0,1,2,1,2,1,2,1,1,2,2,2,2,1,1
usedsnake183@outlook.com,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2
drycola127@yahoo.com,2,1,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,0
hotbike205@163.com,1,1,2,1,1,1,1,2,0,2,2,2,2,1,2,2,1,2
freshybike25@outlook.com,2,1,1,1,2,0,1,2,2,1,1,2,2,2,2,1,0,2
extratide276@gmail.com,0,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1
hotshirt73@outlook.com,2,1,1,2,2,2,1,2,2,1,1,2,2,0,1,1,1,2
newblanket614@163.com,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2
milkychrysler332@qq.com,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1
hotsub887@qq.com,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2
moistcola58@gmail.com,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,0,2,1
extraskates877@qq.com,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2
newdrum982@qq.com,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1
dailychrysler408@outlook.com,0,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2
extrasnake176@163.com,2,2,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,2
coldchrysler654@qq.com,2,2,2,2,2,2,1,1,1,1,1,0,1,2,2,1,1,2
foldingtide175@yahoo.com,1,2,1,2,1,1,2,1,0,2,2,1,1,2,2,2,2,0
lostblanket26@gmail.com,2,2,1,1,1,2,0,2,1,1,1,2,1,2,2,2,1,2
deepchrysler676@yahoo.com,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1
mostlybread843@yahoo.com,1,2,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2
deepbread387@yahoo.com,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,2,2
fishycola257@gmail.com,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2
dailycup845@outlook.com,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,2
retiredsub770@outlook.com,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,2,2
founddrum766@outlook.com,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2
dryblanket962@gmail.com,1,1,2,2,1,2,2,2,2,2,1,1,1,0,2,1,1,2
clamyskates200@qq.com,1,2,2,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1
foldingshack153@163.com,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2
retiredblanket962@qq.com,1,1,1,2,1,2,1,2,2,1,1,2,2,0,2,2,2,1
lostdrum301@gmail.com,1,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2
mostlyhat73@gmail.com,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1,1
moistspice317@yahoo.com,2,1,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1
clamycup310@outlook.com,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,1,2
extrabeans243@qq.com,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,1,2
slimyspice560@outlook.com,1,1,2,2,2,2,2,1,1,1,2,0,1,1,1,2,2,2
slimyshirt853@outlook.com,2,1,1,2,2,1,2,2,1,2,1,2,2,0,1,2,1,1
fishyhat223@yahoo.com,1,2,2,2,1,2,1,1,2,2,1,1,2,1,2,1,2,1
slightlyjug543@163.com,2,1,0,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2
moistshoes972@outlook.com,2,1,1,2,2,1,1,2,2,1,1,2,1,0,1,2,2,2
dryspice755@yahoo.com,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2
drytire862@yahoo.com,1,1,2,1,1,2,2,2,0,1,2,2,1,1,2,2,2,1
deepskates720@outlook.com,1,2,0,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2
freshychrysler207@qq.com,1,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1
drysnake79@qq.com,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1
buriedbike350@yahoo.com,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,2,2,1
clamyjeep85@qq.com,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,0,2,0
clamyrug979@gmail.com,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2
retiredbike800@gmail.com,2,1,0,1,2,1,2,2,1,2,2,2,1,2,1,1,2,1
deeptire292@outlook.com,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1
oldshirt689@gmail.com,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,0
moistjeep419@gmail.com,2,1,1,1,1,1,1,1,1,2,2,2,2,0,2,2,2,2
tireddrum864@yahoo.com,1,2,2,2,1,2,1,2,2,1,1,1,1,0,1,2,2,2
slightlydrum728@gmail.com,2,1,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,0
replacementshack560@outlook.com,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2
lostcup206@yahoo.com,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1
hotchrysler631@gmail.com,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1
slimytide660@163.com,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,0,2
deepshirt172@qq.com,1,2,2,2,1,2,1,2,0,2,2,1,2,0,2,1,1,1
mostlyrug334@outlook.com,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,2,2
tiredbeans506@gmail.com,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1
soiledblanket851@outlook.com,2,1,2,1,2,2,1,2,2,1,2,1,2,1,0,1,2,1
deepsnake443@163.com,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,2
slimyjug816@outlook.com,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,0
foldingjug393@outlook.com,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,2,0
coldwindow340@qq.com,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2
lostshoes526@yahoo.com,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2
acientdrum520@outlook.com,2,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2
dirtyhat258@qq.com,2,1,2,1,2,1,2,1,2,2,1,0,1,2,1,2,0,2
dirtyjug878@yahoo.com,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2,2,2
lostskates228@yahoo.com,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,1,2
replacementsnake39@outlook.com,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,0
newchrysler354@qq.com,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,1,1,1
acientbike293@yahoo.com,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2
retiredhat160@163.com,1,2,2,1,2,1,2,2,2,2,2,1,1,0,2,1,1,1
coldtire95@outlook.com,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1
usedchrysler214@qq.com,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,2
hotskates841@qq.com,0,2,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1
slimydrum582@qq.com,2,1,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1
foundbike485@qq.com,0,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,1,2
extrabike745@yahoo.com,2,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2
moistjeep118@yahoo.com,1,1,2,0,2,2,1,2,2,2,2,1,2,1,1,2,1,1
dryjug664@yahoo.com,1,2,1,1,2,2,2,2,1,2,1,1,2,0,2,2,1,0
dailysnake238@163.com,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,2,1
oldsub584@yahoo.com,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1
retiredchrysler357@yahoo.com,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2
extratire671@qq.com,1,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2,2,1
newjug890@yahoo.com,2,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,0,1
oldcola925@163.com,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,0,1
oldjeep561@qq.com,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,2
soiledhat362@outlook.com,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,0,2,2
dailybike358@outlook.com,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2
retiredrug202@yahoo.com,2,1,2,1,2,1,1,1,1,2,2,2,2,1,1,2,2,1
foundcola667@outlook.com,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2
deepspice521@163.com,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1
foldingblanket245@yahoo.com,2,2,1,1,2,1,2,2,1,2,1,1,1,0,2,2,2,0
oldsub471@outlook.com,1,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1
retiredshirt213@outlook.com,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2
oldtire327@outlook.com,1,1,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,1
usedspice41@outlook.com,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2
freshyrug225@gmail.com,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,2
usedblanket212@yahoo.com,2,2,0,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2
mostlychrysler996@163.com,2,1,2,1,1,2,2,1,1,2,2,1,2,0,1,1,2,2
mostlyrug193@gmail.com,2,1,2,1,1,2,2,2,1,1,1,2,1,1,2,2,2,0
lostshoes272@yahoo.com,1,2,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2
buriedsub854@yahoo.com,1,2,0,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2
fishyskates601@qq.com,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,1,2
foundblanket776@qq.com,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,2
freshyskates144@163.com,2,2,2,2,1,1,2,1,2,1,1,2,2,2,0,1,1,1
freshysub452@gmail.com,2,1,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1,2
soiledrug216@yahoo.com,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,1,2
extrasub969@gmail.com,2,1,0,1,2,0,2,2,2,2,2,1,1,1,1,2,2,1
slightlyspice711@163.com,1,2,2,1,2,2,1,2,2,1,1,2,1,1,1,1,2,2
slightlyskates35@yahoo.com,2,1,1,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2
replacementskates473@outlook.com,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2
freshyskates276@163.com,1,2,2,1,1,2,1,2,2,2,1,2,2,1,1,1,1,2
freshyrug266@gmail.com,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1
deepshoes675@yahoo.com,2,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,2
coldblanket944@outlook.com,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2
lostwindow257@qq.com,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1
deepshirt205@qq.com,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2
moistblanket515@163.com,1,2,0,1,2,2,1,1,2,2,1,2,2,2,2,1,1,0
freshybeans803@163.com,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2
oldwindow127@outlook.com,1,1,1,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2
replacementshack453@yahoo.com,1,2,0,2,1,1,2,2,2,1,1,2,1,2,1,2,1,2
oldspice136@163.com,1,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2
soiledshack901@163.com,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,0
lostcup112@gmail.com,1,2,0,1,2,1,2,1,1,2,2,1,1,2,1,2,2,2
deephat759@qq.com,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2
buriedspice622@outlook.com,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,2
fishyrug795@163.com,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,1
extraskates465@outlook.com,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,1,0
dirtybread226@163.com,2,1,0,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1
losttide889@gmail.com,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1
acientshirt486@yahoo.com,2,1,2,2,1,2,1,1,2,1,2,1,2,2,0,0,2,0
dirtyblanket30@163.com,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,1,2,0
drybread603@163.com,2,1,1,1,2,0,1,2,2,1,2,2,1,2,2,2,1,0
dailysub221@outlook.com,2,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2
retiredblanket59@yahoo.com,2,2,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1
tireddrum457@qq.com,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2
drybread420@outlook.com,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,0
fishyrug168@outlook.com,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1
moistbread106@outlook.com,2,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,1
replacementbeans853@outlook.com,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2
milkyjeep919@163.com,1,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1
retiredshirt279@yahoo.com,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2
lostblanket985@outlook.com,2,1,2,2,2,0,1,1,1,1,2,1,2,1,2,2,1,2
slimysub111@yahoo.com,1,1,2,2,2,1,2,2,1,2,1,2,0,1,2,0,2,1
milkyskates791@qq.com,2,0,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2,2
coldbike928@gmail.com,1,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2
dirtysnake943@gmail.com,2,2,1,2,2,2,1,1,2,1,2,1,2,0,1,1,1,2
milkyshack422@qq.com,1,0,1,2,2,2,2,2,2,1,1,2,1,1,1,2,0,2
moisttire724@qq.com,2,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,2
oldrug50@gmail.com,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,0
extrasnake977@yahoo.com,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2
buriedwindow327@qq.com,2,2,1,1,2,1,2,0,2,1,1,2,2,2,1,2,1,1
soiledjeep653@163.com,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2
burieddrum2@yahoo.com,2,2,0,1,1,1,1,2,1,2,1,1,2,2,0,2,2,2
newblanket40@gmail.com,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1
milkybread793@yahoo.com,1,1,1,1,1,1,1,2,2,2,2,1,2,0,2,2,2,2
slightlyblanket839@yahoo.com,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2
acientbike431@163.com,1,2,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,1
soileddrum428@outlook.com,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,0,2
moistspice279@outlook.com,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2
oldwindow318@163.com,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1
mostlydrum560@qq.com,2,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,0
extracola877@qq.com,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1
oldshirt484@outlook.com,2,2,2,1,2,1,1,1,2,2,1,2,2,0,1,1,2,1
fishytide763@qq.com,1,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,1
slimysub875@outlook.com,2,1,1,2,1,2,1,0,2,1,1,2,1,1,2,2,2,2
tiredcola246@qq.com,2,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1
drysub201@yahoo.com,1,1,0,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2
mostlytire301@qq.com,2,1,1,1,2,1,2,2,1,2,2,1,2,0,1,2,2,1
milkywindow955@163.com,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,2
acientspice310@yahoo.com,2,1,2,1,2,2,1,2,0,1,2,1,2,2,0,1,1,2
buriedjug735@outlook.com,2,2,0,1,1,1,2,2,0,1,1,1,2,2,1,2,2,2
losthat653@yahoo.com,1,1,2,1,1,2,2,1,2,1,2,2,2,0,2,2,0,0
fishyshoes598@outlook.com,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,2
foundcola593@gmail.com,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2
retiredrug129@gmail.com,2,2,2,1,2,0,1,1,2,2,1,1,2,2,0,1,2,1
lostspice746@yahoo.com,2,1,2,2,1,2,1,0,2,2,1,1,1,1,2,2,0,2
dirtysnake806@gmail.com,2,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,0
dailywindow925@163.com,2,1,2,1,2,2,1,1,2,1,1,1,2,0,2,2,2,1
retiredspice995@163.com,1,2,0,2,2,2,1,1,1,1,2,1,1,2,1,2,2,2
lostshack354@qq.com,2,1,2,1,1,2,1,2,0,2,1,2,1,1,2,1,2,2
clamyrug296@yahoo.com,1,2,1,2,1,2,2,2,1,1,2,2,1,2,1,1,2,1
tiredjeep133@qq.com,2,1,2,1,2,1,1,1,2,2,1,2,2,1,1,1,2,2
acientbread230@outlook.com,1,1,2,2,2,1,2,2,1,1,2,1,2,2,1,2,1,1
milkyspice240@gmail.com,2,2,0,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1
deepskates774@gmail.com,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1
soiledbread693@yahoo.com,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,0
tiredbike412@163.com,2,2,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2
dirtycola527@outlook.com,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1
milkysub814@outlook.com,1,2,2,2,1,2,2,2,1,2,1,1,2,0,1,0,1,2
freshyshoes759@outlook.com,2,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,1
tiredsub899@outlook.com,1,1,2,0,2,2,1,1,1,2,1,2,2,1,2,2,2,1
buriedrug711@outlook.com,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,0
slightlyhat896@163.com,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,0,2,1
slimyrug799@qq.com,1,1,1,2,2,1,2,1,2,2,2,1,1,2,0,2,1,2
clamytire851@outlook.com,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1
buriedcup578@gmail.com,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1
dailydrum420@163.com,2,2,1,1,2,1,1,2,1,2,2,2,1,2,0,1,1,2
slightlybike594@qq.com,2,1,2,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1
freshyshoes563@gmail.com,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,1,1,1
fishywindow686@qq.com,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1
milkytire825@outlook.com,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,1,2,0
hottide242@outlook.com,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,2,2
replacementsub489@qq.com,1,2,2,2,2,1,1,1,2,1,2,2,2,1,0,1,1,2
slimyhat428@outlook.com,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2
deepskates589@outlook.com,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,0
milkycup748@163.com,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2
