newblanket40@gmail.com,2,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,1
soiledbread693@yahoo.com,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1
dirtyjeep976@gmail.com,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,0,2,0,2,1,2,2
newshirt787@yahoo.com,1,1,2,2,2,1,0,1,1,2,1,1,1,2,2,0,1,2,2,2,2,2
deepbeans841@outlook.com,2,1,2,0,2,0,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2
retiredblanket316@163.com,1,1,1,1,2,2,1,1,2,2,1,2,1,2,0,2,2,1,2,2,2,1
extrabread902@qq.com,1,1,1,0,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,0,2
dirtyblanket30@163.com,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,0,1,2,1,2,1,1
lostbread557@gmail.com,2,1,2,1,1,1,2,1,2,0,1,1,2,2,1,2,1,2,1,2,2,2
extrabeans243@qq.com,2,1,2,0,1,2,2,1,1,2,1,2,2,1,2,1,1,2,2,1,1,2
extrajeep28@163.com,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,2
usedchrysler214@qq.com,1,2,2,1,1,1,0,1,2,0,2,1,2,1,2,1,2,2,2,1,2,2
replacementdrum272@qq.com,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1
retiredrug132@gmail.com,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,1
retiredrug114@163.com,1,2,2,2,1,1,2,1,1,0,1,1,1,2,2,2,1,2,2,2,1,2
replacementdrum66@outlook.com,1,1,2,2,1,2,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2
retiredblanket962@qq.com,1,1,1,2,1,2,0,1,2,2,1,0,0,2,2,0,2,2,1,2,2,2
clamywindow134@qq.com,2,1,2,2,1,0,2,2,1,2,0,2,2,2,2,2,1,1,1,0,1,1
slimytide660@163.com,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2
dirtyblanket188@outlook.com,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2
olddrum621@yahoo.com,2,1,2,0,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1
deepskates774@gmail.com,2,2,1,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2,1,2,1,0
replacementtide500@gmail.com,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2
coldshirt386@outlook.com,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1
slimyshirt629@qq.com,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2
deeprug330@outlook.com,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2
slimyskates481@qq.com,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1
lostshack859@yahoo.com,1,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2
tiredchrysler132@qq.com,2,2,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,1,2,1,2
dailycola618@163.com,2,1,2,1,2,2,1,1,2,1,1,2,1,2,0,2,2,2,1,1,1,2
fishyshirt557@yahoo.com,2,2,2,1,2,2,1,2,2,2,0,1,2,2,2,1,1,1,1,1,1,1
freshycola294@outlook.com,2,1,1,2,2,2,2,1,1,0,1,2,1,1,2,1,2,2,2,1,1,2
deepbike810@qq.com,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2
soiledspice86@163.com,1,2,2,1,2,1,0,1,2,1,2,2,1,2,1,2,2,2,2,1,1,1
foundshirt98@163.com,1,1,1,1,1,1,1,1,2,1,0,2,1,2,2,2,2,2,2,2,2,2
retiredblanket59@yahoo.com,2,2,1,0,2,1,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1
acientbike431@163.com,1,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1
soiledbeans428@gmail.com,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1
buriedjug745@qq.com,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2
clamyrug296@yahoo.com,1,2,1,2,1,2,1,2,2,0,1,1,2,2,1,1,2,2,2,2,1,1
foldingshirt825@gmail.com,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2
foldingsub325@outlook.com,1,2,2,2,2,2,1,1,2,0,2,1,1,2,1,1,1,2,1,1,2,2
foldingtire898@163.com,1,1,1,2,2,2,2,2,2,0,1,2,1,2,1,1,1,2,1,2,1,2
slimyshirt48@gmail.com,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,0,1,1,1,2,2,2
mostlyrug334@outlook.com,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2
mostlyrug11@yahoo.com,2,1,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2
drychrysler923@163.com,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1
clamytire851@outlook.com,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1
soiledshoes552@qq.com,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,0,2,1
retiredsnake140@qq.com,2,2,2,0,1,1,2,2,1,2,2,2,2,1,1,1,1,0,1,1,2,2
deepshirt298@qq.com,1,1,1,2,2,2,2,2,1,2,1,1,0,2,1,1,2,1,2,2,2,1
usedshirt220@yahoo.com,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2
milkyrug781@qq.com,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1
slimydrum582@qq.com,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1
replacementtire509@qq.com,2,1,1,1,1,1,1,2,2,2,2,2,1,2,0,2,2,1,2,2,1,1
retiredtide901@yahoo.com,0,2,1,2,1,2,0,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2
lostshack998@qq.com,0,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2
hotbike185@163.com,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1
tiredhat912@163.com,1,1,2,1,1,1,1,2,2,2,1,2,1,1,2,2,0,2,2,1,2,2
foldingbike803@qq.com,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1
coldjeep238@gmail.com,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,1,2,2,0,1,1
dryshack41@gmail.com,2,1,1,2,1,2,0,2,1,2,1,2,2,2,1,2,1,1,2,1,1,2
slightlywindow225@yahoo.com,2,1,2,2,1,2,2,1,1,0,2,1,2,1,1,1,1,2,2,2,1,2
replacementbeans853@outlook.com,2,1,2,0,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,1
slimysub111@yahoo.com,1,1,2,2,2,0,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,1
clamybeans229@outlook.com,1,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,2,2,1
lostskates228@yahoo.com,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2
acientshirt486@yahoo.com,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,0,1,1,1,2,2,1
oldshirt551@gmail.com,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,2,1,2,1
slimyhat428@outlook.com,2,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,2
slightlybike594@qq.com,2,1,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,2,1,2,1
foundbike485@qq.com,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,0,2
slightlyblanket234@gmail.com,2,2,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1
drywindow209@outlook.com,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,2,1
slimysub875@outlook.com,2,1,1,2,1,1,2,0,1,2,2,1,2,2,1,1,1,2,2,2,1,2
extrajug762@yahoo.com,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,1,2,1,2
oldrug732@outlook.com,2,1,2,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,1,2,0
usedsnake147@yahoo.com,2,1,2,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1
usedwindow611@qq.com,1,1,2,2,1,0,1,1,2,1,2,2,1,1,0,2,2,2,1,2,2,2
oldtire327@outlook.com,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1
deepbread387@yahoo.com,1,1,1,2,1,2,0,2,1,1,2,2,1,2,2,1,1,2,2,1,2,2
fishytide236@163.com,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2
slightlyspice711@163.com,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2
freshyshoes759@outlook.com,2,1,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1
buriedskates517@yahoo.com,0,1,1,2,2,2,1,2,2,2,0,0,1,2,2,1,1,1,1,2,2,2
clamyrug979@gmail.com,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2
moistblanket515@163.com,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,0,1,2,1,0,1
foldingtire743@gmail.com,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,1
fishyhat223@yahoo.com,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,0,1,1
coldsnake595@qq.com,2,1,1,1,1,2,0,2,1,2,2,2,2,2,1,2,1,0,2,1,2,1
drywindow595@outlook.com,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1
slimyskates628@yahoo.com,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2
dirtyhat564@yahoo.com,0,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1
fishychrysler497@outlook.com,2,1,1,2,1,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2
mostlyshack129@gmail.com,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2
hotchrysler175@outlook.com,0,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,1,2,1,2,1
slimyspice977@outlook.com,2,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,0,2,1,1,1,2
extrarug259@163.com,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2
buriedbread664@qq.com,2,2,1,2,2,0,1,1,2,1,0,2,2,1,2,2,2,1,1,1,1,2
newshirt919@yahoo.com,2,2,1,2,1,2,2,2,1,2,2,1,2,1,0,0,2,2,1,1,1,1
foldingsub664@163.com,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1
lostblanket26@gmail.com,2,2,1,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1
newbeans13@gmail.com,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,0,2,1,1,2,0,2
dryjeep118@163.com,2,2,1,0,2,1,2,1,2,2,0,1,2,2,2,1,0,1,2,1,1,2
soiledshack915@outlook.com,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2
usedhat940@qq.com,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,1,1,1,2
usedbike574@163.com,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,0,2,2,2,1,2,1
oldspice997@163.com,2,1,1,1,2,0,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1
foldingcola464@gmail.com,1,2,2,2,1,1,1,1,2,0,1,2,2,1,1,2,2,0,2,1,2,2
dailysub75@qq.com,2,1,1,2,1,1,2,2,2,1,0,2,2,2,2,2,2,1,1,1,1,0
fishytire840@qq.com,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,2,1,1,1
hottide46@outlook.com,2,2,1,1,1,1,2,1,1,2,2,2,0,1,1,1,2,2,2,2,1,2
lostdrum301@gmail.com,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2
slimyhat374@outlook.com,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,2
foldingshoes417@outlook.com,1,2,2,1,2,0,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2
usedsnake337@gmail.com,1,2,1,1,2,1,0,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1
extratide276@gmail.com,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1
retiredblanket110@yahoo.com,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,2
extradrum203@outlook.com,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,1
tireddrum864@yahoo.com,1,2,2,2,2,0,2,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2
dryjug664@yahoo.com,1,2,2,1,2,2,1,2,2,0,2,2,1,1,2,1,1,1,2,2,1,1
fishywindow686@qq.com,2,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,2,2,1,1
moistcola86@yahoo.com,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,2,2
milkyhat998@yahoo.com,1,2,1,2,1,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2
slightlyblanket839@yahoo.com,1,1,1,2,1,2,2,2,1,0,2,1,1,1,2,1,2,2,2,2,1,2
newrug801@163.com,2,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2
mostlyshirt649@163.com,2,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2
slightlyjeep218@yahoo.com,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2
slimyblanket246@qq.com,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,0,2,1,1,2,2,1
moistrug24@qq.com,1,2,2,1,1,1,0,2,1,2,1,2,2,1,2,2,2,0,2,1,2,0
oldcola925@163.com,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1
foldingsnake23@outlook.com,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2
fishyjeep661@gmail.com,1,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,2,0,1,1
moistsub594@gmail.com,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,0,1,2,2,2
soiledchrysler911@163.com,1,1,2,2,1,2,1,2,2,1,2,2,2,1,0,1,1,2,1,1,2,2
clamysnake538@gmail.com,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2
coldblanket944@outlook.com,1,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,0,1,1,1,2
clamydrum576@gmail.com,2,1,1,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1
clamycup310@outlook.com,1,2,2,2,1,1,2,1,1,1,2,2,0,2,1,2,2,2,1,1,0,2
soiledskates254@163.com,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2
milkychrysler350@qq.com,1,2,2,2,2,2,0,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1
milkysub814@outlook.com,1,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2
coldcola245@outlook.com,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,2,2,1
oldhat278@gmail.com,1,1,1,2,0,2,1,2,1,2,1,1,1,2,2,2,2,1,2,0,2,2
lostshoes800@gmail.com,2,1,2,2,2,1,1,2,1,0,1,1,2,2,1,2,2,1,2,1,2,1
lostcup112@gmail.com,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2
extrajug610@qq.com,2,1,1,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2
replacementsnake39@outlook.com,2,1,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1
freshysub452@gmail.com,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,0,1,1,2,1,2
coldshirt705@qq.com,2,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,1,1
extrabike745@yahoo.com,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,0,1,2,1,1,2,2
fishycola257@gmail.com,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2
moistjeep118@yahoo.com,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1
deepbeans747@yahoo.com,1,2,1,1,2,1,2,2,2,2,1,1,1,2,1,0,2,2,1,2,1,2
soiledchrysler841@qq.com,0,2,2,1,1,1,2,1,2,1,2,1,1,2,0,0,2,2,2,2,1,2
dailyblanket101@outlook.com,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2
replacementskates473@outlook.com,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2
drytire81@163.com,2,1,2,2,2,1,2,1,1,2,2,0,1,2,2,1,0,0,1,1,2,2
moistjeep419@gmail.com,2,1,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2
fishyhat189@qq.com,0,2,1,2,0,2,2,1,2,2,1,1,1,2,2,1,1,2,2,1,1,2
moistsnake81@qq.com,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,1,1,0,0,2
slimyshack580@gmail.com,2,1,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,2,1,0
foundbeans374@yahoo.com,2,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,2
dailycup49@yahoo.com,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2
newspice21@gmail.com,2,2,2,2,1,0,2,1,1,1,2,1,1,1,1,2,2,2,1,2,0,2
lostwindow543@163.com,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,1,1
retiredspice806@qq.com,2,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,2,2
foldingskates297@outlook.com,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2
soiledjeep653@163.com,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1
retiredjeep338@outlook.com,2,1,2,2,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1
milkyskates754@yahoo.com,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2
mostlycola867@gmail.com,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2
acientsnake313@yahoo.com,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1
moistjug452@163.com,1,2,1,1,2,1,2,1,2,2,1,2,0,1,2,2,2,2,2,1,1,1
soiledshirt954@qq.com,1,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2
replacementtire420@gmail.com,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,1,0
mostlyshoes415@outlook.com,1,2,1,2,2,1,2,1,1,2,1,2,0,1,2,2,2,2,2,1,1,1
oldbeans749@gmail.com,1,2,2,2,1,1,2,1,1,0,1,1,2,1,2,2,2,2,1,2,1,2
lostjeep154@gmail.com,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,1
acientspice310@yahoo.com,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,1,2
replacementshoes867@yahoo.com,2,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,0
slimyjug816@outlook.com,2,2,1,1,1,0,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1
foundbeans255@yahoo.com,2,2,1,1,2,0,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1
foldinghat359@qq.com,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,0,2
slimyblanket902@outlook.com,1,1,2,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,1,0
moistskates139@gmail.com,2,2,1,2,2,1,2,1,2,2,0,2,1,1,1,2,2,1,2,1,1,1
foldingsnake280@gmail.com,1,2,2,1,2,0,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1
retiredchrysler357@yahoo.com,1,1,1,2,2,1,0,1,1,1,2,2,1,2,0,2,2,2,2,2,1,2
dailysub221@outlook.com,2,2,2,1,1,1,1,2,2,1,1,2,1,2,2,1,0,1,2,2,2,1
fishyshoes559@163.com,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1
slimytire44@163.com,2,1,2,1,2,0,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2
lostspice767@outlook.com,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2
dirtyjeep922@qq.com,1,2,1,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,0,2,2
freshyskates276@163.com,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,0,1,2,1,2
drycola335@qq.com,1,1,2,1,1,2,2,1,2,2,0,1,0,1,2,2,2,2,1,1,2,2
tiredsub899@outlook.com,1,1,2,0,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,0
newdrum970@yahoo.com,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,1,2,2,1,2
oldsub578@outlook.com,1,2,2,2,1,2,1,2,2,1,1,2,0,2,1,2,1,2,2,1,1,1
buriedspice622@outlook.com,0,2,2,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2
extrashack349@outlook.com,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2
oldcola649@gmail.com,2,1,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2
dailybeans915@gmail.com,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1
freshyshack50@yahoo.com,2,2,2,1,2,2,0,2,2,0,1,2,2,1,1,1,1,2,2,1,1,1
slightlytide578@gmail.com,2,2,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,2,1,1,1,2
usedhat240@yahoo.com,1,2,1,2,2,1,1,2,2,0,1,1,2,2,2,0,2,1,1,1,2,2
dailyshoes686@qq.com,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1
soiledwindow333@yahoo.com,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2
extraskates877@qq.com,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,2
moistbike402@gmail.com,1,1,1,2,1,1,2,2,1,2,2,1,1,2,2,0,1,2,2,2,1,2
soiledspice317@outlook.com,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,1,1
lostwindow257@qq.com,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,1,2,1,1
dirtytide995@qq.com,2,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2
foldingblanket245@yahoo.com,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,2,1
milkytire32@gmail.com,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,0,1,2,1,1,2
slightlysub799@qq.com,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2
freshyskates510@gmail.com,2,2,2,0,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1
milkyjeep140@qq.com,1,1,1,1,2,1,2,2,1,2,0,2,1,2,1,1,2,2,1,2,2,2
retiredbike272@163.com,2,2,2,2,2,0,1,1,2,2,1,2,1,1,2,0,1,2,1,2,1,1
milkydrum391@outlook.com,0,1,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1
foldingjug596@163.com,2,2,2,1,1,1,2,0,2,2,1,1,2,2,1,1,2,1,1,1,2,2
freshyrug762@yahoo.com,2,1,1,2,2,1,1,2,1,1,1,2,1,2,2,2,0,2,1,2,2,1
hotchrysler631@gmail.com,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1
slightlybeans54@yahoo.com,2,2,2,2,2,2,2,2,1,2,1,1,0,2,1,1,1,1,1,1,1,2
moistbread549@outlook.com,2,1,2,2,2,1,0,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2
acientbike184@gmail.com,2,1,1,2,2,1,1,2,2,2,1,2,2,1,0,1,2,1,2,1,2,1
buriedsnake414@163.com,2,1,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2
clamychrysler929@yahoo.com,2,2,2,1,2,2,1,2,2,2,1,0,2,1,1,2,1,2,1,1,1,1
tiredbeans506@gmail.com,2,1,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1
dryhat642@qq.com,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1
dryblanket957@qq.com,2,1,2,2,0,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1
hotcola183@gmail.com,1,1,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1
tiredcola545@qq.com,1,2,2,1,2,2,1,1,1,2,1,1,1,2,2,0,2,2,2,2,1,1
acientsub844@outlook.com,2,2,2,1,1,0,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1
dryrug189@163.com,2,2,1,2,2,2,1,1,1,0,1,2,1,2,2,1,2,1,1,2,1,2
buriedchrysler167@yahoo.com,2,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,2,2,1
acientsnake426@gmail.com,2,2,1,0,1,0,2,1,1,2,2,2,2,2,0,1,1,2,2,2,1,1
buriedtide230@outlook.com,2,1,2,0,2,1,2,1,1,1,2,0,1,1,2,1,2,2,2,1,2,2
coldbike928@gmail.com,1,1,2,1,2,0,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2
fishydrum376@163.com,2,1,1,2,2,2,1,1,2,1,1,0,2,2,1,2,1,1,2,2,2,1
mostlyblanket634@qq.com,2,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2
lostcola481@yahoo.com,2,2,2,2,2,1,2,1,2,0,1,1,2,1,1,1,2,1,2,2,1,1
oldjeep409@gmail.com,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1
foldingchrysler99@qq.com,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,0
retiredsub770@outlook.com,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,0,1,0,2,2
newtide74@yahoo.com,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,2,0,1,2,1,1,2
dailybike358@outlook.com,2,2,2,1,2,2,1,1,2,0,2,0,2,1,1,1,1,1,1,2,2,2
soiledchrysler461@yahoo.com,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1
