email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
freshyrug186@163.com,1,2,2,0,2,2,2,0,2,2,1,1,2,2,1,1,1,1,2,1,0,1,2,2
slightlydrum888@yahoo.com,2,2,1,2,2,1,1,2,0,0,1,2,2,2,1,1,1,2,1,2,2,1,1,2
dryjeep45@163.com,2,2,2,2,2,1,0,1,1,2,2,1,2,1,2,2,2,1,0,1,2,1,1,1
foldingcola566@outlook.com,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,1,0,0,2,0,1,2,1,2
slightlycup6@qq.com,2,0,1,1,2,2,2,0,2,2,0,1,2,0,2,1,2,2,2,2,1,1,1,1
mostlycola126@yahoo.com,1,2,1,1,1,1,1,2,1,2,0,1,2,2,2,2,2,1,2,1,2,2,2,1
mostlyshirt500@163.com,2,1,2,2,2,2,2,1,2,2,0,1,1,1,0,2,1,1,2,1,2,1,1,2
extrachrysler578@outlook.com,0,0,1,2,1,2,1,2,2,2,0,2,2,0,1,2,1,2,2,0,2,1,1,2
freshysub873@yahoo.com,2,2,2,1,1,2,2,0,2,1,2,2,1,2,1,2,0,1,2,1,2,1,1,0
moistcola824@gmail.com,0,1,1,1,0,2,2,0,1,2,2,2,2,1,1,2,2,0,2,1,2,1,2,2
newtide749@gmail.com,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,1,0,2,1,2,1,1,2,1
moistwindow592@outlook.com,2,2,1,2,0,0,2,0,1,2,0,2,1,2,2,2,1,1,0,0,0,2,2,2
drychrysler511@gmail.com,1,1,1,1,0,0,0,2,1,2,0,2,1,2,2,2,2,2,2,2,0,2,0,2
replacementdrum150@163.com,1,1,1,0,0,1,1,1,1,1,2,2,0,2,2,2,2,2,2,2,1,2,2,2
fishywindow737@yahoo.com,2,1,1,2,2,1,0,2,1,1,2,2,2,0,2,2,2,2,1,1,1,1,1,2
acientspice189@163.com,2,1,2,2,1,2,0,2,1,1,2,1,2,2,2,2,0,2,0,2,1,0,1,1
newbread192@gmail.com,2,1,1,2,1,1,1,0,2,1,2,2,2,1,2,2,2,2,2,2,0,1,1,1
deepblanket548@outlook.com,1,1,1,1,0,2,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2
moistbike627@163.com,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,1,0,1,2,2,2,2,1,2
dailyshoes209@163.com,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1
dailytire10@yahoo.com,2,2,2,0,2,2,2,1,1,1,2,2,1,0,1,2,2,1,0,1,2,1,2,1
retiredblanket121@163.com,2,0,1,1,2,0,2,0,2,2,2,1,0,1,2,2,2,1,1,2,2,1,0,2
oldtide62@qq.com,1,2,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1
hotbeans567@qq.com,2,2,2,0,2,0,1,2,1,2,1,1,2,0,2,0,0,1,1,2,2,2,2,1
moistbike306@yahoo.com,2,1,0,0,1,1,2,1,2,2,1,2,2,0,2,1,2,2,0,2,2,1,1,2
moistjug851@outlook.com,2,2,2,0,1,0,2,0,0,1,2,2,1,0,1,1,1,2,1,2,2,2,2,2
foundbread301@163.com,2,2,2,0,1,1,1,2,1,2,0,1,2,2,0,0,2,2,2,1,0,2,1,2
clamywindow857@yahoo.com,0,1,1,1,2,2,2,0,2,2,2,1,2,1,1,0,1,2,0,2,2,0,2,2
coldsub442@outlook.com,1,0,2,1,2,1,2,2,2,1,0,1,0,0,0,2,2,0,0,2,2,2,2,2
mostlytire131@gmail.com,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,2
foldingskates613@gmail.com,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1
mostlyrug473@gmail.com,0,1,1,2,2,2,0,0,2,2,2,1,1,1,2,2,2,2,2,1,2,1,0,0
lostrug682@163.com,2,2,2,2,0,1,2,0,1,2,2,1,2,2,1,2,0,2,1,1,1,1,2,1
soiledshoes666@outlook.com,1,1,2,0,1,2,1,2,1,2,2,2,1,2,0,2,1,2,1,2,2,2,1,1
tiredtire843@163.com,2,2,2,1,2,1,2,1,2,2,2,1,0,1,1,1,2,1,2,2,1,2,1,1
newshirt132@yahoo.com,2,2,2,2,1,0,1,0,1,1,2,1,0,2,2,2,2,1,0,2,0,2,2,1
soiledshirt718@outlook.com,2,1,2,1,1,2,2,2,2,2,0,2,1,2,1,1,0,2,2,1,2,1,1,1
replacementtide600@outlook.com,1,0,1,0,2,2,1,2,2,2,0,2,2,0,0,2,2,2,1,1,2,1,2,1
retiredwindow436@gmail.com,2,2,1,1,2,2,2,2,1,2,1,0,1,1,1,2,0,2,1,2,2,1,0,2
slimyjeep670@gmail.com,2,1,1,2,1,2,2,2,0,2,0,1,1,2,1,2,2,1,2,1,0,2,2,1
dryjug879@yahoo.com,2,2,1,1,2,2,1,0,2,1,1,2,1,0,1,1,1,2,1,2,2,2,2,2
clamyshirt749@163.com,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,1
newcola758@qq.com,2,1,2,2,0,2,1,2,1,2,2,2,1,2,0,2,2,1,1,0,0,1,1,2
hothat842@outlook.com,2,2,1,0,1,1,1,0,2,2,1,2,2,1,1,0,2,2,2,0,2,2,1,2
buriedrug530@outlook.com,1,0,1,0,2,2,2,2,2,2,0,2,0,0,2,0,2,1,1,1,0,2,2,2
clamytire651@gmail.com,2,1,1,2,2,1,1,1,2,1,2,1,2,0,2,1,0,2,1,2,0,2,2,2
moistbike54@163.com,0,2,2,1,1,1,2,2,0,0,2,2,1,0,1,1,1,1,2,2,2,2,2,2
fishyjeep316@yahoo.com,2,1,1,1,2,2,1,0,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2
coldcup782@qq.com,2,2,2,0,0,0,2,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1
newshoes633@163.com,1,0,1,2,2,2,1,0,2,2,2,1,1,0,2,2,1,2,2,1,0,2,2,1
oldblanket634@yahoo.com,1,2,1,2,2,2,2,1,2,1,0,1,0,0,2,1,0,1,2,2,2,2,1,2
deeprug165@outlook.com,2,1,1,2,0,0,2,0,1,2,0,2,1,2,2,2,1,2,2,1,1,2,1,2
freshytide168@qq.com,2,1,2,1,1,1,2,2,1,1,2,1,1,2,0,2,2,1,2,2,1,2,2,1
dirtychrysler281@163.com,2,2,2,2,0,1,0,2,2,1,0,1,2,1,1,1,0,2,1,1,2,2,2,2
clamyshack993@163.com,1,1,2,1,0,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2
tiredtide263@outlook.com,1,2,2,1,2,1,0,2,1,2,1,0,2,2,0,2,1,2,1,1,2,2,2,1
replacementshirt214@163.com,2,1,0,2,1,2,2,1,2,1,1,2,1,0,1,2,1,1,2,2,0,2,2,2
extraspice708@qq.com,2,1,2,1,2,0,2,2,1,2,2,2,1,0,2,0,1,1,2,2,1,1,2,1
extrasub180@qq.com,0,2,2,1,1,0,2,0,1,1,1,2,1,2,2,2,2,2,0,1,2,1,2,2
lostrug937@outlook.com,0,2,1,0,2,1,2,2,1,2,0,2,2,0,0,1,2,1,2,2,0,2,1,2
oldbeans441@qq.com,0,1,2,0,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,1,0,2,2,2
foldingwindow502@yahoo.com,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,0,1,1,2
soiledwindow838@yahoo.com,1,1,0,2,2,1,2,0,2,2,1,2,0,1,1,2,1,1,2,2,2,2,2,1
replacementsnake675@outlook.com,2,0,1,1,1,2,2,0,1,2,2,0,2,2,1,1,2,2,2,1,0,2,1,2
foundshack286@163.com,2,1,1,2,2,2,2,0,2,2,0,1,2,2,1,2,0,1,2,1,0,1,2,1
retiredcola422@163.com,1,1,2,0,1,2,1,1,1,1,2,2,1,2,2,2,2,2,0,2,0,2,1,2
replacementshoes858@gmail.com,2,1,1,1,1,2,2,1,2,2,1,2,1,1,0,2,1,2,1,1,2,2,2,2
foundtide219@qq.com,2,2,1,1,1,1,1,1,1,2,2,2,1,2,1,0,2,2,2,2,2,2,1,1
slimyjeep386@163.com,0,1,1,1,1,2,2,2,1,2,0,2,1,1,0,2,1,2,1,2,2,2,2,2
tiredbread440@163.com,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1
extrabeans516@gmail.com,0,2,2,0,2,2,2,2,2,2,0,1,1,2,1,2,1,1,1,1,0,2,1,2
dirtyrug889@163.com,2,1,2,2,2,1,1,1,2,2,2,1,0,2,2,1,2,2,0,2,0,1,1,1
hotwindow293@gmail.com,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,0,2,2,2,2
drychrysler833@gmail.com,1,2,2,1,0,2,0,2,2,1,0,1,1,2,2,2,2,1,0,2,1,2,1,2
fishybike254@qq.com,2,1,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1
moistbeans625@yahoo.com,2,2,2,1,0,0,2,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,1
foldingbike830@outlook.com,0,1,1,1,2,2,2,0,2,2,2,2,1,0,2,0,1,2,2,1,0,2,2,1
clamyblanket985@qq.com,1,2,1,2,1,2,1,2,2,0,1,2,2,0,1,1,1,1,1,2,2,2,2,2
moistshirt918@163.com,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,2,0,2,1,2,2,2,1,1
extraspice523@gmail.com,1,2,2,2,0,2,2,0,0,2,2,1,2,0,0,1,2,1,1,1,2,2,2,1
buriedcup729@outlook.com,0,2,1,0,0,1,2,2,0,2,2,2,1,2,2,2,0,2,1,1,0,2,1,2
replacementsnake840@yahoo.com,2,2,1,0,2,2,2,2,2,1,0,1,1,2,1,1,0,1,2,2,2,1,2,1
slimytire237@gmail.com,2,2,2,2,1,1,1,1,0,2,2,2,1,2,2,1,1,2,2,0,0,2,1,1
foldingdrum983@qq.com,2,1,1,2,1,1,0,1,2,2,2,2,2,2,1,0,2,2,1,2,1,1,2,1
acientchrysler809@gmail.com,1,2,2,1,1,2,0,2,1,1,2,1,2,2,2,1,2,2,0,2,1,1,2,1
deepblanket891@outlook.com,0,2,1,0,1,2,2,1,1,1,0,1,2,2,1,2,2,0,2,2,0,2,2,2
foundwindow771@qq.com,2,1,1,2,2,0,2,2,2,2,1,2,2,0,2,0,2,1,2,1,0,1,1,0
moistspice183@outlook.com,1,2,2,0,0,0,2,0,2,1,0,2,1,2,0,2,2,2,2,1,0,2,2,1
deeptide738@gmail.com,2,2,1,1,1,1,0,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,1
dailyskates789@outlook.com,2,2,1,1,2,2,2,0,1,1,2,1,2,0,0,2,1,2,1,1,2,2,2,1
tiredsub722@163.com,0,2,1,2,2,2,0,0,2,0,2,1,1,0,2,2,0,1,1,1,2,2,2,2
deepshack71@outlook.com,2,2,2,2,1,1,1,0,2,1,2,2,2,0,2,1,2,2,0,1,1,1,1,2
moistcup496@gmail.com,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,1,1,0,2,2,2
soiledbike20@gmail.com,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,1
dryrug490@yahoo.com,0,1,1,1,2,1,2,2,2,2,2,1,2,1,1,2,1,0,2,2,1,2,1,2
replacementshoes847@qq.com,2,2,2,0,2,0,0,0,0,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1
dirtysub525@gmail.com,2,1,1,0,1,0,2,2,2,1,2,1,2,1,0,2,2,1,2,2,2,2,1,1
soiledsub160@yahoo.com,0,1,2,2,0,2,2,0,2,2,0,1,2,0,2,0,0,2,0,0,2,2,2,1
freshydrum128@qq.com,1,2,2,0,2,2,2,2,0,1,2,1,1,2,1,2,1,1,1,0,2,1,2,2
foldingbeans104@gmail.com,0,2,1,1,0,2,1,1,2,2,1,2,1,1,2,2,0,2,2,2,0,2,2,1
acientcup466@gmail.com,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1
foundsub934@gmail.com,0,2,2,2,0,0,2,2,2,2,0,2,2,0,1,1,2,1,1,1,0,2,2,1
foldinghat165@qq.com,2,1,1,0,2,2,2,0,2,1,2,1,1,0,2,2,2,0,1,0,2,2,2,1
milkyrug473@yahoo.com,1,1,2,1,1,2,2,2,1,1,0,2,1,2,2,2,1,1,1,1,2,2,2,2
soiledtide430@outlook.com,2,2,2,0,2,0,2,2,1,1,2,1,2,0,0,2,1,2,0,1,1,2,1,2
replacementskates447@outlook.com,0,2,2,0,2,1,2,2,0,1,0,2,1,1,2,1,1,1,2,2,2,2,2,1
newshack421@163.com,2,2,2,1,0,2,1,1,1,2,2,2,1,0,2,2,0,1,2,1,2,2,1,1
extraskates217@163.com,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,2,0,2,1,2,2,2,1,2
extrashirt316@yahoo.com,0,1,1,1,1,2,2,2,0,2,1,2,1,2,2,1,1,2,2,1,2,1,2,2
foldingsnake99@qq.com,1,1,1,2,2,0,2,2,2,2,2,2,1,2,1,1,1,2,2,1,0,1,1,2
hotrug368@outlook.com,2,0,2,1,2,1,2,2,1,1,2,0,2,0,2,1,2,1,2,0,0,1,2,2
slightlyjeep112@yahoo.com,0,2,2,0,2,1,1,2,1,1,2,1,2,1,2,2,2,1,2,1,1,2,1,2
deeptire624@163.com,0,0,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,0,1,1,0,2,2,2
acientwindow492@gmail.com,0,2,1,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2
foundhat579@gmail.com,2,1,2,2,1,1,2,0,1,2,1,1,2,1,2,2,2,1,2,2,1,1,1,2
acientshirt492@gmail.com,1,2,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,1
dirtysnake278@outlook.com,1,0,1,2,0,2,2,2,2,2,0,2,2,2,2,1,1,1,2,1,2,1,1,1
acientblanket702@qq.com,2,1,2,0,2,2,2,2,2,1,2,0,1,1,1,2,2,1,1,2,1,0,2,1
replacementbeans236@outlook.com,0,2,1,1,2,2,1,2,2,1,0,2,1,2,1,0,2,1,1,2,2,1,2,2
hottide136@yahoo.com,2,1,2,1,2,1,2,0,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1
hotblanket621@gmail.com,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,0,1,2,2
milkydrum471@163.com,2,1,2,1,2,0,2,0,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,1
buriedwindow446@outlook.com,1,1,2,1,2,0,2,2,2,0,2,1,2,0,2,2,1,0,2,1,2,2,1,1
mostlytire665@163.com,2,2,2,0,2,1,2,1,2,1,2,1,1,2,1,2,1,1,2,0,1,1,2,2
oldrug449@qq.com,2,1,2,0,2,2,2,2,1,2,1,1,1,2,0,0,1,1,2,1,1,2,2,2
slimywindow139@gmail.com,2,2,1,1,0,2,2,1,2,1,2,2,1,2,2,2,1,0,2,0,1,1,1,2
buriedtire207@gmail.com,2,1,1,2,2,2,2,2,2,1,1,2,2,2,0,2,1,1,2,1,1,1,1,0
acientjeep593@163.com,2,2,2,2,0,2,0,1,2,1,2,2,2,1,2,0,2,1,1,0,1,1,2,1
replacementshirt40@163.com,2,1,2,2,2,2,1,0,1,2,2,1,1,2,1,0,0,1,2,1,2,2,1,2
milkytire691@qq.com,1,0,2,0,0,2,1,0,1,2,2,1,2,1,2,2,2,2,0,2,2,1,1,2
dailyspice87@yahoo.com,2,1,2,0,2,0,1,0,1,2,0,2,2,2,1,2,2,2,1,2,0,2,1,1
retiredchrysler146@outlook.com,1,2,2,2,0,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1,0,1,1,2
usedspice200@qq.com,0,1,1,2,2,2,2,2,2,1,2,2,1,2,0,2,1,1,1,2,0,1,2,1
freshytide573@yahoo.com,2,2,1,0,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1
soiledhat176@outlook.com,2,0,1,1,1,2,0,2,0,1,2,0,2,0,2,2,2,1,0,2,2,2,2,1
oldspice866@163.com,0,2,1,0,2,0,1,0,2,2,0,2,2,1,2,2,1,1,2,2,0,2,1,2
slightlywindow230@qq.com,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,0,2,1,1
clamyblanket28@outlook.com,2,2,2,1,1,1,2,0,0,1,2,1,0,2,1,1,2,2,2,2,2,2,1,1
coldbike895@yahoo.com,1,2,2,2,0,0,1,0,2,2,1,1,2,2,0,1,1,2,2,2,1,1,2,2
extrabread562@outlook.com,2,0,2,2,0,1,2,0,0,2,2,1,1,1,1,2,2,2,2,2,0,1,1,2
tiredbeans825@163.com,2,0,2,2,1,0,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1,1,2,1
mostlyblanket918@163.com,2,0,2,0,0,2,2,2,1,1,2,1,1,1,0,2,1,2,2,2,2,1,1,2
foundtire923@qq.com,0,1,1,2,2,2,1,0,1,0,1,2,2,2,0,2,2,2,2,2,2,0,1,1
soiledsnake360@yahoo.com,2,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2,2,2,0,1,2,2
dailybeans457@163.com,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,1,1
foldingjeep939@qq.com,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,1
usedjeep164@yahoo.com,1,1,2,1,0,1,2,0,2,0,1,2,2,1,2,2,2,2,2,0,2,2,1,1
mostlyshack538@gmail.com,1,2,1,1,1,2,0,1,1,1,0,2,1,2,2,2,2,2,2,2,2,1,1,2
foundskates539@outlook.com,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,2,2,1,0,2,0,0,1,2
foldingcola241@outlook.com,2,2,1,1,1,1,0,1,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1
usedsnake976@gmail.com,2,2,2,1,0,1,0,0,2,2,2,1,2,1,1,2,2,2,1,1,0,2,2,1
slightlyhat370@outlook.com,1,2,2,2,2,2,1,2,0,2,1,2,2,2,0,1,1,1,2,1,1,2,1,1
newbike640@gmail.com,0,2,2,0,2,2,1,2,1,1,2,1,2,2,0,1,2,1,0,2,2,1,1,2
founddrum703@qq.com,0,1,1,1,1,2,1,2,1,2,2,1,2,0,2,2,2,1,1,2,2,1,2,2
fishyshoes979@qq.com,1,1,1,0,1,2,2,1,2,1,2,2,1,2,2,2,2,2,0,2,0,1,2,1
dailytire90@gmail.com,2,1,1,2,2,0,1,2,1,0,0,2,1,2,1,2,1,2,2,1,2,1,2,2
deepblanket774@outlook.com,2,0,2,1,1,0,1,2,2,1,1,2,1,1,2,1,2,2,0,1,2,2,2,2
newchrysler981@gmail.com,0,1,1,0,0,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2
newwindow655@qq.com,1,2,2,1,1,1,2,2,1,2,0,1,1,1,2,2,2,1,1,1,2,2,2,2
replacementrug659@gmail.com,1,0,1,2,2,0,2,0,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2
tiredhat236@yahoo.com,2,0,1,2,2,2,2,0,2,1,1,2,1,2,2,0,1,1,1,2,2,1,2,1
foundsnake177@163.com,1,1,1,2,0,0,1,2,2,1,2,2,2,2,0,2,2,0,0,2,2,1,1,2
newblanket921@yahoo.com,2,1,0,1,2,2,2,2,1,2,2,2,2,0,1,1,1,1,2,1,2,1,1,2
acientcup238@outlook.com,1,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,0,1,2,1
slightlysub732@qq.com,2,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,1
oldjug810@qq.com,2,0,2,1,0,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,0,2,1,2
drysnake204@gmail.com,2,1,2,0,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2
mostlyblanket933@yahoo.com,2,1,2,2,2,2,2,1,2,0,2,1,1,0,2,2,1,1,0,1,0,1,2,2
soiledbread354@gmail.com,2,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,2
freshyblanket717@outlook.com,2,1,2,1,2,1,1,0,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2
foldinghat824@qq.com,2,2,2,2,1,1,2,2,0,1,1,1,2,2,2,1,0,2,0,1,2,1,1,2
fishyshirt859@outlook.com,2,0,1,2,2,2,0,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1
slimyskates43@163.com,2,1,0,1,2,2,2,2,1,1,1,1,2,0,1,1,2,2,1,0,2,2,2,2
replacementbike875@qq.com,1,2,2,0,2,1,0,0,1,2,0,2,1,2,0,2,2,2,2,1,2,1,2,1
freshybike323@yahoo.com,2,2,1,2,1,0,1,1,0,1,1,1,1,2,2,2,2,2,0,2,2,2,1,2
mostlyrug653@gmail.com,2,2,1,2,2,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,0,1,2,1
lostshirt339@yahoo.com,2,2,2,1,0,1,1,2,0,1,2,1,1,2,1,0,2,2,2,2,2,2,1,1
foundshoes908@gmail.com,2,1,2,2,1,1,2,0,1,2,0,2,1,2,0,2,1,1,2,0,2,2,2,1
dryjug552@gmail.com,2,2,2,1,1,2,1,2,1,0,2,2,1,0,1,2,1,1,0,2,2,2,2,1
foldingdrum2@163.com,1,2,2,0,2,1,2,2,2,1,1,1,1,2,1,2,0,1,2,1,2,1,2,2
clamyjeep185@163.com,1,1,2,0,2,1,1,0,0,1,2,2,2,2,0,1,2,2,1,2,2,1,2,2
extraskates512@qq.com,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,0,1,2,1,2
deepshoes813@qq.com,0,0,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1
deepdrum298@yahoo.com,2,1,2,2,2,2,1,0,2,1,0,2,1,1,2,2,2,1,1,1,2,1,2,1
dirtyskates685@yahoo.com,1,1,2,1,2,2,0,2,0,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2
olddrum912@yahoo.com,0,1,2,1,2,2,0,0,1,2,2,2,1,2,2,2,2,1,1,1,2,2,1,1
slimyrug81@yahoo.com,1,0,2,2,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2
deepcola862@outlook.com,1,1,2,2,0,0,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,2
slimyshack348@163.com,2,2,2,0,1,1,0,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1
replacementbike38@yahoo.com,2,2,0,1,0,1,2,2,2,1,2,2,1,1,2,2,2,2,1,0,1,2,1,1
buriedcup948@163.com,1,2,2,1,2,1,2,1,2,1,2,1,1,0,1,1,2,2,0,2,2,2,2,1
slightlyhat250@gmail.com,2,0,1,0,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2
foldingsnake953@outlook.com,2,1,2,0,2,2,1,2,1,1,1,2,2,1,1,2,0,1,2,2,2,1,2,1
buriedtire678@yahoo.com,2,2,1,1,1,0,0,1,2,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2
retiredtide337@outlook.com,1,1,2,2,2,0,1,1,1,2,1,1,2,1,2,1,2,2,0,2,2,2,1,2
acientspice952@gmail.com,2,1,2,0,1,2,2,0,1,2,0,2,2,0,0,1,2,2,2,1,2,2,1,1
milkyrug604@yahoo.com,2,1,2,0,2,2,0,0,1,2,1,2,2,2,2,0,1,2,0,2,0,1,2,1
deepshirt307@yahoo.com,0,1,2,1,2,2,2,0,1,1,2,1,1,2,1,2,2,0,1,2,2,2,1,2
slimydrum148@outlook.com,2,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,0,1,1,0,1,2,2,2
slightlywindow137@qq.com,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,0,1,1,2,1,2,2
foldingspice737@gmail.com,2,2,1,1,0,0,2,1,2,0,0,1,2,2,1,1,2,2,1,2,2,2,1,2
extrabread553@qq.com,2,1,1,1,2,2,0,2,1,2,0,2,1,1,1,1,2,2,0,2,2,1,2,2
tiredcola21@yahoo.com,2,1,1,1,1,2,1,0,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2
milkytide461@outlook.com,2,1,2,1,2,2,1,2,1,1,1,2,1,2,0,2,2,2,1,1,0,1,2,2
replacementchrysler733@163.com,2,1,2,2,2,1,1,1,2,2,1,1,2,0,1,1,1,2,2,2,2,2,1,1
coldcup141@qq.com,2,2,1,2,1,2,1,0,2,1,2,2,1,0,1,0,2,2,1,2,2,1,1,2
slimyhat932@yahoo.com,1,1,2,2,2,1,1,2,2,2,0,1,1,2,2,2,2,1,0,1,2,1,2,0
hotshack645@163.com,2,1,1,1,2,2,1,2,2,1,1,2,1,0,1,2,2,2,2,2,0,1,1,2
coldcola526@163.com,2,2,2,2,2,0,0,0,2,2,0,1,1,0,1,2,2,1,2,2,0,1,2,1
freshyhat343@gmail.com,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1
slightlycup715@gmail.com,1,1,2,2,2,2,1,0,2,2,1,0,2,2,1,2,1,0,2,2,1,2,0,1
dryblanket964@gmail.com,2,2,1,1,1,0,2,1,1,2,1,2,0,2,0,2,2,1,1,2,2,2,2,1
dailywindow488@outlook.com,2,1,2,0,1,0,0,2,2,2,1,1,2,1,1,2,2,1,2,1,2,1,2,2
mostlywindow744@qq.com,2,2,2,2,0,0,2,2,0,1,0,1,1,2,1,0,2,2,2,2,0,1,1,2
dirtydrum384@163.com,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,0,1,1,1,1,1,1,2
replacementskates777@yahoo.com,2,0,2,1,2,2,1,1,1,2,0,1,2,2,2,0,1,2,2,2,2,1,1,0
freshytide614@gmail.com,0,0,1,2,1,2,2,2,2,2,1,1,2,0,0,1,1,2,2,1,2,1,2,2
clamyjug230@qq.com,1,1,1,2,2,1,2,2,1,1,2,2,1,1,2,0,2,2,1,2,0,2,1,2
dryjeep915@163.com,2,2,2,0,1,0,1,2,2,2,2,1,2,2,1,1,0,2,2,1,2,1,1,1
dryjeep101@qq.com,0,2,2,2,2,0,2,2,1,1,2,1,1,1,2,2,0,1,2,1,1,2,1,2
buriedsnake868@qq.com,1,0,1,2,2,1,2,1,2,1,2,2,1,1,0,2,2,0,1,1,2,2,2,2
usedcup447@yahoo.com,1,1,2,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,0,2,1,2,2
extrasnake858@gmail.com,1,2,0,2,2,2,1,0,1,2,1,2,1,2,0,1,1,2,1,2,2,2,2,1
oldhat392@163.com,2,2,2,2,2,0,1,0,1,2,2,2,1,1,2,1,0,1,2,1,2,2,1,0
milkysub209@outlook.com,2,2,2,0,2,2,1,0,0,2,1,1,2,0,2,1,2,1,1,2,1,2,1,2
retiredsnake534@outlook.com,0,2,2,1,2,2,2,1,0,1,1,1,1,2,0,2,1,1,1,2,2,2,2,2
freshytide508@163.com,0,2,2,2,0,1,2,0,2,0,0,1,2,2,2,1,2,2,2,1,2,1,1,0
newjeep849@qq.com,0,2,2,2,0,0,0,1,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2
oldsnake346@yahoo.com,1,1,1,2,2,2,1,2,1,2,1,1,1,0,1,1,2,2,2,2,2,2,1,2
newchrysler620@yahoo.com,1,2,2,2,0,0,2,1,1,2,2,2,2,2,0,2,1,1,2,1,0,1,1,2
