email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
retiredcup377@gmail.com,2,1,0,1,1,2,2,2,2,1,1,0,2,2,1,2,2,2,1,2,1,1,1,2
dryshirt284@gmail.com,1,2,0,1,1,2,2,2,2,1,2,1,0,1,0,2,1,1,1,2,2,2,2,2
fishyrug633@163.com,2,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2
fishyshack946@163.com,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,0,1,2,1,1,2
dirtyjug352@gmail.com,2,2,0,1,0,2,2,2,1,2,1,1,2,2,1,1,0,1,2,2,2,2,1,1
deeptide738@gmail.com,2,2,0,1,0,0,1,1,2,2,2,0,1,2,0,2,2,1,2,2,2,2,1,0
mostlywindow259@qq.com,1,1,2,2,2,1,2,1,2,2,2,2,0,1,1,2,1,2,2,1,1,1,1,2
moistspice387@qq.com,1,0,0,0,1,2,1,2,2,2,1,2,2,2,0,0,2,1,2,2,1,0,2,2
dailybike96@outlook.com,2,2,2,2,1,0,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2
oldtire137@qq.com,1,1,0,2,2,1,2,2,2,2,2,1,1,1,2,1,0,2,1,2,2,1,1,2
soiledbike20@gmail.com,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,0
dryshirt414@163.com,2,1,0,2,2,0,1,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1
tiredhat606@qq.com,2,1,2,2,2,2,1,0,1,0,1,2,2,1,2,2,1,2,1,1,1,1,2,2
replacementdrum717@163.com,2,2,1,2,2,0,2,1,1,0,2,2,2,2,1,1,0,1,1,2,2,2,1,0
lostblanket371@outlook.com,2,2,0,2,2,2,2,1,2,0,2,1,2,1,0,1,1,1,2,2,0,1,2,1
replacementshirt545@gmail.com,1,1,2,1,0,2,2,1,2,0,1,1,2,1,0,2,2,1,2,1,2,2,2,2
lostjug455@outlook.com,1,0,2,2,2,0,2,2,2,2,2,0,2,1,1,2,0,1,2,1,2,1,1,1
usedjeep425@outlook.com,2,2,0,1,1,2,2,2,1,1,2,1,2,1,0,1,2,1,2,0,2,2,2,0
fishybike254@qq.com,2,0,0,2,2,2,1,1,1,2,2,2,2,0,2,1,2,1,2,1,2,1,1,0
oldwindow763@yahoo.com,2,1,0,2,0,1,1,1,2,1,1,2,2,0,2,2,0,2,2,2,0,1,2,2
oldchrysler191@qq.com,0,1,2,2,0,1,1,2,2,2,1,2,1,1,2,2,2,1,0,1,2,2,1,2
retiredsub891@163.com,0,1,0,0,1,1,2,2,2,1,2,2,1,0,0,2,0,2,2,2,2,1,2,2
soiledjug360@yahoo.com,2,2,0,2,1,2,1,1,2,1,2,1,2,1,2,0,2,2,1,2,1,2,1,0
soiledbike119@outlook.com,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,2,1,2,1,2,1
slimycup494@qq.com,2,0,0,2,2,0,2,1,2,1,2,0,2,1,0,2,0,1,2,2,2,2,0,1
replacementshoes137@outlook.com,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,0,1,1,2,0,1,2,2,2
mostlyjug823@yahoo.com,0,2,1,1,2,1,1,2,1,2,2,2,2,0,2,2,2,2,2,0,1,1,1,1
oldtide873@gmail.com,2,2,2,2,2,0,1,1,1,1,2,1,1,1,0,2,2,2,1,1,2,1,2,2
usedspice992@gmail.com,2,1,0,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2
retiredshoes923@163.com,0,2,2,0,2,1,1,1,0,2,2,1,2,1,1,2,0,2,1,1,2,2,2,2
deepchrysler238@outlook.com,1,1,0,0,1,0,1,2,2,1,2,2,2,2,0,2,2,1,2,1,2,2,1,2
soiledwindow985@yahoo.com,0,2,0,2,1,0,0,2,2,2,1,2,1,0,2,2,1,1,1,2,2,1,2,2
freshyspice185@qq.com,2,2,2,1,1,2,2,0,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,2
dailywindow488@outlook.com,2,0,2,1,1,0,1,2,2,2,1,1,2,0,1,2,2,1,2,1,2,1,2,2
dirtybeans888@outlook.com,1,2,1,2,1,1,2,2,2,0,1,2,1,1,0,2,2,1,2,2,2,1,1,2
clamyjeep797@outlook.com,2,2,2,2,0,1,1,1,2,0,1,1,2,2,2,1,0,1,2,2,2,1,1,2
soiledjeep158@outlook.com,1,2,1,0,2,0,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,2,1
dailybread914@gmail.com,1,2,1,1,2,0,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1
moisttide935@gmail.com,0,1,2,1,2,2,2,2,2,1,2,0,1,2,2,2,1,2,1,1,1,1,1,2
coldrug976@yahoo.com,2,1,0,1,1,2,1,1,0,1,2,2,1,2,1,0,2,2,2,2,2,2,1,2
acientbread18@outlook.com,0,2,0,2,2,1,1,0,2,2,2,1,2,0,1,2,2,1,2,1,2,1,2,1
dirtyspice29@outlook.com,1,1,2,2,2,2,1,2,1,1,1,2,0,0,1,2,2,2,2,2,1,1,0,2
acientchrysler809@gmail.com,1,2,2,0,0,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,0
soiledcup60@qq.com,2,0,2,2,1,1,1,2,1,2,2,2,2,1,1,2,0,1,2,1,2,2,0,1
slightlyjug390@163.com,0,2,2,2,2,1,1,1,1,1,2,2,2,2,0,1,2,2,2,1,2,1,1,1
clamyshirt500@qq.com,1,1,2,0,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2
milkytide545@gmail.com,0,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,1,2,1,2,2,1,2
dailyspice87@yahoo.com,2,0,2,1,2,1,1,1,1,2,1,2,2,2,0,2,2,2,1,2,1,2,0,1
coldwindow93@gmail.com,0,0,2,1,2,1,2,1,2,2,1,1,2,1,2,1,0,2,2,2,1,2,2,1
foldinghat152@qq.com,2,0,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2
retiredsub266@yahoo.com,1,0,1,1,1,0,2,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2
oldchrysler227@outlook.com,2,2,2,1,1,2,2,1,1,2,1,2,2,1,0,1,2,0,1,2,1,2,1,2
slightlytire774@163.com,1,0,2,2,2,0,1,2,2,0,2,1,1,0,2,1,2,1,2,0,1,2,2,2
freshydrum128@qq.com,1,2,2,0,2,2,2,2,1,1,2,1,1,2,1,2,0,0,1,0,2,1,2,2
extrajeep354@qq.com,0,1,1,1,2,0,2,0,1,1,2,2,1,2,0,2,2,2,2,2,1,2,1,2
acientspice952@gmail.com,2,0,2,0,1,2,2,0,1,2,1,2,2,0,1,0,2,2,2,1,2,2,1,1
drywindow943@qq.com,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,0,1,1,2,1,1,1,2
mostlyspice127@gmail.com,2,0,2,1,2,0,2,2,2,1,2,1,1,1,1,0,1,2,2,2,1,2,2,1
soiledshack984@163.com,0,1,0,1,1,1,2,2,2,2,2,1,2,0,2,2,1,2,0,0,2,2,1,2
mostlyspice339@gmail.com,2,1,0,2,2,2,2,2,2,0,1,2,1,1,2,1,0,1,2,2,1,1,1,2
slightlycup6@qq.com,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1
lostrug937@outlook.com,0,2,0,0,2,1,2,2,1,2,1,2,2,1,0,0,2,1,2,2,0,2,1,2
dailywindow99@gmail.com,2,2,0,1,2,1,1,2,2,2,2,1,2,1,1,1,0,2,1,2,2,1,1,2
soiledshoes664@yahoo.com,0,1,2,2,2,0,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2
replacementtide600@outlook.com,0,0,1,1,2,2,1,2,2,2,0,2,2,0,0,2,2,2,1,1,2,1,2,1
deepshoes823@gmail.com,2,2,0,1,0,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,2,2,2,1
acientrug262@gmail.com,2,2,1,0,0,2,2,2,1,0,2,1,1,1,1,1,0,2,2,1,2,2,2,2
moistspice161@163.com,0,0,0,2,1,2,1,1,2,2,1,2,1,2,0,1,2,2,2,2,1,1,2,2
extradrum718@gmail.com,0,1,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1
extracola140@gmail.com,0,1,0,1,2,0,2,0,1,0,1,2,2,2,2,2,1,1,2,2,1,2,2,2
tiredrug873@163.com,2,1,0,1,0,0,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,1,2,2
milkyhat906@gmail.com,2,1,2,2,2,0,2,1,1,2,1,1,1,2,2,1,2,1,2,0,2,2,1,0
freshyblanket453@gmail.com,0,1,1,2,2,2,1,0,1,2,1,1,2,2,2,1,2,2,1,2,1,2,2,1
extraspice708@qq.com,2,1,2,1,2,0,2,2,1,2,2,2,0,0,2,1,1,1,2,2,1,1,2,1
usedjeep501@outlook.com,0,0,0,2,2,2,1,2,2,1,2,2,1,1,1,2,1,2,0,2,1,2,1,2
tiredtire285@yahoo.com,2,2,2,0,0,1,1,1,2,1,1,0,2,1,2,2,1,1,1,2,2,2,2,2
foundtire657@outlook.com,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,0,2,1
newhat705@yahoo.com,1,0,0,2,2,0,2,1,2,2,0,1,1,2,2,2,0,1,2,1,1,2,2,2
drydrum979@gmail.com,2,2,0,1,1,2,2,1,2,1,2,1,1,0,2,0,2,2,1,2,1,1,2,2
newbeans365@qq.com,2,1,0,0,1,2,1,0,2,2,1,1,2,0,1,2,2,2,2,2,2,1,1,2
moistshirt918@163.com,2,0,2,1,0,0,2,2,2,2,1,1,1,2,0,2,1,2,1,2,2,2,1,1
extraspice861@outlook.com,2,2,2,2,1,0,1,2,1,1,1,2,1,2,1,1,2,2,2,0,1,2,1,2
fishyshack419@163.com,2,2,2,2,1,0,1,0,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1
deepbeans875@qq.com,1,1,2,1,1,2,2,2,2,1,1,2,2,0,2,1,2,2,1,2,2,1,1,1
foldingwindow502@yahoo.com,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,0,2,2,2,1,1,1,2
soiledrug637@163.com,2,1,0,2,2,0,1,2,0,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2
coldblanket679@outlook.com,1,2,2,2,1,2,0,1,1,2,1,1,1,0,2,2,2,2,2,2,1,2,1,1
extrahat856@outlook.com,2,1,2,2,1,1,1,2,1,2,2,0,1,0,2,1,1,2,1,2,2,1,2,2
replacementskates777@yahoo.com,2,0,2,1,2,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,0
coldhat974@gmail.com,1,2,2,0,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,2,1,1,1
clamyhat383@163.com,1,1,2,1,2,2,2,2,1,2,0,0,1,2,1,2,1,1,2,2,2,2,1,1
dryskates413@yahoo.com,0,1,2,2,2,2,0,1,1,2,1,2,2,1,2,1,1,1,1,2,2,1,2,2
foldingbike830@outlook.com,0,0,0,0,2,2,2,0,2,2,2,2,1,0,2,0,1,2,2,1,0,2,2,1
dailyshoes209@163.com,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,0,2,2,2,1
deephat767@qq.com,2,2,2,1,1,0,2,2,1,2,1,2,1,2,1,1,2,1,0,1,2,1,2,2
foundrug2@yahoo.com,2,1,0,2,1,0,2,1,1,2,1,2,2,1,2,0,2,1,1,2,2,2,1,2
freshytide508@163.com,0,2,2,2,0,0,2,1,2,1,1,0,2,2,2,1,2,2,2,1,2,1,1,1
slimyspice279@qq.com,2,1,0,1,2,1,1,2,1,1,2,0,2,2,2,2,2,2,2,1,1,2,1,0
newbike624@outlook.com,2,2,2,2,2,1,1,0,1,1,2,0,2,2,1,1,2,1,2,2,2,1,1,1
foundsub311@yahoo.com,0,2,0,2,1,1,2,0,2,1,2,2,1,2,2,2,0,2,1,2,1,1,1,2
acientrug266@gmail.com,0,1,2,1,2,2,2,1,1,1,2,1,1,1,0,2,2,1,2,2,1,2,2,2
newtide749@gmail.com,2,2,2,0,0,2,0,2,2,0,2,0,2,2,1,1,1,2,0,2,1,1,2,1
hotwindow664@163.com,0,2,2,0,0,2,2,0,1,1,1,2,2,1,2,2,0,1,1,0,2,2,2,2
retiredblanket962@yahoo.com,2,2,2,1,2,2,1,1,1,2,2,0,2,2,1,2,0,2,0,1,0,2,1,0
hotblanket968@163.com,2,0,1,1,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2
hotcup894@163.com,1,1,0,0,2,1,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2
dirtydrum825@gmail.com,2,0,1,1,0,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,1,1
tiredwindow970@163.com,2,1,1,2,1,0,2,1,0,2,1,2,2,1,1,2,2,2,1,2,1,2,1,2
coldrug83@yahoo.com,2,0,2,0,2,2,1,2,2,1,1,1,2,2,0,2,0,1,0,2,2,2,1,0
moistcola824@gmail.com,0,1,0,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2
hotspice38@yahoo.com,0,1,1,0,1,0,2,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2
soiledshirt718@outlook.com,2,0,2,0,0,2,2,2,2,2,0,2,1,2,1,1,1,2,2,1,2,1,1,0
newwindow655@qq.com,0,2,2,1,0,0,2,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2
foldingbeans104@gmail.com,1,2,0,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,0
replacementbike875@qq.com,0,2,2,0,2,1,1,0,1,2,1,2,1,2,0,2,2,2,2,1,2,1,2,0
foldingtide515@qq.com,2,2,1,1,2,2,2,2,1,2,1,0,2,1,1,2,1,1,1,2,2,1,1,2
coldspice23@qq.com,1,2,1,2,2,0,2,1,2,1,1,1,2,2,0,2,2,1,2,2,0,2,1,1
dryjug611@outlook.com,1,2,0,2,1,0,2,0,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,1
soiledsnake79@yahoo.com,1,2,1,2,1,2,1,2,1,2,2,0,1,2,2,1,2,2,2,1,1,1,1,2
dailybeans446@yahoo.com,0,0,2,2,2,0,1,2,0,2,2,1,2,2,1,2,1,2,1,2,1,2,0,1
buriedcup356@outlook.com,0,2,0,2,2,2,2,2,2,2,2,0,2,1,1,2,0,1,0,1,2,1,1,1
dailytire90@gmail.com,2,1,1,2,2,1,1,2,0,0,1,2,1,2,0,2,1,2,2,1,2,1,2,2
acientspice799@yahoo.com,1,0,0,2,2,2,1,1,2,2,1,1,2,1,0,2,2,1,2,2,1,2,1,2
freshywindow29@163.com,2,1,1,1,2,2,1,1,1,0,2,2,1,1,2,2,0,2,2,0,2,2,2,1
moistskates376@yahoo.com,1,1,1,0,2,1,2,1,2,2,2,2,2,1,1,1,0,2,1,1,2,2,2,2
lostshack328@gmail.com,1,1,2,2,2,0,0,1,2,0,1,1,2,1,2,1,2,2,2,0,2,2,2,0
newtire220@outlook.com,2,1,1,2,0,2,1,2,2,1,1,1,2,1,2,0,2,2,2,2,2,1,1,0
milkydrum471@163.com,2,1,2,1,2,1,2,1,2,0,2,0,2,0,2,1,2,0,2,2,1,2,1,0
freshybread765@outlook.com,0,1,0,2,2,1,0,1,1,1,2,2,1,2,2,0,1,2,2,2,2,1,2,2
foldingbread553@outlook.com,0,2,2,2,2,1,2,2,2,1,1,0,1,1,1,2,1,1,1,1,2,2,2,2
newsnake379@163.com,0,0,2,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,1,1,1,2
mostlyshoes535@gmail.com,0,0,0,2,2,2,2,1,1,2,1,2,1,2,1,2,0,1,1,2,0,2,2,2
newtide937@yahoo.com,2,2,0,0,0,1,1,0,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,0
dailyjug835@163.com,0,0,2,2,2,2,0,1,1,1,2,0,1,1,0,2,0,2,2,1,2,2,2,2
oldhat392@163.com,2,2,2,2,2,0,1,0,1,2,2,2,1,0,2,1,1,0,2,1,2,2,1,0
deepdrum726@qq.com,1,2,2,1,2,0,1,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2
deepshirt742@gmail.com,2,2,0,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2
slimyshoes919@yahoo.com,2,2,1,1,2,2,0,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,0
coldtire20@163.com,1,2,0,2,1,2,1,1,1,0,2,2,1,1,2,2,0,1,2,2,1,2,2,2
coldshirt926@163.com,2,1,0,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1
newbread192@gmail.com,2,0,0,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1
clamyshack993@163.com,1,0,2,0,0,1,2,2,2,2,1,2,2,2,1,1,1,0,0,1,2,2,2,2
slightlyjeep732@163.com,2,1,0,1,0,0,1,2,2,1,2,2,2,1,1,2,2,1,2,0,2,2,2,1
hotshack271@qq.com,2,2,0,1,1,1,2,1,1,0,2,2,1,2,1,1,2,2,1,2,2,2,1,2
drycola993@163.com,1,1,1,1,1,2,2,1,0,2,1,2,2,2,2,0,1,1,2,2,2,1,2,2
clamywindow857@yahoo.com,1,1,0,1,2,2,2,1,2,2,2,0,2,0,1,1,0,2,0,2,2,1,2,2
dailyspice313@gmail.com,1,2,2,2,2,1,2,2,1,2,1,1,2,0,2,1,0,2,1,1,2,1,1,2
milkyrug473@yahoo.com,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,2,0,1,1,1,2,2,2,2
fishyhat971@outlook.com,2,1,2,2,1,0,1,1,2,0,1,1,1,2,0,2,2,2,2,1,1,2,2,2
retiredwindow436@gmail.com,2,2,0,0,2,2,2,2,1,2,0,1,1,1,1,2,0,2,1,2,2,1,1,2
fishyspice176@qq.com,2,1,0,0,2,2,1,2,2,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2
lostskates908@163.com,1,1,2,1,2,2,2,2,2,2,1,2,1,2,0,1,1,1,1,1,2,1,2,2
deepshoes912@163.com,2,2,1,1,1,0,1,1,2,2,2,0,2,2,2,1,2,1,1,2,1,2,2,0
fishyjug479@qq.com,1,1,0,2,1,2,1,1,1,2,2,0,2,0,2,2,1,2,2,2,2,2,1,1
moistcola199@qq.com,2,0,2,2,2,0,1,2,2,2,1,1,2,0,2,2,2,2,1,1,1,1,1,0
deepblanket891@outlook.com,1,2,0,1,1,2,2,1,1,0,1,1,2,2,1,2,2,1,2,2,1,2,2,2
dirtychrysler281@163.com,2,2,2,2,1,0,1,2,2,1,1,0,2,0,1,0,0,2,1,1,2,2,2,2
dailytire844@yahoo.com,0,2,0,2,2,2,2,1,2,1,1,1,1,0,2,2,2,1,1,1,0,2,2,2
milkyspice620@qq.com,1,1,0,2,2,2,1,1,2,2,1,2,2,0,1,2,2,1,2,2,1,1,1,2
dirtydrum361@yahoo.com,2,1,2,0,2,1,1,2,2,1,0,2,1,2,2,1,1,2,0,1,2,2,2,1
replacementdrum860@gmail.com,1,1,1,1,2,2,2,2,1,1,2,0,2,1,0,1,0,2,2,2,2,1,2,2
dirtydrum384@163.com,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2
lostwindow390@gmail.com,0,2,0,0,1,2,2,2,1,1,2,1,0,0,2,2,1,2,2,1,2,2,2,1
coldbike895@yahoo.com,1,2,2,2,0,1,1,0,2,2,1,1,2,2,0,1,1,2,2,2,1,1,2,2
dailyrug68@gmail.com,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,0,1,1,2,0,2,1,1,2
soiledskates814@163.com,0,2,0,2,1,2,2,2,2,0,1,2,1,1,2,1,0,1,1,2,0,2,2,2
soiledtide149@qq.com,0,0,0,1,2,2,0,1,1,2,2,2,1,1,1,2,0,2,2,2,2,2,2,1
deeptide254@qq.com,2,2,1,2,2,0,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,2
milkybread911@163.com,1,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,1,1,2,2
fishyblanket703@gmail.com,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,1,2
mostlycup165@yahoo.com,2,1,2,2,0,1,2,1,0,1,1,1,2,2,1,2,0,2,2,0,2,2,2,1
dirtyhat787@gmail.com,2,1,2,2,2,1,2,2,1,2,1,2,1,2,0,2,1,2,1,1,1,2,1,1
hotbeans6@gmail.com,2,1,0,0,2,1,1,0,2,2,2,0,2,1,0,1,2,2,1,2,1,2,2,2
moistcola120@gmail.com,1,2,0,2,1,2,1,1,2,1,2,0,2,2,0,2,2,1,2,0,2,2,1,1
coldshack611@qq.com,2,2,1,1,2,1,2,2,1,2,2,1,2,1,0,2,1,1,1,1,1,2,2,2
newbeans797@163.com,0,2,2,1,1,0,2,2,1,2,2,1,0,2,0,2,0,1,2,2,1,1,2,2
foundwindow771@qq.com,2,0,0,2,2,0,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,1,0
foundshack286@163.com,2,1,1,2,2,2,2,0,2,2,1,0,2,2,1,2,1,0,2,1,1,1,2,1
usedbike751@qq.com,2,1,0,2,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,0
soiledsnake93@qq.com,1,2,2,1,1,2,1,1,2,2,2,1,1,0,1,1,2,2,2,2,1,1,2,2
replacementshoes36@gmail.com,0,1,0,2,2,0,0,2,2,2,0,2,1,2,0,2,1,1,1,2,1,2,2,2
buriedsnake868@qq.com,1,0,1,2,2,0,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,2,2
freshybread143@gmail.com,2,2,1,0,1,0,2,0,1,2,1,2,2,1,2,2,2,0,2,2,1,2,1,1
usedsub254@gmail.com,0,1,2,2,0,2,2,1,2,2,2,1,2,1,0,1,0,1,2,1,2,2,2,0
slimybeans511@qq.com,2,1,1,2,0,2,1,2,1,2,1,2,2,2,1,2,2,0,1,1,2,1,1,2
slimyspice540@163.com,2,0,0,2,2,2,1,0,1,1,2,0,2,0,1,2,2,1,2,1,2,2,1,2
mostlyspice474@yahoo.com,2,2,0,0,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,0,1,2,1,1
slimyskates157@163.com,2,2,0,0,2,0,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,2,0
moistbike54@163.com,1,2,2,1,1,0,2,2,1,1,2,2,1,1,0,1,0,1,2,2,2,2,2,2
buriedbeans162@outlook.com,2,2,2,1,2,2,0,2,0,1,1,2,2,1,0,2,1,1,2,2,1,2,1,1
hotrug368@outlook.com,2,1,2,0,2,1,2,2,1,1,2,0,2,1,2,1,2,1,2,1,1,1,2,2
coldskates31@gmail.com,1,0,1,2,2,2,1,1,1,2,1,2,1,2,1,2,0,2,1,2,2,2,2,1
retiredshack97@gmail.com,2,1,2,2,1,2,2,1,1,2,1,1,1,0,0,2,2,1,1,1,2,2,2,2
buriedhat948@gmail.com,2,1,1,0,2,1,2,2,1,1,2,0,2,0,1,2,2,2,2,0,1,1,2,2
tireddrum663@163.com,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1
dailywindow454@yahoo.com,2,2,0,1,1,0,1,1,2,1,2,1,2,0,2,1,2,1,2,1,2,2,2,2
slimysnake947@gmail.com,2,2,0,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2
replacementshoes99@outlook.com,0,0,0,2,1,2,1,1,2,2,2,2,2,0,2,2,2,1,1,1,1,2,2,1
slightlychrysler47@gmail.com,2,1,0,1,2,1,2,1,1,0,1,2,2,1,2,2,2,1,1,2,2,2,2,1
foldingtide607@gmail.com,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,2,2,2,1,2,2
foldingsnake113@yahoo.com,2,2,0,0,2,1,2,0,2,1,1,2,1,2,1,1,2,2,2,2,0,1,1,2
slightlycup715@gmail.com,1,1,2,2,2,2,1,1,2,2,1,0,2,2,1,2,0,1,2,2,1,2,1,1
deepshoes686@163.com,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2
buriedjug901@qq.com,1,1,1,2,2,1,0,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2
acientsnake134@outlook.com,2,2,0,1,2,0,0,2,2,2,0,2,2,0,2,2,0,1,1,2,1,2,1,1
clamydrum820@outlook.com,2,2,1,2,0,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2
oldchrysler712@gmail.com,2,1,2,2,1,1,2,0,2,1,2,1,1,2,2,0,2,1,2,2,2,1,1,1
dirtyspice38@163.com,1,1,2,0,2,2,1,1,1,2,1,2,2,0,0,2,2,1,1,0,2,2,2,2
extraskates465@qq.com,2,0,0,2,2,2,1,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2
replacementbeans665@yahoo.com,2,2,2,1,2,2,2,1,2,1,1,2,0,0,2,1,0,1,2,1,1,1,2,2
usedspice200@qq.com,0,0,0,2,2,2,2,2,2,1,2,2,1,2,0,2,1,1,0,2,1,1,2,1
coldcup782@qq.com,2,2,2,1,1,0,2,2,2,0,2,1,1,0,2,2,2,1,1,2,0,2,1,0
freshysub776@163.com,2,1,2,2,2,2,2,2,1,2,2,1,1,1,1,1,0,2,2,0,1,1,2,1
foldingshack148@gmail.com,1,2,2,2,1,1,1,1,2,2,1,0,2,1,2,1,1,2,1,2,2,2,1,2
coldskates556@163.com,2,1,0,2,2,0,1,2,2,1,2,0,1,0,1,2,2,2,1,2,1,2,1,2
soiledsub425@163.com,2,2,0,2,2,1,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2
usedtide801@yahoo.com,2,0,1,0,2,0,1,0,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1
slimyjeep386@163.com,1,1,1,0,1,2,2,2,1,2,1,2,1,0,0,2,0,2,1,2,2,2,2,2
fishycola451@outlook.com,1,1,1,1,1,2,1,2,2,0,1,2,1,2,2,2,2,2,1,1,2,2,1,2
oldrug306@yahoo.com,0,1,1,0,2,2,1,2,2,1,2,1,2,0,1,2,1,1,2,2,2,2,2,1
foldingtire631@163.com,1,2,2,2,2,0,2,1,1,0,2,2,1,2,0,1,2,2,2,1,1,1,1,2
dailytide471@outlook.com,2,1,2,1,1,2,0,1,2,2,2,1,1,1,0,2,2,2,2,1,2,1,2,1
hotcup940@outlook.com,1,2,1,1,2,0,2,2,1,0,2,1,1,2,1,1,2,2,2,2,1,2,2,1
hotcup999@163.com,2,2,0,2,2,1,0,1,0,2,2,1,2,1,1,2,0,2,1,2,1,1,2,2
fishyspice921@outlook.com,0,2,2,2,2,2,0,1,1,1,2,0,1,2,1,1,2,2,2,2,1,1,0,2
buriedjug172@yahoo.com,1,1,2,2,0,0,1,2,0,1,2,0,2,2,2,1,0,2,2,1,2,2,1,2
foundshack343@gmail.com,1,1,2,1,2,2,1,2,1,2,2,1,2,0,1,2,1,1,2,1,1,2,2,2
deepshoes878@outlook.com,1,1,2,2,1,1,1,2,1,1,2,2,1,0,2,2,1,2,0,2,2,2,1,2
buriedskates672@outlook.com,1,0,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,1,1,1,2
foundjeep958@gmail.com,0,2,1,2,1,1,2,2,1,2,2,1,2,0,0,1,2,1,2,1,2,2,1,2
