email,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24
deepdrum726@qq.com,0,2,2,1,2,0,1,1,2,1,2,2,2,0,1,1,2,2,1,2,2,1,0,2
clamytire126@163.com,2,2,2,2,2,1,1,0,1,1,0,1,1,1,2,2,2,1,2,2,2,2,1,1
drywindow184@qq.com,2,1,2,2,1,2,0,2,1,2,1,2,2,2,1,1,1,2,2,0,1,1,1,2
buriedsnake868@qq.com,1,1,1,2,2,1,2,1,2,1,2,2,1,1,0,2,2,1,1,1,2,2,2,2
drysnake580@gmail.com,1,1,1,0,2,1,2,2,2,1,2,1,0,2,1,2,2,1,1,2,2,1,2,2
acientshirt492@gmail.com,0,2,2,1,0,1,2,1,2,2,2,1,2,2,1,1,2,2,1,2,2,0,1,1
foldingwindow54@yahoo.com,2,2,0,2,2,2,0,1,2,2,1,1,1,1,1,2,2,1,1,2,2,1,1,2
freshyshirt46@outlook.com,2,1,2,2,2,1,2,2,1,1,0,1,2,1,1,1,1,1,2,2,2,2,2,1
soiledsnake360@yahoo.com,2,1,2,1,2,0,0,2,1,2,2,1,2,1,1,1,0,2,2,2,1,1,2,2
usedskates18@gmail.com,2,1,2,1,2,2,0,2,1,2,0,1,2,1,2,2,2,1,2,1,2,1,1,0
slimysnake947@gmail.com,2,2,0,0,2,2,1,0,1,1,1,2,2,1,2,2,2,0,0,2,0,2,1,2
hotblanket968@163.com,2,1,1,0,2,1,1,2,2,1,0,1,1,1,1,2,2,2,2,2,2,1,2,2
lostskates238@qq.com,2,2,2,2,0,2,2,1,0,0,0,1,2,2,2,2,1,1,2,1,2,1,1,0
hotsnake274@yahoo.com,0,2,2,2,2,0,2,1,2,2,1,1,2,1,1,2,2,0,0,1,1,1,2,2
clamytire651@gmail.com,2,0,1,2,2,1,0,1,2,1,2,1,2,0,2,1,1,2,1,2,1,2,2,2
retiredtire193@yahoo.com,2,1,1,1,1,2,1,1,0,2,2,2,2,1,2,0,2,1,1,2,2,1,2,2
coldbike895@yahoo.com,0,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2
foundchrysler509@yahoo.com,1,0,2,2,2,2,1,2,2,1,0,2,1,1,0,1,1,2,2,2,2,1,1,2
foldingtire631@163.com,1,2,2,2,2,1,2,1,1,1,2,2,1,2,0,1,2,2,2,1,0,1,1,2
hotwindow473@qq.com,0,1,2,1,0,2,2,2,2,1,2,2,0,0,0,2,0,2,1,2,0,2,1,2
slightlytire158@163.com,0,1,0,2,1,2,2,2,0,1,2,2,0,2,2,1,1,1,2,2,2,0,1,2
replacementsub16@163.com,2,0,2,1,1,2,0,1,0,1,1,2,2,1,2,1,2,2,2,1,0,2,2,2
dailywindow488@outlook.com,2,1,2,1,1,1,1,2,2,2,0,1,2,1,1,2,2,1,2,1,2,1,2,2
freshybike569@163.com,0,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,0,2,1,1,1,2,2
moistshirt918@163.com,2,1,2,1,0,1,2,2,2,2,1,1,1,2,1,2,0,2,1,2,2,2,1,1
retiredrug224@qq.com,2,2,2,0,1,1,1,1,0,2,0,2,0,2,0,1,2,0,1,2,2,2,2,2
replacementshoes99@outlook.com,0,1,1,2,1,2,1,0,2,2,2,2,2,1,2,2,2,0,1,1,1,2,2,1
newspice255@outlook.com,2,2,2,1,0,0,2,0,2,2,2,2,2,2,2,1,1,0,1,1,1,0,2,1
coldtide977@gmail.com,2,2,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,2,2
coldsnake463@outlook.com,0,1,2,1,2,2,0,2,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,1
moistskates376@yahoo.com,0,1,0,1,2,1,2,1,2,2,2,2,2,1,0,1,1,2,1,1,2,2,2,2
buriedcup310@outlook.com,2,2,2,1,2,1,0,2,1,2,1,2,1,0,2,1,1,2,1,0,2,1,2,2
hotspice38@yahoo.com,0,1,1,1,0,0,2,2,2,2,1,2,2,1,2,1,2,1,0,2,0,2,2,2
lostcola749@yahoo.com,2,1,0,2,2,0,0,2,1,2,2,0,2,2,0,0,2,0,0,2,0,2,0,2
newshack421@163.com,2,2,2,1,1,2,0,0,0,2,2,2,1,1,2,2,1,0,2,1,2,2,1,1
hotsnake893@163.com,1,1,0,1,2,0,1,1,2,1,2,2,1,2,2,2,2,2,1,2,2,1,0,2
replacementsub369@qq.com,2,2,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1
slightlycup6@qq.com,2,1,1,0,2,2,2,1,2,2,0,1,2,1,2,1,2,2,2,2,1,1,1,0
dailybread914@gmail.com,0,2,0,0,2,1,2,2,1,0,2,1,1,1,2,2,1,2,2,1,2,2,2,1
mostlycup165@yahoo.com,2,1,2,2,1,0,2,1,1,1,0,1,2,2,1,2,1,2,2,1,2,2,2,0
coldhat974@gmail.com,1,2,2,1,2,1,1,2,2,2,1,1,2,0,2,1,2,2,2,1,2,0,1,1
fishyspice176@qq.com,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,0,1,2,1,2,1,2,2
lostspice859@gmail.com,1,2,2,2,1,2,0,0,0,2,1,2,1,2,1,1,2,2,2,0,1,1,2,2
deeptire133@outlook.com,2,1,1,1,1,0,2,2,2,1,1,2,2,2,2,2,0,0,2,1,0,2,0,2
dirtyrug889@163.com,2,0,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,0,2,1,1,1,0
clamywindow857@yahoo.com,0,1,0,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,2,2,0,2,2
foundskates680@gmail.com,0,1,1,2,2,2,0,2,1,2,2,1,1,2,1,1,2,2,1,2,1,1,2,2
freshytide168@qq.com,2,1,2,1,0,1,2,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1
moistshoes316@qq.com,1,1,2,2,1,2,1,2,2,2,1,2,2,1,0,1,1,1,1,2,1,2,2,2
usedbike751@qq.com,2,1,1,2,1,2,2,1,2,1,0,2,1,1,2,0,1,2,2,1,2,2,2,0
foldinghat165@qq.com,2,1,0,1,2,2,2,0,2,1,2,1,1,1,2,2,2,1,1,1,2,2,2,1
newshirt323@gmail.com,1,0,0,2,2,0,1,2,2,2,2,0,2,1,1,2,1,0,1,2,2,2,1,2
dirtyshoes356@yahoo.com,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,2,2,0,1,1,0,2,2,2
lostblanket371@outlook.com,2,2,0,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,2,0
deeprug190@yahoo.com,2,2,1,0,2,1,1,1,2,2,1,2,2,1,0,2,2,1,0,1,2,1,2,2
lostshoes790@163.com,2,2,1,1,1,0,2,2,1,2,2,1,2,1,2,1,1,2,1,2,2,1,0,2
fishyblanket809@outlook.com,0,1,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,0,1,1,0,1,2,2
foldingtire722@163.com,2,0,1,1,2,2,1,2,1,1,1,2,2,2,1,2,0,2,2,1,2,2,1,1
deepdrum919@qq.com,2,2,1,2,1,1,2,1,2,2,2,2,1,1,0,1,1,2,2,0,2,1,1,2
replacementshoes36@gmail.com,0,1,1,2,2,0,0,2,2,2,0,2,1,2,0,2,1,1,1,2,1,2,2,2
fishyshack419@163.com,2,2,2,2,0,0,1,1,2,2,1,1,1,2,2,0,2,2,0,2,1,0,2,1
deepcola71@qq.com,0,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,2,2,2,0,1,2,1,2
freshydrum128@qq.com,1,2,2,1,2,2,2,2,0,1,2,1,0,2,1,2,1,1,1,1,2,1,2,2
mostlyrug473@gmail.com,0,1,0,2,2,2,1,1,2,2,2,0,1,1,2,2,2,2,2,1,2,1,1,0
usedtide801@yahoo.com,2,1,1,1,2,0,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1
milkywindow853@yahoo.com,2,0,2,2,2,0,1,1,2,1,2,2,2,1,2,2,2,0,2,1,1,1,1,1
oldwindow820@qq.com,1,2,2,0,1,0,1,0,2,2,1,1,2,1,0,2,2,2,2,2,1,2,2,1
tiredhat748@yahoo.com,1,2,2,1,2,1,2,1,0,1,2,1,2,1,0,2,1,0,2,2,2,2,2,0
hotspice48@qq.com,2,0,1,0,2,0,2,1,2,2,0,2,2,2,1,1,2,2,0,1,2,0,2,1
moistsnake675@yahoo.com,1,2,0,2,2,1,1,2,2,2,0,2,0,2,1,1,1,1,2,2,2,2,1,1
newspice843@gmail.com,2,1,1,2,1,0,2,2,2,2,2,1,2,2,0,1,2,1,2,1,2,1,1,1
dailyshoes233@gmail.com,2,1,2,1,2,2,2,2,2,0,1,1,2,0,0,2,0,1,2,2,0,1,2,0
replacementdrum717@163.com,2,2,0,2,2,1,2,1,0,1,2,2,2,2,0,1,0,1,0,2,2,2,1,0
milkyrug473@yahoo.com,1,0,2,1,1,2,2,2,1,1,0,2,0,2,2,2,0,0,1,1,2,2,2,2
clamytire323@outlook.com,2,2,0,1,2,2,1,2,2,2,2,1,2,1,0,1,2,2,1,1,0,1,2,0
clamydrum820@outlook.com,2,2,1,2,0,2,2,2,0,2,1,1,2,2,2,2,1,1,1,1,0,1,1,2
extrasnake663@gmail.com,2,2,2,0,2,0,2,2,1,1,1,1,1,2,0,0,2,1,1,2,2,2,1,2
fishyshack946@163.com,2,0,2,1,1,2,1,1,1,2,2,2,2,2,0,2,1,2,1,1,2,1,1,2
acienttide795@yahoo.com,2,0,2,2,1,0,2,2,2,2,1,0,1,2,2,1,2,0,1,2,2,1,1,1
moistcola120@gmail.com,0,2,1,2,1,2,1,1,2,1,2,1,2,2,0,2,2,0,2,1,2,2,1,0
slightlychrysler739@yahoo.com,0,2,2,0,2,1,2,1,1,2,2,2,2,1,2,0,2,1,1,1,2,1,1,2
extraskates512@qq.com,2,1,2,2,1,2,2,1,0,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2
dailycup910@outlook.com,2,0,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,1,1,1,2,1,2,1
replacementchrysler5@qq.com,0,0,2,2,2,0,2,0,2,1,0,1,2,2,0,1,1,2,2,2,0,2,2,1
foldingtide515@qq.com,2,2,1,1,2,2,2,2,1,2,0,1,2,1,0,2,1,1,1,2,2,1,1,2
freshyblanket453@gmail.com,0,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,2,0,2,0,2,2,1
coldsub278@yahoo.com,1,2,2,1,1,0,2,2,2,2,1,1,2,2,0,2,2,1,2,1,0,0,1,2
usedspice345@gmail.com,2,1,2,0,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,0,2,1,2,1
slightlychrysler353@qq.com,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,0,2,0,2,2,1
replacementshirt214@163.com,2,1,1,2,1,2,2,1,2,1,1,2,1,1,1,2,1,0,2,2,1,2,2,2
milkyspice620@qq.com,1,0,1,2,2,2,0,1,2,2,1,2,2,1,1,2,2,0,2,2,1,1,1,2
buriedjug901@qq.com,0,1,1,2,2,1,0,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,2,2
oldspice340@163.com,0,1,1,2,2,0,0,1,2,2,2,2,2,2,1,2,0,2,1,2,1,2,0,0
extraspice861@outlook.com,2,2,2,2,0,1,1,2,0,1,1,2,1,2,0,1,2,2,2,1,1,2,1,2
slimyhat932@yahoo.com,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,1,0,0,2,1,2,1
buriedshirt115@yahoo.com,0,0,2,1,2,2,0,2,0,1,2,2,1,0,2,2,0,0,2,2,2,2,0,1
dailytire10@yahoo.com,2,2,2,1,2,2,2,1,1,1,2,2,0,1,0,2,2,0,0,1,2,1,2,0
soiledrug174@yahoo.com,2,2,2,1,1,1,2,2,1,1,1,2,0,2,1,1,2,1,2,2,1,1,2,2
acientspice952@gmail.com,2,1,2,1,1,2,2,1,0,2,0,2,2,1,1,0,2,2,2,1,2,2,1,1
foundtire912@qq.com,2,1,0,2,2,2,1,2,2,2,1,0,1,2,0,2,0,1,2,2,2,1,1,1
moisttire840@outlook.com,2,1,2,2,1,1,2,1,2,1,1,2,1,1,2,2,0,1,0,2,1,2,2,2
extraskates390@qq.com,2,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,2
buriedwindow794@yahoo.com,2,2,2,1,0,0,2,1,0,2,1,2,2,0,2,1,2,2,2,1,1,1,2,1
soiledsnake79@yahoo.com,0,2,1,2,1,2,0,2,0,2,2,1,1,2,2,1,2,2,2,1,1,1,0,2
lostjeep796@gmail.com,2,2,2,1,1,1,1,0,1,1,1,0,2,2,2,2,2,1,1,2,2,2,2,1
coldskates556@163.com,2,0,1,2,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,2
acientblanket702@qq.com,2,1,2,1,2,2,2,2,2,1,2,1,1,1,0,2,2,1,0,2,1,1,2,1
freshyhat343@gmail.com,2,2,2,2,2,0,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1
replacementshack38@163.com,2,2,1,2,0,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2
oldblanket634@yahoo.com,1,2,1,2,2,2,2,1,2,1,1,1,1,0,2,1,1,1,2,2,2,2,1,2
slightlydrum888@yahoo.com,2,2,1,2,2,1,1,2,0,1,0,2,2,2,0,1,1,2,0,2,2,1,0,2
clamyblanket985@qq.com,1,2,1,2,0,2,1,2,2,0,1,2,2,1,1,1,1,1,1,2,2,2,2,2
slightlyjeep732@163.com,2,1,1,0,0,1,1,2,2,1,2,2,2,1,1,2,2,0,2,1,2,2,2,1
retiredwindow436@gmail.com,2,2,1,1,2,2,2,2,1,2,0,1,0,1,0,2,0,2,1,2,2,1,1,2
dryhat911@yahoo.com,2,0,1,2,2,2,1,1,2,1,2,2,1,1,0,0,2,2,2,2,0,2,1,1
slightlyhat370@outlook.com,0,2,2,2,2,2,1,2,1,2,1,2,2,2,1,1,0,1,2,1,1,2,1,0
freshybread731@163.com,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,0,2,2,1,1,1,2,2
slightlywindow776@yahoo.com,1,2,1,2,1,2,2,1,2,2,1,2,0,1,2,1,1,1,2,2,2,1,0,2
newchrysler620@yahoo.com,0,2,2,2,0,0,2,1,1,2,2,2,2,2,0,2,1,1,2,1,0,1,0,2
acientbread18@outlook.com,1,2,1,2,2,0,0,1,2,2,2,0,2,1,0,2,2,1,2,1,2,1,2,0
clamyspice948@outlook.com,2,2,0,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,2
lostrug937@outlook.com,0,2,1,1,2,0,2,2,1,2,1,2,2,1,1,1,2,0,2,2,1,2,1,2
buriedspice543@yahoo.com,2,2,1,0,0,2,2,2,1,2,2,1,2,2,1,2,0,1,1,2,1,1,1,2
hotwindow664@163.com,0,2,2,0,0,2,2,0,0,1,0,2,2,0,2,2,1,0,0,1,2,2,2,2
foldingspice440@outlook.com,1,0,2,2,1,0,2,1,2,2,1,1,2,1,1,2,0,2,1,2,1,2,2,2
freshyblanket903@qq.com,1,2,1,2,2,2,0,2,1,0,2,1,2,2,0,1,2,1,1,2,1,2,0,2
foldingwindow786@qq.com,2,0,2,2,1,0,0,2,0,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1
fishyshoes979@qq.com,0,1,1,1,0,2,2,1,2,1,2,2,1,2,2,2,2,2,0,2,1,1,2,1
foldingcola28@yahoo.com,2,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,0,1,1,2,1,1,2
replacementshoes847@qq.com,2,2,2,0,2,1,0,1,0,1,2,1,2,2,2,2,1,2,0,2,2,0,1,1
soiledcup851@outlook.com,2,1,0,2,1,2,1,2,2,2,0,2,1,2,0,2,1,1,1,1,2,0,2,2
soiledbread354@gmail.com,2,2,1,2,1,0,0,2,0,2,2,2,0,0,2,1,2,1,2,2,0,1,1,2
fishybeans673@163.com,2,1,1,2,1,2,1,2,1,2,2,1,0,2,1,1,0,2,2,1,2,2,2,1
replacementspice591@163.com,0,0,1,1,0,2,0,2,1,2,2,2,0,2,2,1,2,1,1,2,2,1,2,2
hotrug940@gmail.com,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2
moistcup595@outlook.com,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,0,1,2,2,1,1
clamyjug230@qq.com,1,0,0,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,1,2,1,2
lostsub349@gmail.com,2,2,1,2,1,1,1,2,2,1,1,2,2,2,1,0,2,0,1,1,2,2,0,2
foundshirt542@yahoo.com,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,0,1,2,2,1
hotskates95@qq.com,2,0,0,1,2,2,2,2,1,1,2,2,1,0,2,2,1,2,0,0,0,2,1,2
oldbeans441@qq.com,0,1,2,1,0,2,1,2,2,1,0,2,1,2,2,1,2,2,1,1,0,2,2,2
moisttide935@gmail.com,1,0,2,0,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2
freshyblanket717@outlook.com,2,1,2,1,2,1,0,1,2,0,2,2,2,2,0,2,1,0,2,1,1,1,2,2
lostskates470@gmail.com,1,0,1,2,2,1,2,2,2,1,1,1,2,2,2,1,2,0,0,2,2,2,0,1
acientjeep537@163.com,2,1,2,0,2,0,0,0,0,1,2,1,2,2,2,0,2,0,2,1,2,0,2,2
moistjug851@outlook.com,2,2,2,1,0,0,2,1,1,0,2,2,0,1,1,1,1,2,0,2,2,2,2,2
acientjug849@gmail.com,2,2,2,1,0,2,0,2,2,1,2,1,2,2,1,1,0,2,1,2,2,1,1,1
moistcup153@163.com,2,0,2,2,2,0,1,2,0,1,2,1,1,1,0,1,0,1,2,2,2,2,2,2
dirtychrysler281@163.com,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,0,1,2,2,2,2
dailycup358@yahoo.com,0,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,0,2,2,1,1,1,1,2
deepshirt307@yahoo.com,1,1,2,1,2,2,2,1,0,1,2,1,1,2,1,2,2,0,1,2,2,2,1,2
acientspice189@163.com,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,0,2,1,2,1,1,0,1
slimychrysler684@yahoo.com,2,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1
slimytire237@gmail.com,2,2,2,2,1,0,0,1,1,2,2,2,1,2,2,1,1,2,2,0,0,2,1,1
dailyskates789@outlook.com,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,0
acientspice799@yahoo.com,1,0,1,2,2,2,1,1,2,2,0,1,2,1,1,2,2,0,2,2,0,2,0,2
acientcup466@gmail.com,2,1,1,1,2,2,0,2,0,2,2,1,2,1,1,0,2,1,2,2,2,2,1,0
soiledsub160@yahoo.com,0,0,2,2,1,2,2,1,2,2,0,1,2,1,2,1,1,2,0,1,2,2,2,1
drychrysler833@gmail.com,0,2,2,0,1,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,0,2
drychrysler511@gmail.com,0,0,1,1,0,0,0,2,0,2,0,2,0,2,2,2,2,2,2,2,0,2,1,2
replacementtide600@outlook.com,0,0,1,0,2,2,0,2,2,2,1,2,2,1,1,2,2,2,1,1,2,0,2,1
dailytide471@outlook.com,2,1,2,1,1,2,1,1,2,2,2,1,0,1,1,2,2,2,2,0,2,0,2,0
newsnake379@163.com,1,0,2,2,1,2,2,1,0,1,2,1,2,2,1,2,2,2,1,2,0,0,1,2
slimyjeep386@163.com,0,1,1,0,1,2,2,2,1,2,1,2,1,0,0,2,1,2,1,2,2,2,2,2
dailyblanket972@163.com,0,2,1,1,1,2,0,1,1,2,2,2,2,1,2,2,0,2,0,0,1,2,2,2
usedsnake976@gmail.com,2,2,2,1,1,1,1,1,2,2,2,1,2,0,1,2,2,2,1,1,1,2,2,1
foldingsnake99@qq.com,0,1,0,2,2,0,2,2,2,2,2,2,1,2,0,1,1,2,2,1,1,1,1,2
hotcup894@163.com,0,1,1,1,2,0,2,1,2,1,2,2,2,1,2,1,1,1,2,2,2,2,0,2
oldchrysler227@outlook.com,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2
milkyshack320@qq.com,1,0,1,0,2,0,2,2,2,0,2,2,2,1,2,2,1,1,0,2,2,2,0,1
slimycola683@outlook.com,0,2,1,1,1,2,1,2,1,2,0,2,1,2,2,1,2,2,1,1,2,2,1,2
slimyjeep502@163.com,2,1,1,2,1,2,1,2,2,1,2,1,2,2,2,0,0,2,2,1,2,1,1,1
usedblanket979@163.com,2,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,0,2,2,1,1,1,2
buriedjug233@yahoo.com,0,2,1,2,2,1,2,2,1,1,1,2,1,1,0,2,1,2,2,2,2,1,2,1
replacementwindow606@outlook.com,2,2,2,0,1,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1
acientcup238@outlook.com,0,2,2,1,0,1,2,1,1,1,2,2,2,1,2,2,2,0,2,2,1,1,2,1
usedspice992@gmail.com,2,1,1,1,2,0,2,1,2,1,2,1,2,1,2,2,2,1,2,2,1,1,1,2
mostlyblanket933@yahoo.com,2,1,2,2,2,2,2,1,2,1,2,1,1,0,2,2,1,1,0,1,0,1,2,2
milkysub801@163.com,0,0,1,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,0,2,1,2,2
freshyspice185@qq.com,2,2,2,1,1,2,2,1,2,2,2,1,1,1,0,2,1,2,1,1,2,1,1,2
foundshoes908@gmail.com,2,1,2,2,0,0,2,0,1,2,1,2,0,2,1,2,1,1,2,1,2,2,2,0
extrasnake858@gmail.com,0,2,1,2,2,2,0,0,0,2,1,2,0,2,1,1,0,2,1,2,2,2,2,1
hotbeans6@gmail.com,2,1,0,0,2,0,0,1,2,2,2,1,2,0,0,1,2,2,1,2,1,2,2,2
slimyjeep670@gmail.com,2,1,1,2,0,2,2,2,0,2,1,1,1,2,1,2,2,0,2,1,1,2,2,1
freshytide614@gmail.com,1,0,1,2,1,2,2,2,2,2,1,1,2,0,1,1,1,2,2,1,2,1,2,2
acientskates970@gmail.com,2,2,1,0,1,2,0,1,2,2,0,2,1,1,1,2,2,2,1,1,0,2,2,2
soiledbeans664@outlook.com,2,2,2,1,2,1,0,0,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,2
olddrum822@gmail.com,2,2,1,1,2,0,2,0,1,2,2,2,1,2,2,2,1,2,2,1,1,0,1,0
newtide937@yahoo.com,2,2,1,0,1,0,1,0,2,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1
foundbread301@163.com,2,2,2,0,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,1,0,2,1,2
deepshoes878@outlook.com,0,1,2,2,0,1,1,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,2
lostskates393@qq.com,2,2,2,0,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1
foundshack747@outlook.com,2,2,2,2,1,1,1,1,2,2,1,1,2,0,1,2,1,2,2,1,1,2,2,1
slightlyshoes531@qq.com,2,0,0,1,1,1,2,0,2,2,1,2,0,2,0,2,2,0,2,1,2,2,1,2
slightlyhat250@gmail.com,2,1,1,1,1,2,1,2,1,1,1,2,2,2,0,2,2,2,2,1,1,1,2,2
mostlyrug152@qq.com,2,2,2,2,1,2,0,2,1,1,1,2,1,2,2,2,0,1,2,1,2,1,0,1
dryshirt284@gmail.com,0,2,1,1,1,2,2,2,2,1,2,1,0,1,1,2,1,0,0,2,2,2,2,2
acientrug262@gmail.com,2,2,1,1,0,2,2,2,0,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2
dirtysub525@gmail.com,2,1,1,1,1,0,2,2,2,1,2,1,2,1,0,2,2,1,2,2,2,2,1,1
replacementsnake675@outlook.com,2,1,1,1,1,2,2,1,1,2,2,1,2,2,0,1,2,2,2,1,0,2,1,2
slightlychrysler303@163.com,0,2,0,0,2,0,0,1,0,2,0,1,2,1,2,2,0,2,2,2,2,0,2,2
soiledrug174@163.com,2,2,1,1,0,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,0,1
slightlywindow230@qq.com,0,2,2,2,2,2,1,1,2,2,2,1,1,0,1,1,2,2,0,2,1,2,1,0
dirtydrum825@gmail.com,2,1,0,0,1,2,1,2,2,2,2,2,1,2,2,1,0,1,1,2,2,2,1,1
soiledshack984@163.com,1,0,1,1,1,0,2,2,2,2,2,1,2,1,2,2,1,2,0,1,2,2,0,2
coldblanket679@outlook.com,0,2,2,2,1,2,1,1,1,2,0,1,1,1,2,2,2,2,2,2,0,2,1,1
newsnake550@yahoo.com,0,2,2,1,2,2,1,1,0,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2
usedspice200@qq.com,0,1,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1
newblanket921@yahoo.com,2,0,1,1,2,2,2,2,0,2,2,2,2,1,1,1,1,0,2,1,2,1,1,2
foundcup206@qq.com,0,2,1,2,1,1,2,2,1,2,0,1,1,2,2,1,2,2,1,1,0,2,2,2
slightlyhat58@gmail.com,2,2,2,0,2,1,2,1,2,1,1,1,2,2,1,1,2,1,2,1,2,2,1,1
lostbread363@gmail.com,2,1,2,2,1,2,0,2,2,1,0,1,0,1,2,1,1,2,1,2,2,1,2,2
dryspice412@gmail.com,2,1,2,2,1,0,0,1,2,1,2,2,2,1,2,1,2,0,1,2,2,2,1,0
hotchrysler124@outlook.com,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,2,1,1
retiredrug998@yahoo.com,2,2,1,1,2,0,0,1,2,2,0,1,2,0,0,2,2,1,2,2,0,2,2,0
deepshack742@gmail.com,0,1,1,1,0,2,1,1,2,1,2,2,2,0,2,2,1,2,2,2,1,1,2,2
retiredjug229@yahoo.com,1,1,0,2,1,2,1,2,1,2,0,1,2,2,2,2,1,0,2,2,2,1,1,2
slightlydrum798@163.com,2,2,1,1,1,2,2,2,1,0,2,1,1,2,0,2,2,2,1,0,0,2,2,1
buriedspice689@qq.com,2,1,0,2,2,1,2,1,1,2,1,2,2,1,2,2,1,1,1,2,1,2,2,1
coldtire20@163.com,1,2,0,2,1,2,1,1,1,1,2,2,1,0,2,2,1,1,2,2,1,2,2,2
soiledblanket652@gmail.com,2,0,1,1,1,0,2,1,2,2,2,2,2,2,1,1,2,1,0,2,1,2,1,2
tiredtire843@163.com,2,2,2,1,2,1,2,1,2,2,2,1,1,0,0,0,2,0,2,2,1,2,0,1
mostlyjug153@163.com,1,1,2,1,0,2,2,2,1,1,2,2,2,1,1,1,0,0,0,2,2,2,2,2
tiredrug873@163.com,2,1,1,0,0,1,1,2,2,2,1,2,2,1,2,1,2,2,0,1,2,1,2,2
foldinghat916@yahoo.com,1,0,0,1,1,2,2,2,1,1,2,2,2,2,0,2,1,1,1,2,2,1,2,2
lostdrum416@163.com,2,1,2,0,1,0,2,1,2,2,1,1,2,2,0,2,2,2,1,2,1,2,1,1
dailybread940@yahoo.com,0,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,0,2,1,2,2
deepsub474@yahoo.com,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,1,0,1,1,1,2,2
newskates92@gmail.com,0,1,2,1,1,2,2,1,1,2,2,2,2,0,2,2,1,1,1,2,1,2,1,2
moistsnake175@yahoo.com,2,2,2,0,0,0,0,2,0,1,0,2,2,2,2,1,2,2,0,0,2,1,2,0
