drycola127@yahoo.com,2,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,1,1
mostlytire545@outlook.com,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2
replacementsub489@qq.com,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2
drycola335@qq.com,1,1,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,1,2,2
clamysub426@163.com,2,0,2,1,1,2,2,1,1,2,2,2,0,2,1,1,2,0,2,1
lostshirt397@yahoo.com,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,0,2,1,1,2
acientbeans988@qq.com,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2
soiledskates254@163.com,2,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,1,2,2
freshyjug820@gmail.com,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2
deepbread387@yahoo.com,1,1,1,2,1,2,2,1,0,2,2,1,1,2,1,2,2,1,2,2
tiredjeep133@qq.com,2,1,2,1,1,2,1,1,1,2,2,1,2,2,2,1,1,1,2,2
dirtysnake285@gmail.com,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,1,2,2,1
oldspice136@163.com,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2
freshybread879@qq.com,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2
fishytide198@gmail.com,1,2,2,1,2,1,2,2,2,1,1,1,1,2,1,2,1,1,2,2
dirtyblanket30@163.com,2,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,1
acientbread230@outlook.com,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,0
soiledspice86@163.com,1,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,1,1
replacementshack683@qq.com,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1
foundcola593@gmail.com,1,1,2,2,1,1,1,1,2,1,2,2,0,1,2,2,2,2,1,2
oldtide243@gmail.com,2,2,1,2,1,2,2,1,2,1,1,2,0,1,1,1,2,2,2,1
acientrug76@yahoo.com,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2
newtide96@gmail.com,1,1,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,2
coldtide276@qq.com,0,1,2,1,2,1,2,2,2,2,1,2,1,2,1,0,2,0,2,1
buriedshoes777@163.com,1,2,1,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,2,2
fishybeans910@qq.com,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2
dirtyjug281@163.com,2,1,2,1,2,2,1,0,2,1,1,2,2,2,2,2,1,1,1,1
clamychrysler929@yahoo.com,2,2,2,1,2,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1
dryblanket957@qq.com,2,1,2,2,1,1,2,1,2,2,1,2,0,1,2,2,1,0,2,1
dryspice209@yahoo.com,2,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,1,2
foundhat951@163.com,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1
extrabeans243@qq.com,2,2,0,1,2,2,1,2,1,2,2,0,2,1,1,1,2,1,1,2
hotshirt754@163.com,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2
slimyshack931@outlook.com,1,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2
buriedcup578@gmail.com,2,2,2,2,1,1,2,1,2,2,1,1,0,2,1,2,1,2,1,1
replacementsnake869@gmail.com,2,2,2,1,2,2,2,1,2,1,2,1,0,1,1,1,1,1,2,2
tiredbike837@qq.com,2,0,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,0
usedskates205@gmail.com,2,0,2,2,1,2,2,1,0,1,1,2,1,2,1,1,2,1,2,2
mostlychrysler465@outlook.com,2,2,1,1,1,1,1,2,2,2,2,2,0,1,1,1,2,1,2,2
slightlyspice711@163.com,0,2,2,1,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2
dailybeans915@gmail.com,2,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1
losthat757@gmail.com,2,2,1,2,1,0,1,2,2,2,1,1,2,2,2,1,1,1,2,1
newrug801@163.com,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,2
retiredjeep338@outlook.com,2,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1
fishywindow686@qq.com,2,2,1,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,0
extrashoes529@163.com,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,1,1
foldingsub664@163.com,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1
fishyhat189@qq.com,1,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2
hotsnake582@yahoo.com,2,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,0
extratire671@qq.com,1,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1
clamybeans229@outlook.com,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,1
losttide889@gmail.com,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1
dirtydrum427@outlook.com,1,1,1,2,1,1,1,2,2,1,2,2,0,2,2,2,1,2,2,1
acientsnake232@yahoo.com,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2
mostlycola492@outlook.com,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2
retiredbike373@qq.com,0,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1
fishywindow610@gmail.com,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2
dirtysnake367@163.com,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,2,2,2,2
buriedskates517@yahoo.com,1,2,1,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,2,2
slightlycup344@yahoo.com,2,1,1,2,1,1,1,2,2,1,2,0,2,1,0,2,2,2,1,2
dirtybeans815@qq.com,1,2,2,1,1,2,1,2,2,2,2,0,1,2,2,1,2,1,1,1
tiredspice862@yahoo.com,2,1,1,1,2,2,2,2,2,2,2,2,0,1,1,1,2,1,1,1
lostwindow543@163.com,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,2,1,1
buriedshoes543@qq.com,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2
foundchrysler628@outlook.com,2,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2
mostlyblanket634@qq.com,2,1,1,1,1,2,2,2,2,2,1,0,1,1,1,2,2,2,1,2
fishybike909@yahoo.com,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2
foldingspice847@outlook.com,2,2,2,2,1,1,2,1,1,2,1,1,0,1,1,2,1,2,2,2
oldsub460@163.com,1,2,1,1,2,0,1,2,1,2,1,1,2,1,2,2,2,2,1,2
newbeans404@163.com,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2
deepshirt709@qq.com,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2
dirtybike49@outlook.com,2,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,1,1,2
moistrug24@qq.com,1,2,2,1,1,0,2,1,2,1,2,2,0,2,2,0,1,2,2,1
slimyhat489@yahoo.com,2,2,1,1,1,2,2,1,2,1,2,0,2,1,1,1,2,1,2,2
moistcup598@gmail.com,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,2
freshycola294@outlook.com,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2
lostrug582@qq.com,1,1,1,2,1,2,1,2,2,1,2,2,1,2,1,0,1,2,2,2
moistdrum377@qq.com,2,2,0,1,2,1,2,2,1,1,1,1,0,2,2,1,1,2,2,2
hotbeans585@gmail.com,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2
mostlyrug193@gmail.com,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,1
buriedjeep247@gmail.com,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2
replacementjeep971@qq.com,1,2,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1
clamybread60@qq.com,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2
drybeans627@yahoo.com,1,2,0,1,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,2
soiledchrysler812@163.com,2,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1
slightlyjug233@outlook.com,1,1,1,2,2,1,1,2,1,2,2,2,0,2,1,1,2,2,1,2
milkybread793@yahoo.com,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2
milkyspice240@gmail.com,2,2,1,2,1,2,2,2,2,2,1,1,1,1,0,1,1,2,2,1
moistcola703@outlook.com,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1
fishyhat985@gmail.com,1,1,2,1,2,1,2,2,2,1,1,2,0,2,2,1,2,2,1,0
replacementshoes413@outlook.com,1,2,2,1,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2
acientsnake313@yahoo.com,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1
lostshack251@gmail.com,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2
tiredcola915@gmail.com,2,1,2,2,2,2,2,1,2,2,1,1,0,2,1,1,1,1,1,2
dailyblanket260@gmail.com,2,2,1,2,2,1,2,2,2,1,1,2,1,1,1,0,1,2,2,1
newrug187@qq.com,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,1,1
dryrug189@163.com,2,2,1,2,2,2,1,1,0,1,2,1,2,2,1,2,1,2,1,1
acientbike184@gmail.com,2,0,1,2,1,1,2,2,2,1,2,2,0,1,2,1,2,1,2,1
fishyjug987@yahoo.com,1,1,1,2,2,1,2,2,1,2,2,1,0,2,0,2,1,1,2,2
acientshirt942@qq.com,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,2
oldcola649@gmail.com,2,1,2,2,2,2,1,2,0,2,1,2,1,2,1,0,1,1,1,2
slimytire474@qq.com,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2
dryrug906@gmail.com,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2
oldcup159@163.com,2,2,1,1,2,2,1,1,2,2,2,1,0,1,1,1,1,2,2,2
fishytide236@163.com,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2
slimyrug445@outlook.com,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,0,1,0,1
soiledspice317@outlook.com,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,2,2,1
soiledshoes552@qq.com,2,1,1,2,2,2,2,1,2,1,2,1,0,1,1,2,2,1,2,1
coldshirt705@qq.com,2,0,2,2,1,2,1,2,2,1,2,2,0,1,2,1,1,2,1,1
foldingshirt825@gmail.com,1,1,2,2,2,1,1,1,2,1,2,2,1,2,0,2,1,1,2,2
mostlyshoes245@163.com,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,2,2
soiledbeans428@gmail.com,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1
dirtyrug671@qq.com,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1
slimyspice620@yahoo.com,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,1,1
tiredtide19@163.com,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2
soileddrum428@outlook.com,2,1,2,2,2,0,2,1,2,2,2,1,1,2,1,1,1,1,1,2
fishyshoes598@outlook.com,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,1,2
foundbeans255@yahoo.com,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1
buriedspice622@outlook.com,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2
replacementcup927@163.com,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,1
slimycup889@163.com,1,2,2,1,2,0,1,1,2,1,2,2,2,2,2,1,1,1,2,0
oldwindow318@163.com,2,1,1,1,1,2,2,2,1,2,2,1,2,2,0,2,2,1,1,1
acientshirt593@outlook.com,2,1,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2
deepjeep266@qq.com,1,2,1,1,2,2,2,2,1,2,2,1,0,1,1,1,2,2,1,2
drychrysler197@163.com,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,1,2,1,2,2
dryjeep118@163.com,2,2,1,2,1,2,1,2,1,0,1,2,2,2,1,1,2,1,1,2
oldshirt689@gmail.com,2,1,2,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1
tiredchrysler132@qq.com,2,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2
extrabeans70@outlook.com,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2
fishytire382@yahoo.com,1,1,1,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,2
foundwindow142@qq.com,2,0,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2
moistbike402@gmail.com,1,0,0,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2
slimytire44@163.com,2,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2
lostskates718@163.com,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1
dryshack366@qq.com,1,2,2,2,1,2,2,1,1,0,2,0,1,1,1,2,2,2,2,1
olddrum883@163.com,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,2
soiledrug702@gmail.com,2,2,0,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2
foldingchrysler99@qq.com,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1
slightlyrug222@qq.com,2,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,1
tiredspice340@163.com,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,0,1,1,2,2
buriedsub652@gmail.com,2,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2
newshirt787@yahoo.com,1,2,1,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2
dirtycola527@outlook.com,2,2,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,1,2,1
hotbread940@yahoo.com,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2
foldingcola428@qq.com,1,2,2,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2
newtire529@outlook.com,2,2,2,1,1,2,1,1,2,2,2,2,0,1,1,1,1,1,2,2
tiredchrysler7@qq.com,1,2,1,1,1,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2
dryjeep909@yahoo.com,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,2
dailysub221@outlook.com,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,2
dailyshirt402@163.com,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1
moistsub594@gmail.com,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2
lostshoes272@yahoo.com,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,0,1,2,1,2
newspice21@gmail.com,2,2,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,0,2
slimychrysler989@outlook.com,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1
slightlyblanket474@yahoo.com,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,2,1
hottide233@qq.com,2,0,2,1,1,2,1,2,2,1,2,1,1,2,1,2,2,2,1,0
clamycup310@outlook.com,1,2,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2
tireddrum457@qq.com,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2
freshyhat675@gmail.com,2,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,0,2,2,1
replacementblanket227@yahoo.com,2,0,2,1,2,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2
drybread420@outlook.com,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1
soiledspice507@gmail.com,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1
replacementshoes188@qq.com,2,2,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2
slightlybeans54@yahoo.com,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2
foldingshack461@qq.com,2,1,2,2,2,1,1,2,1,2,1,0,1,2,2,0,2,1,0,2
foldingjeep400@yahoo.com,2,2,1,2,2,2,1,1,1,2,1,2,1,2,2,2,1,1,1,1
clamyskates200@qq.com,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1
hotbeans322@outlook.com,2,2,2,1,1,2,1,1,2,1,1,1,1,1,2,2,2,0,2,2
mostlycola867@gmail.com,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1
dailybike358@outlook.com,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,0,1,2,2,2
moistspice317@yahoo.com,2,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2
dailyblanket101@outlook.com,2,1,1,2,1,0,1,2,2,2,1,2,0,2,0,2,1,2,1,2
lostshack354@qq.com,2,1,2,1,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2
foundjeep250@outlook.com,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,1,2,2,2
retiredcup394@yahoo.com,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2
clamyjeep85@qq.com,2,1,1,1,2,1,1,2,2,1,2,2,0,1,2,2,2,1,2,1
clamyjug708@gmail.com,2,2,2,2,1,0,1,1,1,1,2,1,2,1,2,2,2,1,1,2
dailyshoes686@qq.com,2,2,2,1,1,1,2,2,2,2,1,0,1,1,1,1,2,2,2,1
extratide825@qq.com,1,2,1,1,1,2,1,1,2,1,2,2,0,1,2,2,2,2,1,2
hotshoes45@yahoo.com,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2
foundcup910@163.com,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2
foundtire213@163.com,1,2,1,2,2,2,2,2,2,1,1,1,0,2,1,2,1,2,1,1
newdrum970@yahoo.com,0,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,2
drysub201@yahoo.com,1,1,1,2,2,2,2,2,2,1,2,1,0,1,1,1,2,1,2,2
coldtire24@163.com,2,2,2,2,2,1,2,1,2,1,1,2,0,1,0,1,1,2,2,1
deepchrysler676@yahoo.com,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1
retiredcola93@163.com,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1
extrajug762@yahoo.com,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,2
lostshoes526@yahoo.com,2,2,1,2,2,2,2,1,2,1,1,1,0,1,1,1,0,2,2,2
mostlydrum726@163.com,2,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,2
foundspice684@yahoo.com,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1
fishycola146@yahoo.com,2,2,2,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1
freshyrug19@yahoo.com,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2
moistbike147@qq.com,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1
clamywindow715@qq.com,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1
dirtyjeep853@163.com,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2
moistdrum239@gmail.com,1,2,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,1,1
soiledhat362@outlook.com,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2
newblanket614@163.com,1,2,1,2,1,1,1,2,1,2,2,0,2,1,2,0,1,2,2,2
replacementdrum272@qq.com,2,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,0
tiredwindow768@163.com,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1
extrashack152@yahoo.com,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1
dryskates314@qq.com,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1
tiredtire198@gmail.com,1,0,2,1,1,2,1,2,2,1,2,2,0,2,1,2,1,2,2,1
dryjug664@yahoo.com,1,2,0,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1
slimyshack580@gmail.com,2,1,2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1
deepshoes550@qq.com,2,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,2,2
slimysub66@outlook.com,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,1,1,2
lostcola481@yahoo.com,1,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,1
tiredskates215@gmail.com,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1
retiredtire528@yahoo.com,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,0,2
clamyspice574@outlook.com,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1
acientbike293@yahoo.com,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,1,2
deepskates720@outlook.com,2,2,1,1,2,1,1,2,2,1,1,1,0,2,2,1,1,2,2,2
replacementtide500@gmail.com,1,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,2
dailyskates844@gmail.com,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,1
retiredblanket110@yahoo.com,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,2
slimycola190@gmail.com,1,2,0,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1
dailysnake238@163.com,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,0
buriedsnake414@163.com,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2
tiredblanket298@outlook.com,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,0
retiredchrysler532@yahoo.com,2,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,1,1,2,2
replacementbread393@gmail.com,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,0,2,2,1,1
moistbread549@outlook.com,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2
oldshirt551@gmail.com,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1
acientcola833@qq.com,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,0
buriedsub854@yahoo.com,2,2,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2
foundbeans374@yahoo.com,2,1,0,2,1,2,2,1,1,2,1,2,0,2,2,1,1,2,1,2
usedskates247@qq.com,2,2,2,1,1,2,1,2,1,2,1,0,1,2,1,2,2,2,1,1
fishytide150@yahoo.com,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,2,2
oldsnake127@yahoo.com,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,1,2,0,2,2
oldjeep409@gmail.com,2,2,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,1,1
slimydrum117@outlook.com,2,2,1,2,1,1,1,1,2,1,2,1,0,2,1,2,1,2,2,2
buriedchrysler423@gmail.com,1,1,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2
tiredtire394@yahoo.com,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2
fishytide523@163.com,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,2,2,1,2
tiredspice818@yahoo.com,2,2,2,1,1,2,1,1,2,2,2,1,0,2,1,2,1,2,1,1
dirtytide588@outlook.com,1,2,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2
soiledspice998@yahoo.com,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2
soiledjeep653@163.com,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,1
fishyjeep661@gmail.com,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,1,1,1
deeptire280@outlook.com,1,0,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,1
fishybike496@gmail.com,1,1,1,2,2,2,1,1,1,1,2,2,0,2,2,2,1,2,1,2
newskates774@yahoo.com,2,2,1,1,1,0,1,2,2,2,2,2,1,2,2,1,2,1,1,1
oldsub584@yahoo.com,1,1,1,2,1,0,1,2,2,0,2,1,2,2,2,2,2,2,1,1
losttire994@163.com,1,1,1,1,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2
soileddrum807@163.com,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,0,2,1,1
retiredshirt279@yahoo.com,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,2,2
deepskates589@outlook.com,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1
oldjug304@163.com,2,2,0,1,2,1,1,2,2,1,2,2,0,2,2,1,1,2,0,1
foldingsub325@outlook.com,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,2,2
mostlyshoes415@outlook.com,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,0
acientbike431@163.com,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,1,1
dailycup49@yahoo.com,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2
slightlybike594@qq.com,2,1,2,1,2,0,2,2,1,1,2,0,2,1,1,2,1,2,2,1
extrabike745@yahoo.com,2,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1,0,2,2
acientsnake426@gmail.com,2,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,1
milkyshirt869@outlook.com,2,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1
soiledrug216@yahoo.com,1,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2
slimyspice977@outlook.com,2,2,0,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2
foundblanket776@qq.com,1,1,2,2,2,1,2,1,1,2,2,2,0,1,1,1,1,2,2,2
foundcola667@outlook.com,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2
mostlyrug334@outlook.com,1,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2
foldingtire195@gmail.com,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,1,1,1,2,2
oldspice997@163.com,2,0,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1
extrashirt494@qq.com,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,2
